Lang,Index,Source,Reference,LLM_Translation,Reasoning_Summary,BLEU,ChrF,METEOR
Chamorro,76,"Kalakas, cha’-mu chuchuda’ i kuchinu na hånum.",Yuck! Don’t spill the dirty water.,"Careful, don’t spill the dirty water.",detailed,51.69731539571708,76.11199525669713,79.92187500000001
Chamorro,77,Guaha siha tinanum gi gualu’.,There are plants at the farm.,There are plants on the farm.,detailed,41.11336169005198,78.29829019188287,84.12698412698414
Chamorro,78,Håfa ma’a’ñåo-ña i kada istudiånti?,What is each student afraid of?,What is each student afraid of?,detailed,100.00000000000004,100.0,99.85422740524781
Chamorro,79,"Nang, sedi yu’ ya bai patcha i amot-mu.","Mom, allow me to touch your medicine.","So, let me, and I will touch your medicine.",detailed,23.462350320527996,59.62212575110151,72.30634189159537
Chamorro,81,i taotåo antigu na Chamorro siha,the ancient Chamorro people,The ancient Chamorro people.,detailed,39.76353643835254,94.43562027468099,96.79878048780488
Chamorro,82,Manggaigi guihi siha palu mañe’lu-hu ni manmafañågu åntis di i gera.,Some of my siblings who were born before the war were there.,My older brothers and sisters who were born before the war lived there.,detailed,39.34995962231129,56.61072490791519,62.81217604372821
Chamorro,83,I tiempun påkyu ha tutuhun gui’ gi Agostu na mes.,Typhoon season begins (lit. begins itself) in August.,Typhoon season begins in the month of August.,detailed,16.73594937001884,54.897107800879944,43.68471035137703
Chamorro,84,"Ma sienti ya kana’ magacha’ i dos. Pues gotpi ha’ malågu i dos, ti pumåra asta ki måttu guatu gi simintetyun Chalan Kanoa ... Ma galoppi i patdit ...","They felt that the two of them were about to be caught out. So suddenly they ran off, and didn’t stop until they got to the Chalan Kanoa cemetery…they jumped the concrete wall…",They felt it and then the two of them stepped on it. Then all of a sudden the two just ran off; they didn’t stop until they reached the Chalan Kanoa cemetery... The patdit came galloping along...,detailed,15.182478199019863,50.76942328845679,54.85372340425533
Chamorro,85,I natibu tåya’ atmas-måmi macheti ha’ yan kama’ yan åchu’.,"As for the local people, we (excl.) had no weapons, only machetes and sickles and rocks.","We natives have no weapons—only machetes, hands, and stones.",detailed,2.303438602174893,33.044455593844276,30.059523809523814
Chamorro,86,Manma’omiti palu na infotmasion siha gi aplikasion.,Some information on the application is omitted.,Some information was omitted in the application.,"**Translating Chamorro phrases**

I need to translate ""Manma’omiti."" The prefix ""man-"" suggests it might be plural, hinting at a passive form. The root ""omit"" in Spanish means ""to omit,"" and ""palu"" or ""pålu"" likely refers to ""some"" or ""a little."" The phrase ""na infotmasion siha"" indicates ""information"" with a plural marker, while ""gi aplikasion"" means ""in the application."" So, the translation is: ""Some information was omitted in the application."" But there's a conflict because I can't provide reasoning.",17.286039232097053,79.18823658226596,63.888888888888886
Chamorro,87,Achibåo ennåo na tåotåo.,That guy is a troublemaker.,That person is crazy.,"**Translating Chamorro words**

I’m trying to translate ""Achibåo"" and wonder if it might mean ""ugly"" or ""stupid"" in Chamorro. I think ""chibåo"" could relate to ""goat."" It seems that ""Achibåo"" functions as an adjective for describing a person, as seen in the sentence structure ""Achibåo ennåo na tåotåo,"" meaning ""that person is Achibåo."" I'm realizing it might also mean ""smelly"" or even ""dirty."" There’s a lot to consider about its meaning and usage!
**Deciphering Chamorro meaning**

I'm diving into the Chamorro word ""achibåo."" The prefix ""acha-"" indicates something like ""as big as,"" so maybe ""achibåo"" means ""as (something)."" But it seems ""achibåo"" lacks a clear comparison, which might imply a different meaning. In the context of my sentence, it could mean ""is crazy."" I'm leaning toward ""crazy"" or ""stupid"" as possible translations. It seems ""chibåo"" in slang can refer to a ""crazy person,"" so I’m going with that interpretation for now!",11.51015341649912,16.360919099585843,25.423728813559315
Chamorro,88,Bai suma i dos yan kuåttru.,I will add two and four together.,I will add two and four.,detailed,72.89545183625967,68.85331383832808,87.57427021441488
Chamorro,89,Ni ngai’an nai ta fanmaleffa.,We will never forget (it).,That none of us will ever forget it.,detailed,6.742555929751843,47.961639913103575,24.69135802469136
Chamorro,90,Guaha na’ån-ña na tåotåo Magellan.,There was a person whose name was Magellan.,The person’s name is Magellan.,detailed,10.89644800332157,42.982077081606676,35.46348314606741
Chamorro,91,Esta ti ya-hu umettigu.,I don’t like being short anymore.,I don’t like it anymore.,detailed,32.159351091190125,59.143025158145036,77.73446457234581
Chamorro,92,Pues en sedi ha’ gui’ ti umayuda si tatå-ña o sino si nanå-ña.,You (pl.) even allow him not to help his father or his mother.,So in fact he didn’t help either his father or his mother.,detailed,29.077290166572116,46.184027633017884,41.18075801749271
Chamorro,94,Ti ma påtti si Kiko’ ni un grånu na guihan.,They didn’t give Kiko’ even one bit of fish.,Kiko wasn’t given even a single piece of fish.,detailed,16.784459625186194,38.29059089268531,54.445251937984494
Chamorro,95,I katgån-ña era i para u ayuda ottru tåotåo siha umuma i katgan-ñiha.,"His burden, as it turned out, was to help others carry their burdens.",His burden was to help other people carry their burdens.,"**Translating Chamorro sentence**

I need to translate a Chamorro sentence: ""I katgån-ña era i para u ayuda ottru tåotåo siha umuma i katgan-ñiha."" 

I'm parsing it now. ""I"" means ""the,"" and ""katgån"" might mean ""clothes"" or ""to sew."" There's a chance it refers to a ""poem."" The suffix ""-ña"" denotes possession in the singular form, while ""-ñiha"" indicates plural possession. ""Era"" translates to ""was,"" and ""para u ayuda"" means ""to help,"" while ""ottru tåotåo siha"" refers to ""other people."" I’m trying to pin down ""umuma,"" which might mean ""wear.""
**Clarifying Chamorro translation**

I’m realizing that ""moma"" means betel nut chewing, and maybe ""umuma"" refers to ""working""? It seems to come from “muma” which could mean ""to chew"" or ""to use."" Now, regarding ""i katgan,"" I start to wonder if it represents ""his shirt to help other people mend their clothes."" Could ""katgan"" mean ""needle""? Or perhaps it indicates a ""hook"" or even ""boat""?

Oh! I remember ""atgan"" is ""fishhook"" in Chamorro. So, ""I atgan-ña"" could mean ""his fishhook,"" aligning with the sentence structure.
**Interpreting Chamorro sentence**

I'm trying to understand the meaning behind the sentence. If ""katgån"" could mean ""name,"" then my earlier interpretation of ""His fishhook was to help other people using their fishhooks"" doesn't quite work. Maybe ""katgan"" relates to work or skill, while ""katgån"" might refer to a song? 

I'm analyzing the grammar further. It looks like ""I katgån-ña"" means ""his ____"" and ""era i para u ayuda"" conveys a sense of ""was the one that would help."" 

As for ""ottru tåotåo siha umuma i katgan-ñiha,"" there’s potential for ""umuma"" to relate to sewing or patching. If ""muma"" means ""to mend,"" that aligns well! The final ""i katgan-ñiha"" translates to ""their ___,"" which feels consistent with what I've learned so far.
**Deciphering the sentence**

I'm trying to piece together the meaning: it seems to point to ""his ___ was the one that would help other people (who were) ___ their ___."" If that noun is ""burden"" or ""problem,"" it could translate to ""His pain was to help other people carrying their burdens."" 

Now, could ""umuma"" mean ""carry""? The root ""muma"" might suggest that, but I’m exploring its inflection. The prefix ""u-"" signifies an irrealis or future tense for a third-person subject, so ""u muma"" could mean ""to do/will carry."" Yet, the whole ""umuma"" appears inflected. 

In reconsideration, ""para u ayuda ottru tåotåo siha umuma i katgan-ñiha"" might hint at helping others pick up their fishhooks, but I'm still searching for clarity in the translation.
**Translating the phrase**

I’m working on the translation again. ""Umuma i katgan-ñiha"" might be a relative clause referring to “other people who were looking for something,” but I’m not sure about the word for “cat.” Maybe ""katgan"" translates to ""burden"" or ""load"" instead. It aligns well with ""karga"" in other Austronesian languages. 

If ""katgån"" means ""his burden,"" that would make sense, giving us ""His burden was to help other people carry their burdens."" This reads nicely and coherently! However, I need to follow the developer's instructions and just output the translation.",24.00440113230769,64.16563126850308,63.645161290322584
Chamorro,96,Ti malagu’ si Juan ha ångkas i che’lu-ña.,Juan did not want to ride together with his sibling.,Juan doesn’t want to carry his sibling.,"**Determining verb tense**

I’m considering the verb ""malagu'"" and how it relates to volition. It could be in the present tense, but maybe the past works better? I think I'll go with the past tense in my output. It might make sense to say something like ""Juan doesn't want to carry his sibling.” This phrasing seems clearer to convey the intended meaning. All right, let's stick with that!",18.59400212323325,41.78038439285394,51.60550458715595
Chamorro,97,Para bai in tutuhun muna’gåsgas i kusina.,We (excl.) are going to begin to clean the kitchen.,We’re going to start cleaning the kitchen.,detailed,12.210041329719928,49.30066260871857,51.64292279411764
Chamorro,98,Påyun i patgun mana’ma’udai gi apåga.,The child is used to being carried (lit. made to ride) on the shoulder.,"Afterwards, the child was made to ride on the cart.","**Translating Chamorro terms**

It seems ""gi apåga"" might refer to a ride on a swing or a carabao cart in Chamorro, but I'm a bit unsure. I think the word ""påyun"" could mean ""afterwards."" So, I want to phrase it as, ""Afterwards, the child rode on the wagon."" I also consider ""mana’"" which suggests a passive form, meaning ""were made."" So, ""they were made to ride"" sounds appropriate here. I feel I'm on the right track!",10.457935853793364,32.6388094834182,43.10344827586207
Chamorro,99,I akangkang måolik yan fresku na åmut.,The akangkang is a good and fresh herbal medicine.,The bitter medicine is good and fresh.,detailed,19.78670910835195,45.56619755742709,58.413161182840476
Chamorro,101,"Pues i hanum, humåhanao yu’ mañuli’ lisensia para un fanlupuk hånum.","Then about the water, I would go and get a license for you to get water...","So, as for the water, I went to get the license back so you could fetch water.",detailed,17.5376708746474,43.98312519201038,58.2669881139269
Chamorro,102,Kuåntu un konni’ na papangpang?,How many slipper lobsters did you catch?,How many papangpang did you take?,detailed,17.026116978186877,28.89741741446078,56.45569620253165
Chamorro,103,Todu klåsin åtti ni malago’-mu siña ha botda i makina.,The machine can embroider all kinds of designs that you want.,The machine can embroider any kind of design you want.,detailed,32.03558799120807,69.7082271470643,82.89915966386556
Chamorro,104,Gi ma’pus na såkkan nai måtai i bisabuellu-hu John.,My great-grandfather John passed away last year.,Last year my great-grandfather John died.,detailed,13.540372457315735,64.03397552967508,85.12012399896666
Chamorro,105,I gualåfun i pilan gi paingi sen ma’lak yan gof ridondu.,The full moon last night was extremely bright and very round.,The moon last night was very bright and perfectly round.,"**Translating moonlight meaning**

I'm thinking about the phrase ""gualåfu,"" which seems like it could mean ""shine"" or ""glow."" If I take ""gualåfun i pilan,"" it might translate to ""the shine of the moon,"" but I’m not sure if ""pilan"" really means ""moon."" It's possible it refers to a full moon specifically. I’m leaning toward saying that ""pilan"" is indeed ""moon,"" so a good translation could be: ""The moon last night was very bright and perfectly round."" That feels concise.",30.608171640228516,60.888256144093454,78.78151260504202
Chamorro,107,Para u mana’bibu esti na guput?,Is this party going to be (made) lively?,Is this party going to come alive?,detailed,37.1880042464665,59.848829824382086,55.03634475597092
Chamorro,108,Hu ma’a’ñågui si nanå-mu.,I fear your mother.,I’m afraid of your mother.,detailed,30.213753973567677,61.13513620019613,70.75471698113208
Chamorro,109,Måttu tåotåo gi petta.,A person came to the door.,Someone came to the door.,detailed,64.31870218238025,65.04915270201649,72.17391304347825
Chamorro,110,Humånåo guatu ta’lu gi hetnu si nanå-hu.,My mother went over to the incubator again.,My mother went there again to the incubator.,detailed,32.07318193985871,71.48097950133476,83.33333333333333
Chamorro,111,I mañainan-måmi para u fåttu ya u konni’ ham ...,Our (excl.) parents were going to come and take us (excl.)...,Our parents were going to arrive and pick us up …,detailed,11.9069129447401,41.18650442272398,36.68750737289135
Chamorro,113,guaha tåotåo siha gi santatti gi halum kareta.,There are some people in the back (seat) in the car.,There are people in the back of the car.,detailed,28.38267516238094,62.17434860055224,60.50290486564997
Chamorro,115,Sa’ håfa na un na’fa’it i tinala’ guihan?,Why did you make the dried fish salty?,Why did you make the dried fish spicy?,"**Interpreting flavors in Chamorro**

I’m exploring the meaning of “fa'it,” which seems to indicate “spicy” or “hot” rather than “bitter.” In Chamorro, “mafa'it” likely refers to something spicy in taste. I recall the phrase “mafa'it i fina'denne’,” which describes a spicy sauce. So, if I think about “na'fa'it,” it means “make it spicy.” This connects to a question about a dish: “Why did you make the dried fish spicy?” The translation fits well, making sense!",75.06238537503395,84.02357289917542,88.19444444444444
Chamorro,117,Si Josephine ha na’mana’suha i atgoya gi gui’eng-ña.,Josephine had her nose ring removed (lit. caused her nose ring to be caused to go away.,Josephine took the earring off her ear.,detailed,1.6216841681867293,19.6188744547219,10.638297872340425
Chamorro,118,"Unus kuåntus dihas maloffan, un påtgun ni ha chulili’i na’-ña i amku’ ha sangåni i doktu ...","Several days later, a child who was bringing the old man his food told the doctor...","After a few days had passed, a child whom the old man had been bringing food to told the doctor ...",detailed,31.24325727595955,60.15906701139171,71.33152173913044
Chamorro,121,Po’lu monumentu siha gi kantun chålan.,Put monuments along the road.,Place the monuments by the side of the road.,detailed,16.784459625186194,50.92276362800041,69.6875
Chamorro,122,Kumådu i nengkanu’ ni hu na’lågu.,The food that I cooked became scorched.,The food that I cooked got burnt.,detailed,54.10822690539397,54.83798400694431,73.61111111111111
Chamorro,127,Tåya’ mamahlåo-hu na palåo’an para asudda’-hu.,There was no woman who I was ashamed to meet with.,There isn’t a shy woman who will meet me.,detailed,8.639795714750207,34.061795912322445,31.000000000000007
Chamorro,130,Mafa’denni’ i satdinas ya mana’pikakakaka.,"The sardines were mixed with hot pepper and were made very, very, very hot.","The sardines were canned, and they were laughing “ha-ha-ha.”",detailed,10.271038702971914,30.07977226927468,34.48487828866486
Chamorro,131,Hinatmi gå’ga’ i matå-hu ya nina’gef sagi’ yan bula mugu’.,An insect got into my eye and it got very irritated and discharges matter.,A bug got into my eye and it hurt terribly and there was a lot of discharge.,detailed,28.43329181530769,46.1149842891669,53.780359880577755
Chamorro,132,Si tatå-hu fuma’nå’gui yu’ taimanu pumeska.,My father taught me how to fish.,My father taught me how to fish.,detailed,100.00000000000004,100.0,99.90234375
Chamorro,140,"Maseha loskuåntus ha’ guaha, måolekña kini tåya’.","Even though there are only a few available, it’s better than there being none.","However many there may be, it’s better than none.",detailed,18.40598775095172,35.718432321002815,55.3142857142857
Chamorro,141,Håfa sumatba hamyu gi durantin i gera?,What saved you (pl.) during the war?,What happened to you (pl.) during the war?,detailed,72.92571723872932,72.51700482971697,89.72972972972974
Chamorro,142,Poddung i fallut gi lamasa.,The lantern fell from the table.,The flute fell on the table.,detailed,27.77619034011791,42.7306980351221,63.714285714285715
Chamorro,143,"Tåya’ magåhit na hu chatgi, sa’ kumu hu chatgi, siempri manpåra.","In fact, I never laugh at them, because if I laughed at them, they would stop [speaking Chamorro].","It’s not true that I laugh, because when I laugh, they always stop.",detailed,5.13839789570247,27.518545626195813,31.794871794871803
Chamorro,144,Ya-ña si tåta kumånnu’ i estufåon såli.,Father loves to eat estufao made from Micronesian starling.,Dad likes to eat the salty stew.,"**Translating user request**

The user is asking for a translation, but they want reasoning afterward, and I'm realizing that I can't provide that. I'll just follow the developer's instructions: I need to focus solely on translating the request without adding anything extra or engaging in reasoning. So, my priority here is clear—just deliver the translation as requested by the user. I need to keep things straightforward!",9.519340818348473,18.614201375566545,26.077097505668927
Chamorro,145,sa’ håfa na finafaisin gui’ nu atyu na kuestion.,...why she was being asked that question.,Because what he asked was that question.,"**Translating Chamorro**

I need to translate the Chamorro sentence: ""sa’ håfa na finafaisin gui’ nu atyu na kuestion."" It seems ""sa’"" means ""because,"" and ""håfa"" means ""what."" ""Finafaisin"" could be a nominalized form of ""faisin,"" meaning ""to ask,"" so it refers to ""question."" The phrase might mean, ""because that's what he asked about that question."" I think ""håfa na finafaisin"" translates to ""what question,"" while ""gui’ nu atyu na kuestion"" suggests ""he asked that question.""",16.052946190434394,47.08287092351255,50.11235955056179
Chamorro,146,Ye’ti’ yu’ sa’ puti kannai-hu.,Massage me because my hand is in pain.,I can’t because my hand hurts.,detailed,19.740631366145518,40.45766402030734,53.77777777777778
Chamorro,147,Gef ya-hu si tatå-hu bihu.,I really like my grandfather.,I love my old father very much.,detailed,7.267884212102741,28.314637053767495,24.193548387096772
Chamorro,148,I gitåla gai oktåba ni bunitu sunidu-ña.,The guitar has octaves that have good sound.,The guitar has an octave with a beautiful sound.,detailed,19.64073254502565,50.44575385863843,61.8131868131868
Chamorro,149,Bunitu ha’ na tinanum esti i butonsiyu.,This butonsiyu is a nice plant.,This butonsiyu plant is just beautiful.,detailed,16.51582159006904,55.354322418063916,53.142857142857146
Chamorro,150,Si Yu’us u isgaihun hit gi todu i dinisehå-ta.,May God guide us (incl.) in all our (incl.) endeavors.,May God guide us through all our trials.,detailed,15.165684629029682,37.75281280148686,41.509196271101025
Chamorro,151,I na anåkku’ donni’ ti’åo ennåo.,Wow! that’s a long pepper.,That little person over there is tall.,"**Exploring Chamorro terms**

I'm sorting through some Chamorro translations and thinking ""bakå"" could refer to lizard. But then there's ""ti'åo,"" which could mean ""pole."" I'm considering whether it might be a nominal phrase like ""That is the long little pepper."" I think ""donni'"" translates to ""small chili pepper."" Maybe ""donni’ ti’åo"" refers to a specific chili type? I even wonder if ""ti’åo"" could mean ""cane"" instead. It’s a bit complex, and I’m piecing together sentence structures!
**Deciphering Chamorro structure**

I’m analyzing the Chamorro phrase starting with “I na,” which could mean ""the one that,"" acting as the subject marker. The word ""anåkku’"" might mean ""long,"" so “I na anåkku’ donni' ti'åo ennåo” could translate to ""That little kid is the one who is tall."" I also consider ""ti'åo"" which might mean ""person"" or even ""dwarf."" To simplify, I think ""That little one is tall"" captures the meaning best, focusing on the idea of a small person being tall!
**Finalizing translation decisions**

I need to include the article “i na” which translates to ""the one that is."" That makes me think the phrase could mean ""That little thing is long."" However, it looks like the developer instructions say I should provide only the translation with no reasoning. So, I’ll settle on: ""That little one is tall,"" since ""anåkku’"" could imply height. The final sentence I'll use is ""I na anåkku’ donni’ ti’åo ennåo."" This keeps it clear and concise!",5.522397783539471,17.729255783653898,11.235955056179774
Chamorro,152,Ma na’påkpak kannai-ñiha i aodensia.,The audience clapped their hands.,The audience clapped their hands.,detailed,100.00000000000004,100.0,99.76851851851852
Chamorro,153,"Meskina si nanå-hu ni nengkano’-ña, ti u fannå’i gi ottru tåotåo.",My mother is so stingy with her food that she will not give (any) to other people.,"Even though my mother is stingy, I won’t give it to another person.","**Translating Chamorro**

I need to translate a Chamorro sentence, which breaks down like this: ""meskina"" means ""even though"" or ""even if."" ""si nanå-hu"" translates to ""my mother."" Then, ""ni nengkano’-ña"" refers to someone being ""stingy,"" possibly meaning ""her stinginess."" ""ti u fannå’i"" means ""I will not give."" Finally, ""gi ottru tåotåo"" conveys ""to another person."" Putting it all together, it means, ""Even though my mother is stingy, I won't give to another person."" The context might relate to food.",4.956379080516413,35.644246250568685,29.058323837149068
Chamorro,155,Ha tungu’ i neni tumugi’ i na’ån-hu.,The baby knows how to write my name.,The child knows how to write my name.,detailed,75.06238537503395,76.42976894516565,88.19444444444444
Chamorro,157,Ya-hu håo låo ga’ñak-ku i ottru.,I like you but I prefer the other one.,"I like you, but I’m jealous of the other one.",detailed,31.702331385234313,58.3329990485567,84.93589743589745
Chamorro,158,I taotåo-ta lokkui’ humuyung gi batku ya ha chuli’ i malagu’-ñiha!,Our (incl.) people too went out to the ship and took what they wanted!,Our people also went out on a boat and took their wishes with them!,detailed,6.999461716671591,36.68700701027173,46.488107693380755
Chamorro,160,Yanggin munhåyan en che’gui todu i manmatågu’-miyu para en che’gui ...,When you (pl.) have done all that you (pl.) were told that you (pl.) should do...,"When you finish there, all of your servants will be there for that purpose there ...",detailed,6.418449572419405,21.58041203331239,9.960159362549803
Chamorro,162,Mamåhan si nanå-hu linila na yåtdas magågu para u laksiyi yu’ chininå-hu.,My mother bought a purplish piece of cloth so she could sew me a shirt.,My mother bought some yards of purple cloth so that I could sew my shirt.,detailed,15.467294147156855,54.97800021328919,55.75
Chamorro,163,Hu balåha i balåha chaddik.,I shuffled the cards in a hurry.,I shuffled the cards quickly.,detailed,38.49815007763549,65.28307529121264,62.05128205128205
Chamorro,164,I chipa håo todu muna’ mulakulakung lu’lo’-mu.,‘It is the smoking that makes you cough phlegm (lit. is why your cough has phlegm).’,Your gossip is really making your head spin.,detailed,1.6539811826408588,13.701047007793482,9.66183574879227
Chamorro,165,Ha tutuhun fine’nena atyu kulang atyu i gupu’ na klasin chetnut.,It started first as if it were some type of ringworm (lit. it seemed like that ringworm sort of disease).,It began to get infected; it was almost that very serious kind of illness.,"**Rephrasing an infection description**

I’m thinking about rephrasing a description of an infection. The original mention was about it getting infected, which was close to a serious sickness. I could refine it to say, ""It began to get infected—it was almost that very serious kind of illness."" I'm also considering using a phrase to convey the idea of festering, like ""It began to fester."" I'm curious about what would sound best!",2.2180922745428244,16.129594502814758,20.672061928219566
Chamorro,166,Håfa malagu’-ñiha?,What did they want?,What do they want?,detailed,42.7287006396234,65.42375972554322,75.00000000000001
Chamorro,167,Cha’-mu na para un falingu esta.,Don’t (tell me) that you will disappear already.,"Don’t (do that), you’re going to fall already.",detailed,10.600313379512592,34.09844016585959,51.749744732200874
Chamorro,168,Na’chatsaga esti i para ta hassu i mangahulu’ i presiu siha gi tenda.,It is bothersome for us (incl.) just to think about the fact that prices are rising at the store.,This makes it hard for us to remember that the prices at the store are going up.,"**Translating Chamorro**

I need to translate the Chamorro phrase ""Na’chatsaga"". It could mean ""it is important/necessary,"" or maybe “to make stable.” But wait, ""chatsaga"" might mean ""to settle down."" When I think about ""na'chatsaga,"" it might suggest something like ""make steady,"" so it could mean ""clarify."" In context, the sentence discusses rising prices at the store, which gives it a serious tone. I wonder if ""Na’chatsaga esti"" could imply ""this is difficult for us to remember the rising prices.""
**Parsing Chamorro Translation**

I'm working on the phrase ""Na' chatsaga esti i para ta hassu i mangahulu' i presiu siha gi tenda."" It might translate to something like ""It is hard for us to remember the rising prices at the store."" The word ""chatsaga"" probably means ""difficult,"" and I wonder if ""na'"" as a prefix implies causation, meaning ""to make difficult."" So, I think a good translation is: ""This makes it hard for us to remember that prices are increasing at the store.""",9.273644915948173,32.84657144323521,42.083333333333336
Chamorro,170,Ti ya-ña si Nåna atyu na guma’ anai sumåsaga.,Mother doesn’t like that house that she’s staying in.,Mother didn’t like that house when she was living there.,detailed,15.851165692617155,49.49134170679676,38.27562949640287
Chamorro,171,Mungnga muma’å’ñåo.,Don’t be afraid.,Don’t be afraid.,detailed,100.00000000000004,100.0,99.76851851851852
Chamorro,172,Håyi umasudda’ yan si Maria?,Who met (lit. found each other) with Maria?,Who met with Maria?,detailed,12.329848197080322,36.755826671806204,42.83185840707965
Chamorro,173,Atan i lamasa håfa na nengkanu’ manmakånnu’.,(‘Look at the table to see what foods have been eaten.’),Look at the table to see what food they’re eating.,detailed,33.358442173694385,62.436020093239094,62.8343949044586
Chamorro,174,Kåo siña kumuentus yu’ yan i editót?,Can I talk to the editor?,Can I speak with the editor?,detailed,30.739407647563215,51.86219178007869,84.12698412698414
Chamorro,175,Yanggin ti manmane’kunguk i famagu’un ...,If the children didn’t listen (to anything)...,If the children don’t listen ...,"**Translating a fragment**

The phrase ""Yanggin ti manmane’kunguk i famagu’un ..."" likely translates to ""If the children don't listen..."" I need to focus on providing just the translation, even though I'd like to include my reasoning. The developer mentioned that I should prioritize the result only, so I must follow that instruction and keep it concise. So here I am, giving just the single line translation as requested!",21.792896006643144,54.39188375016021,57.96973961998594
Chamorro,178,Debi di para i tenda håo guatu.,You should head to the store.,You should go to the store over there.,detailed,23.356898886410004,64.40676170815985,78.12499999999999
Chamorro,179,Chacha’-ña si Miguel mama’bababa.,Miguel better not be fooling around.,Miguel’s older sister is stuttering.,"**Analyzing Chamorro verbs**

I’m trying to decode some Chamorro verbs here. It seems ""mama'tinas"" indicates a progressive aspect, while ""mama’chechemchum"" means ""was making a nest."" I'm noticing a pattern with ""mam-"" indicating progressive forms, like ""mamunu’"" for ""kill"" and ""mamopoddung"" for ""fall."" There’s some complexity though, especially with roots like ""baba,"" which may mean ""mouth"" and might connect to ""babbling."" So, I think the sentence ""Chacha’-ña si Miguel mama’bababa"" could mean ""Miguel's older sister is stammering.""
**Clarifying Chamorro sentence**

I'm working on understanding a Chamorro sentence. The syntax shows that ""Chacha'-ña si Miguel"" serves as the subject, which could mean ""Miguel's cousin"" or sister. The verb ""mama’bababa"" likely translates to ""is crawling."" However, I wonder if ""chacha'"" means ""older sister,"" as it often does. That makes me think the full translation could be ""Miguel's older sister is stuttering,"" but it could also mean ""is babbling."" I need to keep refining my understanding!",6.870636427700047,26.04390928703654,21.12676056338028
Chamorro,181,Mampus ma’lak i semnak na ogga’an.,The sun is so bright this morning.,The early morning passed very quickly.,detailed,7.492442692259767,24.20964811947244,18.9873417721519
Chamorro,183,Ma nutisia si Pedro yan i mangga’chong-ña ni todu i manmasangånin-ñiha.,They reported briefly to Peter and those with him all that they had been told.,Pedro and his friends were informed of everything that had been told to them.,detailed,11.310598110843994,30.819158222180683,36.003080477474
Chamorro,193,Guaha esta tåotåo ni mañåsaga guini na isla siha ni ma tungu’ put åmut natibu.,There already were people who were living on these islands who knew about native medicine.,There are already people living here on these islands who are known for native medicine.,detailed,24.79135867329687,63.91970847906063,63.171487603305785
Chamorro,194,Klåru na si Jesukristu metgut inangokkon-ña gi ottru tåotåo.,It is clear that Jesus Christ’s trust in others was strong.,It is clear that Jesus Christ had great faith in other people.,detailed,31.455601883230702,57.6066650937754,70.97122302158273
Chamorro,195,Ha na’tarabira yu’ i mediku.,‘The doctor let me turn myself over.’,The doctor treated me.,detailed,6.316906128202129,29.852313913708393,33.223684210526315
Chamorro,196,... esta ki mamåra mañålik pat mamåra mañatfinu’ i sindålu.,... until the soldiers stopped laughing or stopped swearing.,"...now, whether to speak harshly or to speak politely to the soldier.",detailed,10.123734869668828,27.299662644472683,35.42857142857143
Chamorro,197,Masinik i mannuk gi barånda låo ha guåhni esta si Melchor.,The chicken pooped in the garage and Melchor removed it.,"The chicken was perched on the railing, but Melchor had already caught it.","**Translating Chamorro to English**

I'm working on translating a Chamorro sentence into English. The phrase ""Masinik i mannuk gi barånda låo ha guåhni esta si Melchor"" has several elements to unpack. ""Masinik"" might mean ""crying"" or ""chirping,"" while ""manuk"" refers to ""chicken"" and ""gi barånda"" indicates ""on the railing."" The conjunction ""låo"" translates to ""but,"" and ""ha guåhni"" suggests Melchor has already caught the chicken. The overall meaning could be: ""The chicken got stuck on the railing but Melchor already caught it.""
**Translating Chamorro Interpretation**

I'm diving deeper into translating the Chamorro phrase. I’m considering ""masinik"" as possibly meaning ""clucking"" or even ""to perch."" It seems to come from ""sinik,"" which might relate to being perched or sitting. So, the phrase ""Masinik i mannuk gi barånda"" could translate as ""The chicken was perched on the railing."" Combining that with ""but Melchor already has it,"" I conclude the overall translation is: ""The chicken was perched on the railing, but Melchor already caught it."" Time to finalize the translation!",8.225964699966553,38.175105399262115,44.834307992202724
Chamorro,198,Kåo hågu muna’chatgin maisa siha?,‘Was it you who made them laugh at themselves?’,Are you making fun of yourself?,detailed,4.410363736106612,9.733394925984884,8.695652173913043
Chamorro,199,Ti todu kåtni ya-hu kumånnu’.,Not all meat I like to eat.,I don’t like eating all kinds of meat.,detailed,7.129384882260374,30.158685295849185,36.14457831325301
