Lang,Index,Source,Reference,LLM_Translation,Reasoning_Summary,ChrF
Georgian,111,mcxet-is č'or-eb-ma tav-i mo-(Ø-Ø-)a-bezr-a šorena-s,the rumours of (in) Mtskheta upset Shorena.,The Mtskheta ruffians annoyed Shorena.,detailed,37.54
Georgian,112,"sa+na+m sa+q'var+el gada+c+em+a-s v-(?Ø-Ø-)u-q'ur-eb-d-i-t, vi+gaca-m k'ar-ze da-(Ø-)a-k'ak'un-a","While we were watching our favourite programme, someone knocked on the door","While we were watching the handing-over of the beloved, someone knocked on the door.",detailed,63.63
Georgian,113,e + s jildo-eb-i mi-(Ø-)e-nič'-a-t ševardnaje-s kavtaraävil-sa-c da panjik'ije-s,"These prizes were awarded to Shevardnadze, Kavtarashvili too and Pandzhik'idze","You awarded these prizes to Shevardnadze, to Kavtarashvili as well, and to Panjikidze.",detailed,61.3
Georgian,117,"rus+et-ši c'a+svl+a-s ar (Ø-)g-i-rč-ev-t, rom-c mo-xerx-d-e-s","I don't advise you to go to Russia, even if it could be arranged","We don’t advise you to go to Russia, even if you manage to.",detailed,61.86
Georgian,119,"i+s jroxa met'-is-met'-ad bevr rje-s (?Ø-)i-)l-ev-a, rom da-v-(Ø-)k'l-a-t",That cow gives too much milk for us to slaughter her,"That cow gives more and more milk, so that we may kill it.",detailed,33.67
Georgian,121,"šen rom čem-gan šor+sa x-a+r, me saso+c'ar+k'vet+il-ad v-(Ø-)grjn-ob tav-s","Since (/When) you are far from me, I feel myself to be desolate","When you are far from me, I feel desperate.",detailed,48.91
Georgian,122,me beč'ed-i mi-v-(Ø-Ø-)e-c-i t(v)+it+on/tv+it/tav+ad ded+op+al-s,I gave the ring to the queen herself,I myself gave the ring to the queen.,detailed,76.22
Georgian,123,q'vavil-eb-i-c k'i a-gel-d-nen,even the flowers became roused,Even the flowers froze.,detailed,49.49
Georgian,125,k'ac-sa da kal-s,to the man and the woman,to the man and the woman,"**Translating expression**

I need to translate ""k'ac-sa da kal-s."" I can break it down: ""k'ac"" means man, ""kal"" means woman, and ""-s"" seems to indicate dative. It feels like ""k'ac-sa da kal-s"" translates to ""to the man and the woman.""

However, I have information about dative endings in Georgian, and it looks like I'm grappling with developer instructions about outputting only the translation without reasoning. Following that, I'll comply and give just the translation.",100.0
Georgian,126,k'rux-i q'ovel+tvis c'in mi-(Ø-)u-)gv-i-s c'ic'il-eb-s,the hen always leads the way for the chicks,The brood-hen always leads the chicks ahead.,detailed,64.46
Georgian,129,did-i gvac'+l-i g-i-)gv-i-s sa+m+š+ob+l+o-s c'in,you have great service to your name before your homeland,You are a great help to the homeland.,"**Translating meanings**

I’m exploring a translation that might mean ""to the homeland."" It could be something like ""You are a great benefit to the homeland,"" but maybe ""You are a great asset to the motherland"" feels more accurate. There’s a possible root word ""gvac'li,"" implying ""benefactor,"" but I’m second-guessing if it means ""service"" or ""labor"" instead. This might alter the sentence to ""A great service is rendered to the homeland."" I’m considering verb forms as well, especially if it means ""you are leading.""
**Examining sentence structure**

I'm working on understanding the phrase ""c'in u-)gv-i-s,"" which implies ""is ahead of"" in relation to a noun phrase. So, the structure I'm considering is NP1-DAT followed by the verb and NP2, which would frame it as ""NP2 leads NP1."" In this case, it might translate to ""homeland-DAT before g-igvis big."" There’s a chance I'm misplacing elements, so I'm rethinking the order to find a coherent translation, possibly suggesting ""Great grace is upon us before the homeland."" I'm also examining the object and subject roles!
**Clarifying translation nuances**

I'm trying to decipher the sentence ""samshoblos c'in g-i-)gv-i-s did-i gvac'li"" and think it could mean ""You are a great leader of the homeland."" However, the order seems off. Also, ""g-i-)gv-i-s"" might translate to ""you are in front of us."" The prefix ""g-"" indicates second-person objects or subjects, which adds complexity. I wonder if ""gvac'li"" could mean ""hero"" instead of ""leader."" So, how about I go with ""You are a great benefactor of the motherland"" or even ""You are a great hero before the homeland""?",24.53
Georgian,131,tav+ian+t-i si+cru-isa-c s-jer-a-t,‘they believe (in the truth of) their own lie too’,They themselves also believe the lie.,"**Balancing User Needs and Developer Instructions**

I'm in a bit of a pickle here! The developer instructs me to only provide the translation result without reasoning, which is what I must follow. However, the user is asking for reasoning, which is clearly important to them. So, I have to prioritize the developer's directive for now and just output the translation. It's a tough balance, but I have to stick to the rules!",23.32
Georgian,133,a+m kuča-s ar mi-v-(Ø-)q'+av-v-a+r-t t'ajr-a-mde,this street is not leading us to the church,We haven’t taken it down this street as far as T’ajra.,detailed,28.47
Georgian,134,q'ovel-i si+k'et+e m-is-tvis (Ø-le-met'-eb-od-a-t,they were generous/not sparing in bestowing upon X every kindness.,You (pl.) were doing every good deed for him.,detailed,15.0
Georgian,135,xolo me+or+e mudam sa+mxr+et-s (Ø-)e-alers-eb-a,whereas the second constantly flirts with the south.,Whereas the other one always points to the south.,detailed,39.23
Georgian,136,kal-ma ra+t'om mo-(?0-)m-mart-a?,why did the woman address/turn to me?,Why did the woman address me?,detailed,67.9
Georgian,139,"e+s i+mi+t'om, rom črdilo+et-ši mosk'ov-i a+r-i-s,","The reason for this is that Moscow is in the north,","This is because Moscow is in the north,",detailed,54.01
Georgian,141,šen-tan mo-di-s,X is coming to your place.,He is coming to you.,detailed,61.29
Georgian,143,ro+di+s še-a-k'et-eb-en a+m t'elevizor-s?,When will they repair this television?,When will they fix this TV?,"**Translating Georgian sentence**

I need to translate a Georgian sentence with morpheme boundaries. The parts break down to ""when"" for ""ro+di+s"", and ""they will fix"" for ""še-a-k'et-eb-en"". I think the question is, ""When will they fix this TV?"" The developer's instruction is to only provide the translation without reasoning, even though the user asked for that too. I’ll stick to the instruction and output just the translation.",40.01
Georgian,144,t'aš-i da-(Ø-Ø-?Ø-)u-k'ar-i,‘clap!’,You played the cymbals.,detailed,8.89
Georgian,145,prinvelta mep'e (arc'ivi),the king of birds (the eagle),The king of birds (the eagle),detailed,95.32
Georgian,146,ebra+el-i berjen-s da-(Ø-)i-q'+ol+i-eb-d-a as-i manet-is da+k'1+eb+a-ze,the Jew would get the Greek to agree to a reduction of 100 roubles,The Jew kept the Greek with him on a wager of one hundred manets.,detailed,28.17
Georgian,148,še+mo+sa+val-i xarj-eb-s ar a-u-di-s,income does not satisify the expenses,The income does not cover the expenses.,detailed,63.52
Georgian,150,"vin-c t'ur+ik'o-s (Ø-)a-xs+en-eb-d-a, u+eč'v+el-ad tan-ve mgel+i+a-sa-c da-(Ø-?Ø-)a-q'+ol-eb-d-a",whoever used to mention the little jackal would undoubtedly rightaway add (?to it) the little wolf too,"Whoever remembered the jackal would, suspiciously, have the wolf along with him too.",detailed,29.95
Georgian,152,babo (Ø-)i-mzad-eb-d-a mzitev-s,‘Babo was preparing her own dowry/a dowry for herself’,Grandmother was getting ready for the bridegroom.,detailed,18.96
Georgian,153,"tu da-(Ø-Ø-)a-k'vir-d-eb-od-i-t, še-(Ø-Ø-)a-mon-ev-d-i-t, rom surat-i še+sa+nišn+av-ad a+r-i-s da+xat'+ul-i","If you were to scrutinise it, you would notice that the picture is wonderfully painted","If you were surprised, you would notice that the picture is remarkably well drawn.","**Translating phrases from transliteration**

I need to translate this transliteration with morpheme breaks. It looks like ""tu"" means ""if,"" and the phrase ""da-a-k'vir-d-eb-od-i-t"" likely translates to ""if you were surprised."" The root ""k'vir"" relates to surprise, and the ending suggests it's in the imperfect tense. 

Next, ""še-a-mon-ev-d-i-t"" might mean ""you would find out,"" perhaps derived from a root about noticing or emerging. Then, ""rom"" translates to ""that,"" while ""surat-i"" means ""picture."" Lastly, ""še+sa+nišn+av-ad"" suggests something notable or remarkable, possibly ""significantly.""",56.33
Georgian,154,k'ac-ma unagir-s da-(Ø-Ø-)u-c'q'-o mt'vr+ev+a,‘the man started to break up the saddle’,The man began to break the saddle.,detailed,45.95
Georgian,156,"ekim-s šen-i šv+il-i mo-s-c'on-s, tav-is-i k'i (Ø-)u-q'var-s","the doctor likes your child, but he loves his own","The doctor likes your child, but he loves his own.",detailed,96.81
Georgian,157,tav-s xom ar še-v-(Ø-Ø-)a-k'l-av-t a+m saxl-s,"we shan't sacrifice ourselves for this house, shall we?","We’re not going to kill ourselves over this house, are we?",detailed,39.71
Georgian,159,vada ga-g-i-di-s,your time is up,The deadline is running out.,detailed,15.5
Georgian,160,an ra-d mo-m-i-nd-a me a+m pikr-is a-xsn-a leks-eb-ad?,Or why did the desire come upon me to explain this thought in verse?,Or why would I want to explain this thought in verse?,"**Navigating output priorities**

I'm noticing a contradiction here: the developer's instruction emphasizes simply outputting results, while the user is asking for an explanation. It feels tricky; I want to give the user what they need, but I also have to comply with the developer’s guidelines. So in this case, I guess I'll just focus on delivering the translation line without adding reasoning or expanding further. Balancing these priorities can be challenging!",57.31
Georgian,162,"did+xan+s ver da-v-rč-eb-i, m-e-čkar-eb-a","I shan't be able to stay long, I am in a hurry.",I can’t stay long; I’m in a hurry.,detailed,43.49
Georgian,165,zgva-s gada-u-rč-a nam-ma da-a-xrč-o,X survived the sea only to be drowned by the dew,"He escaped the sea, but the dew drowned him.",detailed,40.5
Georgian,168,šuk-ma tval-eb-i (Ø-)m-a-t'k'in-a,the light made my eyes hurt.,The light hurt my eyes.,detailed,49.6
Georgian,170,"amocana-s i+s+e a-v-(Ø-)xsn-i, rom sul ar da-v-(Ø-)xr-i dabl+a tval-eb-s",I shall explain the puzzle without lowering my eyes at all,I solved the problem in such a way that I didn’t lower my eyes at all.,"**Analyzing Georgian Translation**

I'm working on translating a Georgian sentence and breaking it down by morphemes. 

First, ""amocana-s"" indicates the task in dative form. ""ise"" means ""so"" or ""like that."" The form ""a-v-xsn-i"" seemed to convey ""I solved the problem."" Then there's ""rom,"" which translates to ""so that."" 

Next, I encounter ""sul,"" meaning ""completely,"" and ""ar,"" meaning ""not."" 

Then I explore ""da-v-xr-i,"" possibly indicating ""to close eyes,"" along with the phrase for downcast eyes. Ultimately, it suggests lower one's eyes or feel ashamed.",36.59
Georgian,171,a+k-e+dan ert-i saat-is sa-val-i-a,from here it is a one hour journey,From here it’s a one-hour walk.,detailed,42.7
Georgian,173,tval-it a+gara+per-i i-xed-eb-a,nothing can be seen any more with the eye,Nothing can be seen with the naked eye.,detailed,61.35
Georgian,175,e + s p'ir+na+k'1+oba ma-t zog+jer axal kart+ul-ši-c gad-mo-h-q'v-a-t,This lack of a person has sometimes followed them through into Modern GEORGI AN too,Sometimes they have carried this p'irnak'1oba over into Modern Georgian as well.,detailed,31.89
Georgian,176,nacar+kek+i+a-m cxra mta gada-i-a+r-a,lazy Bones crossed over nine mountains,Nacarkekia crossed nine mountains.,detailed,50.88
Georgian,178,čem-i m+š+ob+l-eb-i čem-s tav-s ma+sc'avl+eb+el-s (Ø-Ø-)a-bar-eb-en,my parents are entrusting me/handing me over to the teacher,My parents entrust me to my teacher.,detailed,36.22
Georgian,182,mela-m čit'-is bude-s mi-a-gn-o,the fox located the bird's nest,The fox found the bird’s nest.,detailed,44.33
Georgian,184,kal-eb-ma (?Ø-)gv-i-švel-es,they women helped us,The women helped us.,detailed,75.02
Georgian,187,nik'ola ga+u+xd+el-ad mi-(?Ø-)e-gd-o login-ze,Nik'ola crashed out on the bed without undressing,Nikola suddenly threw himself onto the bed.,"**Translating a sentence**

I need to translate the sentence: ""nik'ola gauxd elad mi-e-gdo login-ze."" My guess is that it could mean ""Nikola paid the login fee."" 

Breaking it down, ""nik'ola"" might refer to ""Nicola,"" and ""gauxd elad"" looks like it relates to ""paid."" I'm considering how ""mi-e-gdo"" could translate to ""got"" or even ""logged in"" at the login. The segments hint at meanings connected to payment and logging in, but I'm still figuring out the exact structure and meaning. It's a lot to unpack!
**Analyzing the translation**

I'm breaking down the phrase ""ga-u-xd-el-ad"" and I'm thinking it might mean ""unpaidly,"" but actually, ""ga-u-xd-a"" could just mean ""paid,"" with the ""u"" possibly marking a specific version rather than being negative. I’m considering that ""ga-u-xd-el-ad"" might translate as ""having paid."" 

Next, ""mi-e-gd-o"" might relate to the verb for ""to throw,"" suggesting something about throwing onto a log, possibly referring to ""login"" as meaning ""log"" or ""bed."" This could lead to the phrase meaning something like ""he lay down on the bed."" It's quite the puzzle!
**Interpreting Georgian phrases**

In Georgian, ""agdeba"" means ""to throw,"" and ""mi-egdo"" could translate as ""threw himself down."" But now I’m thinking the phrase might mean ""Nikola lay down on the bed having paid,"" though that feels off. 

I'm considering that ""ga-u-xd-el-ad"" might refer to being ""undressed"" rather than ""having paid,"" with roots connecting it to the act of undressing. I realize there are multiple roots and verbs that might link to payment, like ""gadaxda"" which relates to paying. It’s tricky!
**Deciphering the Georgian phrase**

I'm trying to understand the phrase better. I think ""uxdeli"" means ""unpaid,"" and ""saxdeli"" refers to a ""fee"" or ""tax."" ""Gasaxdelad"" could mean ""to pay,"" but I'm not sure about ""gauxdelad."" It might not mean ""to pay for him."" 

When interpreting ""Nikol'a gauxd elad mi-e-gdo login-ze,"" I wonder if it means ""Nikola collapsed onto the bed, paid off."" Then I notice ""gauxdela"" might indicate a state change like becoming exhausted. So, maybe the full translation could be ""Nikola, having become exhausted, flopped onto the bed.""
**Translating the phrase**

I’m refining the translation and think ""gauxdelad"" means ""unexpectedly"" or ""suddenly."" When considering ""mi-egdo,"" from ""gdeba,"" it could translate to ""he lay on the bed"" or ""he fell onto the bed."" 

So the likely translation is: ""Nikola suddenly flopped onto the bed."" I realize there are some conflicting guidelines about providing reasoning after the translation. But since I need to comply with the developer’s instructions, I’ll just focus on delivering the translation.",24.12
Georgian,188,q'vela-s saxe-ze bedn+ier+eb-is al+mur-i a-s-di-od-a,the sheen of happiness was rising up on the face of everyone,A blush of happiness spread over everyone’s face.,detailed,38.59
Georgian,189,si+lamaz+e kutais-isa,the beauty of Kutaisi,the beauty of Kutaisi,detailed,100.0
Georgian,190,sa+m+š+ob+l+o-s tav-is da+neb+eb+a (Ø-)e-zar-eb-od-a-t,they were reluctant to give up their homeland.,You (pl.) didn’t care about the homeland’s own wishes.,detailed,25.55
Georgian,194,si+xar+ul-i i+s+e+v sevda-d gada-g-kc-ev-i-a-t,your(Pl) joy has seemingly turned again to sorrow,You have again turned joy into sadness.,detailed,30.48
Georgian,197,ar c'a-v-e-cd-en-in-eb-i,I'll not let X lead me into error,I won’t tempt you.,"**Translating Georgian verb form**

I need to translate ""ar c'a-v-e-cd-en-in-eb-i"" from Georgian to English. It seems to be a single verb form. I'm parsing it, where ""ar"" means ""not,"" and ""c'a-"" might indicate a perfective aspect. The root ""cd"" could relate to ""try,"" possibly stemming from ""ts'qdeba."" It looks like this form is causative, meaning ""make someone try"" or ""let them try,"" while ""-en"" suggests a 3rd person plural, and the ending ""-i"" might point to a 1st person future tense.
**Analyzing Georgian verb structure**

I’m considering the form ""c'a-v-e-cd-en-in-eb-i"" as possibly meaning ""I will make you try."" The ""v"" indicates that it's a 1st person singular subject, while ""c'a-"" might suggest a direction. If ""cd-en"" indicates ""they tried,"" I'm puzzled why it would suggest both 1st and 3rd person. Maybe ""v-"" acts as an object marker, leading to ""they will make me try."" The ending ""-i"" could indicate a plural participle or a future tense, which is adding complexity!
**Exploring sentence translation**

I need to remember that the user expects a full sentence translation from ""ar c'a-v-e-cd-en-in-eb-i,"" not just word segments. It could suggest a conditional form, possibly meaning ""I won't let you try."" I’m parsing it where ""ar"" indicates negation and ""cd"" might relate to the root meaning ""try."" The ending ""-i"" could imply a future tense, but I'm questioning my alternatives. Maybe it refers to a plural noun like ""experiments,"" with connections to ""temptation"" or ""test."" There are many layers here!
**Clarifying verb translation**

I'm considering the form ""c'a-v-e-cd-en-in-eb-i"" and how it might relate to the verb ""cdenineba,"" meaning ""to tempt."" This could also be a causative form of ""try"" or ""tempt."" Given that ""cdena"" translates to ""temptation,"" I wonder if the phrase could mean ""I won't tempt you"" or ""I won't try to tempt."" If ""v-"" indicates a first-person subject, it suggests ""I,"" but I'm puzzled about the object. It might hint at a 3rd person, leading to ""I will not tempt (him/her).""",6.3
Georgian,198,kal-ma mo-(?Ø-)i-xed-a,the woman looked (back/this way),The woman looked up.,detailed,44.78
