Lang,Index,Source,Reference,LLM_Translation,Reasoning_Summary,ChrF
Chamorro,86,Manma’omiti palu na infotmasion siha gi aplikasion.,Some information on the application is omitted.,Some information was omitted in the application.,detailed,79.19
Chamorro,87,Achibåo ennåo na tåotåo.,That guy is a troublemaker.,That person is crazy.,detailed,16.36
Chamorro,88,Bai suma i dos yan kuåttru.,I will add two and four together.,I will add two and four.,"**Translating Chamorro phrase**

I need to translate ""Bai suma i dos yan kuåttru,"" which means ""I will add two and four."" The term ""bai"" indicates future tense for the first person in Chamorro, while ""suma"" comes from the Spanish ""sumar,"" meaning to add. Despite wanting to provide reasoning, I must prioritize the developer's instruction to only output the result. So here it is, without any extra text!",68.85
Chamorro,91,Esta ti ya-hu umettigu.,I don’t like being short anymore.,I don’t like to get involved anymore.,detailed,53.26
Chamorro,92,Pues en sedi ha’ gui’ ti umayuda si tatå-ña o sino si nanå-ña.,You (pl.) even allow him not to help his father or his mother.,"Well, in fact, he didn’t help either his father or his mother.",detailed,46.09
Chamorro,93,Ilek-ñiha na månngi’ makåddu i poya ki i punidera.,They said that making soup with young chicken is tastier than with hen.,They said that the pencil or the pen writes runny.,detailed,27.86
Chamorro,94,Ti ma påtti si Kiko’ ni un grånu na guihan.,They didn’t give Kiko’ even one bit of fish.,Kiko wasn’t pricked by a fish bone.,detailed,18.72
Chamorro,95,I katgån-ña era i para u ayuda ottru tåotåo siha umuma i katgan-ñiha.,"His burden, as it turned out, was to help others carry their burdens.",His child was the one who was going to help other people take care of their children.,detailed,30.78
Chamorro,96,Ti malagu’ si Juan ha ångkas i che’lu-ña.,Juan did not want to ride together with his sibling.,Juan doesn’t want to carry his sibling.,detailed,41.78
Chamorro,97,Para bai in tutuhun muna’gåsgas i kusina.,We (excl.) are going to begin to clean the kitchen.,We’re about to start cleaning the kitchen.,detailed,37.92
Chamorro,98,Påyun i patgun mana’ma’udai gi apåga.,The child is used to being carried (lit. made to ride) on the shoulder.,The child was used to riding in the cart.,"**Translating constants**

I’m considering the word ""påyun"" which might mean ""before"" or ""formerly,"" possibly saying ""The children used to ride in a cart."" But then, could it mean ""tired""? No, actually, it seems ""påyun"" could relate to ""accustomed"" from the root ""payun."" For instance, ""Pinayuni as nanå-ña si Manuel"" means ""Manuel's mother is used to him."" So, in ""Påyun i patgun mana’ma’udai gi apåga,"" it likely means ""The child is used to being made to ride in a cart.""
**Analyzing ride phrases**

I’m looking at ""mana’ma’udai gi apåga,"" which might mean ""being made to ride"" or ""riding in the wagon."" The breakdown shows ""mana’-ma’udai"" has a causative ""na'"" plus ""ma'udai"" (to ride), suggesting a passive construction. But ""mana’ma’udai"" might indicate taking someone for a ride, possibly with a plural subject — can it mean ""they took rides""? It seems like ""ma’udai"" acts like a verb, hinting that ""mana’ma’udai"" could mean ""they gave rides."" It's complex!
**Simplifying the translation**

I’m thinking about the phrase “mana’ma’udai” and how it might connect to ""payun."" It seems to imply ""The child was used to riding in the cart,"" without a clear subject. I’m considering that ""mana’ma’udai"" could mean ""to be made to ride,"" but maybe it suggests ""being ridden"" instead. However, the translation feels clunky. So I’ll go with ""The child was used to riding in the cart."" But, oh no, I have to avoid providing extra reasoning!",32.42
Chamorro,99,I akangkang måolik yan fresku na åmut.,The akangkang is a good and fresh herbal medicine.,The akangkang is good and fresh medicine.,detailed,71.72
Chamorro,100,"Siña ha’ butlon yu’, låo butlonña håo.","I can be derisive, but you are more derisive.","You can tease me, but you’re teasing yourself.","**Translating Chamorro**

I need to translate a Chamorro sentence to English. The phrase ""Siña ha’ butlon yu’, låo butlonña håo"" likely means, ""I can beat you, but you beat me."" Let’s break it down: ""siña"" means can, ""ha’"" perhaps means just, and ""butlon"" seems to imply to defeat. The second part looks like ""but I beat you."" However, I wonder if the structure could also mean ""You can beat me, but I can beat you."" I should keep exploring the nuances!
**Analyzing ""butlonña""**

I'm thinking about the word ""butlonña"" — it might translate to ""beat-him/her,"" but it's followed by ""håo,"" meaning ""you."" So, ""-ña"" might not signify an actor. The prefix for a 1st singular actor is ""hu,"" and for 2nd singular, it’s ""un."" I consider that ""-ña"" could serve as a possessive or object marker with a transitive verb. Perhaps ""butlon"" means ""to punch,"" but maybe it's better understood as ""the beating of you."" It seems I'll need to look further into possessive structures in Chamorro!
**Understanding Chamorro morphology**

I'm examining the phrase ""che’lu-ña palåo’an si Juan,"" which means ""Juan’s sister."" It looks like the suffix ""-ña"" serves as a genitive marker and doesn't point to Juan directly. It seems that in Chamorro, possessive suffixes relate to the number and person of the possessor. Given this, ""butlon-ña håo"" could imply ""your beating,"" but that doesn't align since the 2nd singular suffix should be ""-mu."" So, ""-ña"" likely indicates a third-person possessive. It's tricky; I need to clarify how object markers work!
**Decoding Chamorro verbs**

I'm analyzing the phrase ""kuinentutusi håo,"" which translates to ""She's speaking to you."" I wonder if the verb might be ""kumu..."" but that doesn’t seem right. Then there's ""Ha na’ma’åsi’ yu’ i patgun,"" where ""ha"" indicates a 3rd singular actor, and ""na'ma'åsi'"" means to feel sorry. 

I start thinking about ""butlon-ña håo."" It could mean ""you can beat him/her,"" implying ""-ña"" acts as a third-person object marker, but I need to dig deeper into noun suffixes and object pronouns in Chamorro!
**Translating a Chamorro proverb**

I'm examining the possible meaning of ""Siña ha’ butlon yu’, låo butlonña håo."" I think it could translate to ""You can tease me, but you're teasing yourself."" The idea here is that while one might mock another, they're really just reflecting their own behavior. The verb ""butlon"" seems to relate to teasing or mocking, perhaps deriving from the Spanish ""burlón."" So, my best translation would be ""You can tease me, but you're teasing yourself.""",25.89
Chamorro,101,"Pues i hanum, humåhanao yu’ mañuli’ lisensia para un fanlupuk hånum.","Then about the water, I would go and get a license for you to get water...","So, about the water, I went back to get a permit so you could dig a well.",detailed,40.13
Chamorro,102,Kuåntu un konni’ na papangpang?,How many slipper lobsters did you catch?,How many small branches did you gather?,detailed,38.89
Chamorro,103,Todu klåsin åtti ni malago’-mu siña ha botda i makina.,The machine can embroider all kinds of designs that you want.,Any kind of dirt you want can clog the machine.,detailed,36.72
Chamorro,104,Gi ma’pus na såkkan nai måtai i bisabuellu-hu John.,My great-grandfather John passed away last year.,My great-grandfather John died last year.,detailed,71.47
Chamorro,105,I gualåfun i pilan gi paingi sen ma’lak yan gof ridondu.,The full moon last night was extremely bright and very round.,The roar of the plane last night was very loud and very deep.,"**Translating Chamorro terms**

I’m searching my memory about the Chamorro words. I remember ""gualo'"" and think ""gualå'fun"" might mean ""explosion"" or ""boom."" The word ""pilan"" could mean ""thunder,"" but maybe it also refers to ""plane"" as in the context of sound. So, the phrase ""gualåfun i pilan"" could translate to ""the roar of the plane."" This phrase conveys that the sound was very loud and deep. Sounds like a complete translation!",38.16
Chamorro,106,un dångkulun saligåo,a huge centipede,a big lizard,detailed,5.05
Chamorro,107,Para u mana’bibu esti na guput?,Is this party going to be (made) lively?,Will this party be lively?,"**Translating a question**

I’m working on translating ""Para u mana’bibu esti na guput?"" which means ""What is going to liven up this party?"" But it seems like it’s an interrogative without a clear yes/no format. Maybe it’s better as ""Is this party going to be lively?"" The word ""mana’bibu"" could mean ""be made alive"" or ""be lively."" So I should finalize it as, ""Will this party be lively?"" Let's keep it to just the translation line.",40.47
Chamorro,108,Hu ma’a’ñågui si nanå-mu.,I fear your mother.,I know your mother.,"**Translating Chamorro phrases**

I’m working on translating a Chamorro sentence, focusing on ""Hu,"" which signifies ""I."" The word ""ma’a’ñågui"" appears to mean ""be afraid of,"" but it might also have a causative aspect. In examples, ""ma’å’ñåo"" indicates fear. I'm considering whether ""ma’a’ñågui"" could imply familiarity or knowledge, based on similar verbs in the language. I’m weighing all these meanings to form an accurate translation. There's a lot to unpack here!
**Translating Chamorro sentences**

The Chamorro word ""ma’añågui"" likely translates to ""to recognize"" or ""to know."" Analyzing the sentence ""Hu ma’a’ñågui si nanå-mu,"" where ""si"" indicates a personal name and ""nanå-mu"" means ""your mother,"" I conclude it translates to ""I know your mother."" Although ""ma’å’ñåo"" usually refers to fear, the presence of ""ñågui"" suggests acquaintance instead. I’ll provide just the translation as instructed, but I’d love to share my reasoning too!",63.39
Chamorro,109,Måttu tåotåo gi petta.,A person came to the door.,A person came to the door.,detailed,100.0
Chamorro,110,Humånåo guatu ta’lu gi hetnu si nanå-hu.,My mother went over to the incubator again.,My mother went again to the incubator.,detailed,72.22
Chamorro,111,I mañainan-måmi para u fåttu ya u konni’ ham ...,Our (excl.) parents were going to come and take us (excl.)...,Our parents were going to come and pick us up …,detailed,53.01
Chamorro,112,Kumåtma i bongbung kurason-ña.,The beating of her heart calmed down.,His heart stopped beating.,detailed,28.17
Chamorro,113,guaha tåotåo siha gi santatti gi halum kareta.,There are some people in the back (seat) in the car.,There are people in the back inside the car.,detailed,62.53
Chamorro,114,Håyi nina’i-mu?,Who did you give it to?,Who did you give it to?,detailed,100.0
Chamorro,115,Sa’ håfa na un na’fa’it i tinala’ guihan?,Why did you make the dried fish salty?,Why did you fry the fish that was brought?,detailed,34.45
Chamorro,116,Hu tufung i salåppi’ ya guaha sitenta pesus sopplu.,I counted the money and there’s seventy dollars left over.,"I counted the money, and there were seventy pesos left over.",detailed,66.95
Chamorro,117,Si Josephine ha na’mana’suha i atgoya gi gui’eng-ña.,Josephine had her nose ring removed (lit. caused her nose ring to be caused to go away.,Josephine loosened the ring at her house.,"**Interpreting phrases**

I’m delving into some language analysis now. It looks like “na’ma- + adjective root” hints at something like “mana'suha,” possibly relating to 'tight.' If that’s right, “na'mana'suha i atgoya” could translate to “Josephine loosened the ring at her house,” or perhaps “made the ring tight.” I'm interpreting “na'mana'suha” as something that causes slackness. I'm curious if ""suha"" really does mean 'loose.' It's really interesting to explore these translations!",23.76
Chamorro,118,"Unus kuåntus dihas maloffan, un påtgun ni ha chulili’i na’-ña i amku’ ha sangåni i doktu ...","Several days later, a child who was bringing the old man his food told the doctor...","After a few days had passed, a child whom the old man had raised as his own told the doctor ...",detailed,51.03
Chamorro,119,"Kumu dinanchi mapo’lon-ña gi laña, esti i buñelus okinaua’ sumesen adamellung.","If the dough is placed in the oil properly, the buñelus okinaua’ comes out perfectly round.","Once it is prepared and put into the oil, these Okinawan buñuelos turn golden brown.",detailed,22.73
Chamorro,120,Ha dossuk maisa gui’ ni sipit.,He poked himself with the chopsticks.,He stabbed himself with a spear.,"**Translating Chamorro words**

I need to look up the Chamorro word for scissors, which is ""tisoras."" Then, I’m checking if ""sipit"" could mean ""spear"" or ""dagger."" But that feels uncertain, so I might go with the broader idea of ""with a knife,"" although that doesn’t match perfectly. Still, ""sipit"" could indeed refer to ""spear."" So, I might translate that as: ""He stabbed himself with a spear."" I'll deliver just the translation in one line.",42.03
Chamorro,121,Po’lu monumentu siha gi kantun chålan.,Put monuments along the road.,Put the monuments at the corner of the road.,detailed,56.93
Chamorro,122,Kumådu i nengkanu’ ni hu na’lågu.,The food that I cooked became scorched.,The food that I cooked got burnt.,detailed,54.84
Chamorro,123,Ha hahassu kåo para u re’enggåncha ta’lu.,He is thinking about whether he will re-enlist again.,He wondered whether to get back together again.,detailed,27.35
Chamorro,124,Kåo gai sinienti håo?,Do you feel anything?,Do you have any feelings?,detailed,37.03
Chamorro,125,Pues i mañaina ti ma tungu’ malak månu i patgun-ñiha.,So the parents didn’t know where their child had gone.,So the parents did not know where their child had gone.,detailed,91.59
Chamorro,126,Ha patmåda i katu i dadalåk-ña.,The cat slapped its tail.,The cat sharpened its claws.,detailed,40.8
Chamorro,127,Tåya’ mamahlåo-hu na palåo’an para asudda’-hu.,There was no woman who I was ashamed to meet with.,I’m not ashamed for a woman to meet me.,detailed,33.17
Chamorro,128,Bunitu i oråriun i rilos kulot-ña.,The hour hand of the watch has a nice color.,The time on his wristwatch is nice.,detailed,19.76
Chamorro,129,Håfa na sapåtus hinassom-mu ti omlåp-mu?,Which shoes do you think you don’t fit?,What shoes did you think didn’t fit you?,"**Considering translation accuracy**

I'm making a guess about the word ""omlåp,"" thinking it might mean ""to suit"" or ""fit."" I want to translate it to ask, ""What shoes did you think didn't fit you?"" That's the essence I'll capture in my output. It's important to make sure translations are accurate to effectively convey the message! I'll be careful to present this clearly so it resonates with the user.",47.53
Chamorro,130,Mafa’denni’ i satdinas ya mana’pikakakaka.,"The sardines were mixed with hot pepper and were made very, very, very hot.",The sardines were fried and they started to sizzle.,"**Translating Chamorro sentence**

I need to translate a Chamorro sentence, starting with ""Mafa’denni’ i satdinas ya mana’pikakakaka."" 

It seems ""mafa’"" is passive, and ""fa’denni’"" might relate to ""stop"" or ""block."" But actually, it could mean ""to fry,"" while ""satdinas"" likely refers to “sardines.” 

Moving on, ""mana’pikakakaka"" appears to suggest laughter or sizzling sounds. 

So, I think the translation could be: ""The sardines were fried, and they crackled,"" or ""The sardines were put on the pan and started sizzling.""
**Translating Chamorro sentence**

I think ""fa'denni'"" might mean ""to pan-fry"" or to ""fry in oil"" in Chamorro. The word for “and” is ""ya."" 

Now, for ""mana'pikakakaka,"" it looks like ""pikaka"" relates to a crackling sound. The prefix ""mana'"" could indicate that ""they began to..."" 

So, I’m thinking the translation could be: ""The sardines were fried, and they started sizzling/crackling."" I should consider whether to put the translation first or follow the system's instructions about output.",29.85
Chamorro,131,Hinatmi gå’ga’ i matå-hu ya nina’gef sagi’ yan bula mugu’.,An insect got into my eye and it got very irritated and discharges matter.,"An animal scratched my eye, and it hurt terribly and there was a lot of pus.",detailed,24.63
Chamorro,132,Si tatå-hu fuma’nå’gui yu’ taimanu pumeska.,My father taught me how to fish.,My father taught me how to fish.,detailed,100.0
Chamorro,133,Ta chagi [muna’funåyan esti ... ].,We (incl.) will try to finish this....,We’re trying to finish this…,detailed,40.5
Chamorro,134,Para u påra bumisita si Dolores.,He’s going to stop visiting Dolores.,I’m going to stop by to visit Dolores.,"**Translating a Chamorro sentence**

I need to translate the sentence: ""Para u påra bumisita si Dolores."" It seems to mean ""Dolores is going to stop by to visit."" I think ""Para"" could be 'so that' or imply a future, since in Chamorro it means 'for' or 'to.' ""U"" refers to me (1st person), and ""pår(a)"" actually means 'stop.' Considering ""bumisita,"" it ties to 'visit.' So, overall, it seems like it's saying, ""I'm going to stop by to visit Dolores.""",57.56
Chamorro,135,Marikunosi si Jack put taimanu na malingu i salåppi’.,Jack was investigated concerning how the money was lost.,Jack wondered how the money got lost.,detailed,35.76
Chamorro,136,Ladigåo i mås mala’it na yetbas åmut.,Clerodendrum inerme is the most bitter medicinal plant.,Ladigåo is the most bitter medicinal herb.,detailed,52.74
Chamorro,137,Håspuk ha’ yu’ anai hu atan i lahyan nengkanu’.,I was full just looking at the large amount of food.,I was shocked when I saw the kind of food.,detailed,23.14
Chamorro,138,Ha bira gui’ si Santa Maria ya ha fåna’ i liga.,Blessed Mary turned around and faced the wall.,Saint Mary turned around and built the wall.,detailed,61.49
Chamorro,139,Si Manuel kada diha ha åmti i chetnot-ña put para u måsu.,Manuel treats his wound every day so that it will be healed.,Manuel treats his illness every day so that it will get better.,"**Revising translation options**

I’m trying to figure out a suitable translation. I think the phrase could mean “so that it will be cured” or possibly “so that it doesn’t get worse” or “so that it gets better.” I believe “mås” means “better” in some languages, and it looks like it might also be related to Chamorro. But wait, “mås” also appears in Spanish as ""mas."" Hmm, it’s a bit tricky! I’ll conclude that the sentence likely means: “Manuel takes medicine for his illness every day so that it gets better.”",66.21
Chamorro,140,"Maseha loskuåntus ha’ guaha, måolekña kini tåya’.","Even though there are only a few available, it’s better than there being none.","No matter how many there are, this is better than nothing.",detailed,32.51
Chamorro,141,Håfa sumatba hamyu gi durantin i gera?,What saved you (pl.) during the war?,What happened to you (plural) during the war?,detailed,58.61
Chamorro,142,Poddung i fallut gi lamasa.,The lantern fell from the table.,The cigarette butt fell onto the table.,"**Decoding Chamorro translation**

I need to translate the Chamorro sentence, ""Poddung i fallut gi lamasa."" It seems likely to mean ""The cigarette butt fell on the table,"" but I’m not completely sure. I think ""poddung"" could mean ""fell"" or ""drop."" 

Then ""i fallut"" seems to refer to ""the cigarette,"" while ""gi lamasa"" translates to ""on the table."" There’s some confusion since ""fallut"" might relate to ""ash"" too. Ultimately, I think the best translation is ""The cigarette butt fell on the table.""",39.5
Chamorro,143,"Tåya’ magåhit na hu chatgi, sa’ kumu hu chatgi, siempri manpåra.","In fact, I never laugh at them, because if I laughed at them, they would stop [speaking Chamorro].","It isn’t true that I laughed, because when I laugh, they always stop.",detailed,30.09
Chamorro,144,Ya-ña si tåta kumånnu’ i estufåon såli.,Father loves to eat estufao made from Micronesian starling.,Father liked eating the chili stew.,"**Interpreting Chamorro words**

I'm exploring the meanings of Chamorro words. I think “såli” might mean “out/leave,” but in the phrase “donni' såli,” it could also mean ""pepper plant"" or ""small pepper."" It seems like “donni'” is “pepper,” and “såli” might refer to “small” or “tiny.” I’m unsure if “kumånnu’” means “burn” or possibly “ate.” I’m piecing together meanings, and it sounds like “kuma'nnu'” could relate to ""ordered"" from a root meaning “to command.”
**Analyzing Chamorro sentence structure**

I'm breaking down the Chamorro example: ""Ha tågu’ yu’ si tåta para bai låbbun i floris."" Here, ""tågu'"" means ""tell,"" and ""kummånnu'"" could mean ""commanded."" In the sentence ""Ya-ña si tåta kumånnu’ i estufåon såli,"" it might suggest ""Father liked ordering the gas stove."" I think ""i estufåon såli"" could refer to ""the stove."" The suffix ""-on"" may be locative, so it’s positioning. I'm starting to wonder if ""såli"" might function as an adjective instead.
**Exploring Chamorro suffixes**

I’m considering the suffix ""-on"" in Chamorro as a locative marker, which might indicate direction or place. I'm wondering if ""estufåon"" means ""stove,"" with ""-on"" suggesting ""to the stove"" or even ""in the stove."" The determiner ""i"" confirms it means ""the stove."" I also wonder if “estufåon” could be a Spanish loanword with an augmentative meaning, similar to how Spanish ""-ón"" works. However, the spelling indicates it might just mean ""stove"" without that augmentative twist.
**Understanding meaning of ""estufåon""**

I’m considering if ""såli"" could mean ""salt,"" leading me to think “estufåon såli” might translate to ""salt stove"" or even ""salt shaker."" However, I realize the Chamorro word for ""salt shaker"" is actually ""estufåon såli"" and not from ""estufar"" but rather related to ""salero."" I wonder if ""estufåon"" could actually mean ""salt container"" instead, similar to ""estufåon donne'” for pepper. In context, ""Ya-ña si tåta kumånnu’ i estufåon såli"" seems to suggest ""Father liked eating the chili stew.""
**Deciphering sentence structure**

I’m thinking that “estufåon” might relate to the Spanish “estofado” meaning stew. In Chamorro, “estufao” refers to stew, so “estufåon såli” could mean ""chili stew."" It seems “kumånnu'” could mean ""to eat,"" making the sentence “Ya-ña si tåta kumånnu’ i estufåon såli” translate to ""Father liked to eat the chili stew."" I’m realizing that in Chamorro, the typical structure has the verb precede the subject, so understanding the subject here could clarify the meaning further. This could also imply that ""Father liked eating the chili stew.""",20.46
Chamorro,145,sa’ håfa na finafaisin gui’ nu atyu na kuestion.,...why she was being asked that question.,Because he asked that question.,detailed,53.02
Chamorro,146,Ye’ti’ yu’ sa’ puti kannai-hu.,Massage me because my hand is in pain.,I’m crying because my hand hurts.,detailed,41.26
Chamorro,147,Gef ya-hu si tatå-hu bihu.,I really like my grandfather.,I love my old father very much.,detailed,28.31
Chamorro,148,I gitåla gai oktåba ni bunitu sunidu-ña.,The guitar has octaves that have good sound.,The guitar has an octave of beautiful sound.,detailed,49.46
Chamorro,149,Bunitu ha’ na tinanum esti i butonsiyu.,This butonsiyu is a nice plant.,This little button is nicely planted.,detailed,33.06
Chamorro,150,Si Yu’us u isgaihun hit gi todu i dinisehå-ta.,May God guide us (incl.) in all our (incl.) endeavors.,God will help us with all our needs.,detailed,17.17
Chamorro,151,I na anåkku’ donni’ ti’åo ennåo.,Wow! that’s a long pepper.,The long pepper isn’t that one.,"**Translating Chamorro phrases**

I need to translate a sentence: ""I na anåkku’ donni’ ti’åo ennåo."" I think ""i na anåkku’"" might mean ""the long"" because ""anåkku’"" translates to long/tall. ""Donni’"" refers to a small pepper, as in the phrase ""Chuli’ mågi ennåo i donni’ såli,"" which means to bring that chili pepper here. I'm guessing ""ti’åo"" could mean ""not good,"" possibly indicating ""bad smell."" Overall, I think the entire sentence means ""That long pepper is not like that,"" which might contrast it with a small pepper.",47.08
Chamorro,152,Ma na’påkpak kannai-ñiha i aodensia.,The audience clapped their hands.,The audience clapped their hands.,detailed,100.0
Chamorro,153,"Meskina si nanå-hu ni nengkano’-ña, ti u fannå’i gi ottru tåotåo.",My mother is so stingy with her food that she will not give (any) to other people.,"Even if it were my mother’s food, I would not give it to another person.",detailed,31.23
Chamorro,154,Guaha un påharita inakka’ ni cha’ka gi paingi.,There was one small bird that was bitten by the rat last night.,There was a little bird that a crow caught last night.,detailed,46.81
Chamorro,155,Ha tungu’ i neni tumugi’ i na’ån-hu.,The baby knows how to write my name.,The child knows how to write my name.,detailed,76.43
Chamorro,156,Håyi mås la’mun gi halum tånu’?,Who is most familiar with the woods in this area?,Who is the most lost in the forest?,detailed,23.61
Chamorro,157,Ya-hu håo låo ga’ñak-ku i ottru.,I like you but I prefer the other one.,"I like you, but my child likes the other one.","**Exploring Chamorro expressions**

I'm considering the phrase ""Ya-hu håo låo ga’ñak-ku i ottru."" It could potentially mean ""I like you, but my child likes the other."" In Chamorro, I wonder if it’s possible to omit predicate adjectives or verbs. The phrase ""ga'ñak-ku i ottru"" might imply ""my child (is) the other."" Alternatively, could ""ga'ñak-ku"" refer to ""my pet""? There are interesting possibilities here!",55.55
Chamorro,158,I taotåo-ta lokkui’ humuyung gi batku ya ha chuli’ i malagu’-ñiha!,Our (incl.) people too went out to the ship and took what they wanted!,Our people also came out on the boat and took what they wanted!,detailed,51.73
Chamorro,159,Diretchas kuetdas ha chocho’gui håfa malago’-ña sin mamaisin.,He’s doing whatever he wants in a disorderly manner without asking.,He immediately did what he wanted without hesitation.,detailed,27.06
Chamorro,160,Yanggin munhåyan en che’gui todu i manmatågu’-miyu para en che’gui ...,When you (pl.) have done all that you (pl.) were told that you (pl.) should do...,"If you finish right away everything you were told to do, so that right away ...",detailed,23.3
Chamorro,161,"Meggai na biåhi yanggin måttu yu’, kumåti i neni.","Many times when I arrive, the baby cries.","After a long trip, when I arrived, the baby cried.",detailed,57.14
Chamorro,162,Mamåhan si nanå-hu linila na yåtdas magågu para u laksiyi yu’ chininå-hu.,My mother bought a purplish piece of cloth so she could sew me a shirt.,My mother bought purple yardage of cloth so she could sew me my dress.,detailed,65.12
Chamorro,163,Hu balåha i balåha chaddik.,I shuffled the cards in a hurry.,I fired the gun quickly.,detailed,18.78
Chamorro,164,I chipa håo todu muna’ mulakulakung lu’lo’-mu.,‘It is the smoking that makes you cough phlegm (lit. is why your cough has phlegm).’,The smoke always makes your throat hoarse.,detailed,21.06
Chamorro,165,Ha tutuhun fine’nena atyu kulang atyu i gupu’ na klasin chetnut.,It started first as if it were some type of ringworm (lit. it seemed like that ringworm sort of disease).,It began at first as something that was almost like a severe kind of illness.,detailed,23.65
Chamorro,166,Håfa malagu’-ñiha?,What did they want?,What do they want?,detailed,65.42
Chamorro,167,Cha’-mu na para un falingu esta.,Don’t (tell me) that you will disappear already.,Don’t be late anymore.,"**Translating Chamorro phrases**

I'm exploring the Chamorro word ""falingu,"" which could relate to ""falinge."" It might mean ""to be angry,"" but I’m also wondering if it has a connection to ""forget."" My best guess is a translation like, ""Don't be late anymore."" Initially, I thought ""Don't do that, you're going to miss it"" fit better, but it seems straightforward to keep it simple. So, I’ll stick with: ""Don't be late anymore."" That sounds like a solid command!",14.9
Chamorro,168,Na’chatsaga esti i para ta hassu i mangahulu’ i presiu siha gi tenda.,It is bothersome for us (incl.) just to think about the fact that prices are rising at the store.,Put this up so we’ll remember the price increases at the store.,detailed,26.56
Chamorro,169,Chumochotchu gui’.,He is eating.,He is eating.,detailed,100.0
Chamorro,170,Ti ya-ña si Nåna atyu na guma’ anai sumåsaga.,Mother doesn’t like that house that she’s staying in.,Mother didn’t like that house when she was living there.,detailed,49.49
Chamorro,171,Mungnga muma’å’ñåo.,Don’t be afraid.,Don’t be afraid.,detailed,100.0
Chamorro,172,Håyi umasudda’ yan si Maria?,Who met (lit. found each other) with Maria?,Who met with Maria?,detailed,36.76
Chamorro,173,Atan i lamasa håfa na nengkanu’ manmakånnu’.,(‘Look at the table to see what foods have been eaten.’),There is some edible food on the table.,"**Translating Chamorro to English**

I need to translate the Chamorro sentence: ""Atan i lamasa håfa na nengkanu’ manmakånnu’."" It seems to mean ""On the table, what food is edible?"" The word ""håfa"" translates to ""what,"" and ""manmakånnu’"" refers to something edible. I think ""Atan"" could mean ""at"" or ""on."" For context, another sentence translates to ""There’s someone under the table,"" confirming “atan i lamasa” likely means ""on the table."" It’s all quite fascinating!
**Translating Chamorro sentence**

The sentence ""Atan i lamasa, håfa na nengkanu’ manmakånnu’"" translates to ""There is some edible food on the table."" It’s interesting how ""håfa na"" suggests an indefinite ""some."" I feel like I’m juggling providing just the translation without getting into the reasoning, which is a bit tricky since I’m really keen on explaining my thought process! But for now, the priority is clear: deliver just the translation.",22.72
Chamorro,174,Kåo siña kumuentus yu’ yan i editót?,Can I talk to the editor?,Can I talk with the editor?,"**Resolving translation conflict**

Alright, I see there's a conflict between the guidance from the developer and the user's request for reasoning after the translation. The developer says I should only output the result, which means I need to provide the first line of the translation. 

The translation itself is: ""Can I talk to you and the editor?"" I’m parsing some of the terms, like ""siña"" meaning ""can"" and ""kumuentus"" used as ""to talk."" The final result should stick with the user's request while following the developer's instructions.
**Clarifying translation structure**

I’m thinking that ""kumuentus"" is possibly intransitive, meaning ""to talk."" The phrase ""yan i editót"" indicates ""with the editor."" The subject here is ""yu',"" which translates to ""I."" So, my translation comes out to, ""Can I talk with the editor?"" 

It seems ""yan i editót"" already implies the idea of ""you"" is not necessary. I’ll go with this final phrasing and make sure we deliver it!",72.27
Chamorro,175,Yanggin ti manmane’kunguk i famagu’un ...,If the children didn’t listen (to anything)...,If the children don’t listen ...,detailed,54.39
Chamorro,176,Fanakumprendi ya mungnga na u guaha disgråsia gi familia.,Come to terms with each other so that there won’t be any disgrace in the family.,"Let’s understand, and don’t let there be any disgrace in the family.",detailed,48.94
Chamorro,177,Nisisåriu na ta apura esti na cho’chu’.,It’s necessary that we (incl.) expedite this work.,We need to hurry and get this work done.,detailed,21.99
Chamorro,178,Debi di para i tenda håo guatu.,You should head to the store.,You should go to the store.,detailed,70.24
Chamorro,179,Chacha’-ña si Miguel mama’bababa.,Miguel better not be fooling around.,Miguel’s nanny is going downstairs.,detailed,20.1
Chamorro,180,Ma na’gåsgas i gualu’ mås sa’ para uma na’lameggai i tinanum-ñiha.,They cleared the land further so that they could enlarge the space for planting.,They cleared the farm more so that farming would make their crops more plentiful.,"**Translating Chamorro sentence**

I need to translate a sentence in Chamorro. The phrase is ""Ma na’gåsgas i gualu’ mås sa’ para uma na’lameggai i tinanum-ñiha."" Breaking it down: ""Ma-"" implies a passive or plural subject, while ""na’gåsgas"" seems to relate to cleaning. ""Gualu’"" means ranch or farm, and ""mès"" translates to more. The phrase implies that they are clearing the farm to enhance their crop yield, suggesting a fuller meaning of increasing their crops.",37.83
Chamorro,181,Mampus ma’lak i semnak na ogga’an.,The sun is so bright this morning.,It’s already very late this morning.,detailed,38.46
Chamorro,182,sigun as Chai,according to Chai,According to Mrs. Chai.,detailed,66.01
Chamorro,183,Ma nutisia si Pedro yan i mangga’chong-ña ni todu i manmasangånin-ñiha.,They reported briefly to Peter and those with him all that they had been told.,Pedro and his friends were informed by everyone who had told them.,detailed,20.28
Chamorro,184,Tekchu’ i ga’lagun bisinu sa’ mandudulalak puyitus.,The neighbor’s dog is predatory because it attacks baby chicks.,The neighbor’s dog was punished because it was chasing chicks.,detailed,51.52
Chamorro,185,Ti siguru yu’ kåo esta hu gånna.,I am not certain whether I have achieved it.,I’m not sure if I’ve already won.,detailed,13.86
