Lang,Index,Source,Reference,LLM_Translation,Reasoning_Summary,BLEU,ChrF,METEOR
Georgian,75,deda-šen-i mo-(Ø-Ø-)i-k'itx-e,give regards to your mother,Ask your mother.,"{'type': 'summary_text', 'text': '**Translating Georgian morphemes**\n\nI\'m working on translating a Georgian morpheme string: ""deda-šen-i,"" which means ""your mother."" The parts break down as ""deda"" (mother) and ""šen"" (you). I’m also examining the verb form ""mo-...-i-k\'itx-e,"" where ""k\'itx-"" likely relates to ""ask"" or ""read."" \n\nThe end ""-e"" seems imperative for the second person, so it might mean ""Ask!"" I wonder if there’s a contextual implication, like “Ask your mother!” but I’m debating the exact grammatical roles here.'} {'type': 'summary_text', 'text': '**Clarifying Georgian grammar**\n\nI\'m diving deeper into the structure of the verb forms, especially regarding the second-person imperative, which often doesn’t have a subject prefix. It makes me wonder if, with both being Ø, it could imply a third-person subject and object. Since ""ask"" is transitive, I consider whether it might mean something like ""Your mother asked (him/her)."" \n\nHowever, without an object, it could be interpreted as “Your mother inquired,” suggesting an intransitive use. If ""deda-šen-i"" means “your mother,” it implies a nominative subject, but I’m curious if the overall meaning points to “Ask your mother!”'} {'type': 'summary_text', 'text': '**Analyzing Georgian object cases**\n\nI\'m sorting through the object cases in Georgian. In the present imperative series, the object tends to be dative. For something like ""ask your mother,"" I think it might be ""deda-shens hkitkhe,"" but I\'m not entirely sure. \n\nThe morphological string with ""-i"" could indicate a nominative subject, while the verb ending ""-e"" might suggest a third-person form, but it also leaves me confused. If the verb is second-person and means ""you asked,"" then how does ""deda-šeni"" fit in? I\'m thinking it might serve as an object, but typically, a human object would be dative. I’m still figuring out the nuances!'} {'type': 'summary_text', 'text': '**Identifying Georgian verb patterns**\n\nI\'m analyzing some Georgian examples, like ""cxvir-s nu ča-(Ø-Ø-)q\'-op,"" which means ""don\'t poke (your) nose."" I see that ""cxvir-s"" is in the dative case, and the negative imperative uses ""nu"" with the present subjunctive. \n\nLooking at my example ""mo-(Ø-Ø-)i-k\'itx-e,"" it seems similar to ""ro+gor+c šen g-e-p\'rian-eb-a."" The ending ""-i"" in ""mo-i-kec-i"" might indicate a second-person imperative, confirming that the ending can serve that purpose. So, it\'s possible that ""deda-šen-i"" means ""Ask your mother"" in this context. I feel I\'m getting closer to understanding it!'}",24.880469496253564,40.40503552389623,38.26530612244898
Georgian,76,"keto-s mama mo-(Ø-)u-k'vd-a, da da-rč-a ded+i+na+cv+1-is a+na+bar+a","Keto's father died, and she was left abandoned to/in the hands of (her) step-mother","Keto’s father died, and she was left with a stepmother, Anabara.",detailed,30.255429300755857,48.90607290252159,42.13483146067415
Georgian,77,da + bomb + v + a da+bomb+v+a-s ga-(Ø-)a-čn-i-a,bombing depends on the bombing.,It appears to have been bombed.,detailed,6.567274736060395,15.870588016669688,30.737704918032787
Georgian,78,saxe ga-g-tetr-eb-i-a-t,your(Pl) face has turned white,Your face has turned white.,detailed,36.409302398068725,71.55220547659911,62.05128205128205
Georgian,79,ver-c k'i š(Ø-)e-)l-o-t c'ar-mo-(Ø-)e-dg-in-a-t sadil=vaxšm-is č'+a,nor could they even imagine the eating of lunch and dinner.,We couldn’t even put out lunch and dinner.,detailed,22.613617379612148,39.92608982756451,40.67226890756303
Georgian,80,"mo+sc'avl+e-eb-ma (Ø-)i-c-od-nen, rom a+m dge-s mi+g+eb+ul-i nišan-i si+mc'ip-is at'est'at'-ši ča-(Ø-)e-c'er-eb-od-a-t",the pupils knew that the mark received on this day would be recorded for them in the attestation of maturation,The students knew that the mark received that day was being entered into the state certificate.,detailed,19.520460918812308,40.95588178404721,51.30679196207577
Georgian,81,gmert-i g-c'am-s,‘you believe in God’,God trusts you.,detailed,0.0,12.906644471777891,17.241379310344826
Georgian,82,"jer+jer+ob+it k'i, sa+na+m ji+eb+a (ar) da-m+tav+r-eb-ul-a, k'omisia tav-s (Ø-)i-k'av-eb-s p'ublik'aci-isa-gan","But for the time being, until the investigation is completed, the commission is holding back from publication","For the time being, yes: until the investigation is completed, the commission will refrain from publication.",detailed,50.212776217958165,77.04631833031773,77.07969749854566
Georgian,83,i-c-i ra-s g-e-t'q'v-i a-k'itx-v-in-e m+k'itx+av-s,do you know what I'm going to say to you?... Get the clairvoyant to read the signs!,Do you know what I told you? Make him read it—he’s asking me.,detailed,8.390553159535907,29.647253275297697,45.50970873786409
Georgian,84,"ar i-q'+o še+mtxv+ev+it-i i+s+i-c, rom asp'irant'-eb-s (Ø-)e-k'itx-eb-od-a-t sa+gan+g+eb+o k'urs-i",Nor was it accidental that a special course used to be read to postgraduates,It was no accident either that the graduate students were given a special course.,detailed,11.114924776032007,47.2074647550071,40.599218410768565
Georgian,85,romel-ma-c ga-gv-(Ø-)a-cn-o avt'or-eb-s,who introduced us to the authors,Who introduced us to the authors?,detailed,61.47881529512643,95.11839888482646,98.1329690346084
Georgian,86,ek'onomik'+ur-ma ga+sa+č'ir-ma sa+m+š+ob+l+o-ši da+brun+eb+ul-eb-s u+cx+o-d tav-i,the economic plight caused those who had returned to their homeland to feel foreign,Economic hardship brought the returnees back to their homeland as strangers.,"{'type': 'summary_text', 'text': '**Translating a phrase**\n\nI’m considering the phrase ""foreignly self,"" which feels like it means ""felt like a stranger."" So, the full idea might be: ""Economic hardship returned the returnees to the homeland as strangers to themselves."" Hmm, this seems to imply that economic hardship forced repatriates to return home, but they no longer felt at home there. Therefore, I’m thinking a clearer translation could be: ""Economic hardship brought the returnees back to their homeland as strangers.""'}",11.46643659788751,39.80080669326388,30.897745571658607
Georgian,87,c'ign-i magida-ze dev-s,‘the/a book is lying on the table’,The book is on the table.,detailed,13.958734303905356,47.15579487574412,54.99999999999999
Georgian,88,nene-m š(Ø-Ø-)a-vedr-a gvt+a+eba-s tav+is-i p'ir+m+š+o,Nene besought the godhead for protection for her first-born,Grandmother compared the divinity to her own face.,"{'type': 'summary_text', 'text': '**Considering translation nuances**\n\nI’m analyzing the ergative subject structure ""nene-m ... a-vedr-a ..."" in this context. It could suggest that ""Grandmother matched or compared the divinity to her own face."" I wonder if ""likened"" might capture it better. Ultimately, I think I’ll go with ""Grandmother compared the divinity to her own face."" It feels more direct and clear! Let’s settle on that phrasing for now.'}",5.669791110976001,13.916904072570013,11.11111111111111
Georgian,89,bavšv-eb-s mo-(Ø-)e-c'on-eb-a-t e+s sa+čuk+ar-i,The children will like this present.,The children like this gift.,detailed,20.547995616750768,53.34187867525689,85.34621578099838
Georgian,90,"nu+tu ver (Ø-Ø-)xvd-eb-l-t, bat'on-o Salva, ra+t'om (Ø-)i-zid-av-s isar-s črdilo+et-i da sa+mxr+et-i?","«Can you really not understand, Sha Iva sir, why the north and south attract the arrow?","If you don’t understand, Mr. Salva, why does the compass needle point north and south?",detailed,12.109013026441868,39.15926913174677,44.6
Georgian,91,"p'rezident'-s pex-eb-ze h-k'id-i-a, ra+m+den-i k'ac-i mo-k'vd-a",‘the president doesn't give a damn how many men died’,The president has it hanging on his feet—how many men died?,detailed,7.495553473355842,52.39215235156254,37.51937984496125
Georgian,92,ra-s (Ø-Ø-Ø-)u-švr-eb-i/(Ø-Ø-Ø-)u-zam?,what are you doing/will you do to X/them?,What are you holding out to him/it—what are you doing?,detailed,14.211672443220438,45.74532574816335,52.12954747116238
Georgian,93,p'ropesor-s (5ibux-i sul u+kr+ob+1-ad p'ir-ši s-čr-i-a,‘the professor has a pipe stuffed in his mouth without ever putting it out’,The professor always keeps a pipe in his mouth.,detailed,13.779555250377765,37.006251070246485,43.66551815531407
Georgian,94,t'emp'erat'ura gam-it zog-jer nul-a-mde da-di-s,sometimes by night the temperature falls/sinks to zero,At night the temperature sometimes drops to zero.,detailed,20.90067144241744,62.85265884349749,69.44444444444446
Georgian,95,kalak-ši mo-gv-i-xd-eb-a c'a+svl+a,we shall have to go to town,We will be able to go to the city.,"{'type': 'summary_text', 'text': '**Translating Georgian construction**\n\nI’m considering how to express the nominalization of ""ts\'asvla"" or ""going"" in a sentence. It could imply something like ""we will have to go to the city"" or ""we will manage to go."" The phrase ""mo-gv-i-xdeba ts\'asvla"" might mean ""we can manage to go."" Actually, ""moxdeba"" suggests future possibility. So, ""kalakshi mogvixdeba ts\'asvla"" could translate to ""We will be able to go to the city."" I should choose that.'}",15.619699684601283,32.98830116098937,51.36986301369863
Georgian,96,e + s c'er+il-i vi-s ga-v-(Ø-Ø-)a-t'an-o?,to whom should I give this letter to take?,To whom shall we take this letter?,detailed,10.816059393812111,48.66611726147887,43.50907029478457
Georgian,97,š m - r c x v - a da mašin-ve tav-i da-v-(Ø-)i-xar-e,‘I felt ashamed and straightaway lowered my head’,I washed and immediately bowed my head.,"{'type': 'summary_text', 'text': '**Translating phrases**\n\nI\'m breaking down the phrases here. ""Daxareba"" stands for ""to bend or incline."" So ""tavi davixare"" likely translates to ""I bowed my head."" For the first part, ""šem-rcxv-a"" probably means ""I washed,"" so overall, I\'m thinking it reads: ""I washed and immediately bowed my head."" Alternatively, ""šemrcxva"" could mean ""washed myself,"" but ""bowed my head"" comes up more often. The final translation will stand as: ""I washed and at once bowed my head.""'}",6.567274736060396,31.356463017913377,32.20663265306122
Georgian,98,žang+bad-i (?Ø-Ø-)a-)l-eb-in-eb-s m+pr+in+av-s aero+st'at'-it did si+magl+e-ze a+pr+en-isa-s,oxygen allows a pilot to survive when flying at great height by balloon,Oxygen makes the aerostat fly up to a great height.,detailed,7.431878014503621,28.668028559755953,33.31163194444444
Georgian,99,kva-s xel-i mo-v-(Ø-Ø-)u-č'ir-o-t,let's squeeze the stone,Let’s stretch out our hand to the stone.,"{'type': 'summary_text', 'text': '**Translating Georgian phrases**\n\nI need to translate the Georgian phrase ""kva-s xel-i mo-v-u-č\'ir-o-t."" I\'m translating ""kva"" as stone and ""xel-i"" as hand. So ""kva-s xel-i"" must mean ""hand to stone,"" suggesting ""to put one\'s hand to stone."" The verb ""uč\'ir"" could mean ""to hold,"" and I think ""mo-"" indicates direction. I\'m exploring roots like ""č\'ir"" in ""mchirdeba,"" which means ""I need."" However, I\'m confused about the verb forms and their meanings. It’s an intriguing challenge!'} {'type': 'summary_text', 'text': '**Exploring verb forms in Georgian**\n\nI’m trying to figure out whether the verb form could be aorist or present subjunctive. It seems to mean something like ""let\'s attach it to something."" The prefix ""mo-"" suggests motion toward the speaker, while ""u-"" might indicate an indirect object. The ""v-"" prefix looks like it denotes a first-person plural subject. \n\nSo, if ""č\'ir"" means ""hold out,"" could it imply ""let\'s hold out our hand to the stone""? Though I’m still sorting through the agreement rules in Georgian!'} {'type': 'summary_text', 'text': '**Clarifying verb conjugation in Georgian**\n\nI’m rethinking the forms of the verb. With ""v-"" and ""-ot,"" could it be aorist subjunctive or perhaps present subjunctive? The subject seems to be in nominative, leading me to the translation: ""Let\'s touch the stone with our hands."" \n\nI’m also considering other verbs like ""uč\'era"" or ""chechera,"" related to touching. Maybe ""č\'ir"" connects to ""mi-ch\'era."" Additionally, ""xel-i mo-uč\'ir-e"" might translate to ""I held out my hand to him,"" which feels like a plausible interpretation! It\'s all quite fascinating!'}",9.535414040914189,33.58284124887461,45.63492063492063
Georgian,100,adgil+k'om-ma mo+sa+msax+ur+e da+sa+sven+eb+el-i saxl-is sa+gz+ur-it da-a-sa+čuk+r-a,the local council rewarded (its) servant with a travel-pass to a house of rest,The local committee gave him a servant and a place to rest on the way home.,"{'type': 'summary_text', 'text': '**Translating Georgian phrases**\n\nI\'m parsing the phrase about the local committee giving someone a servant and a resting place. ""Mosamsaxure"" seems to mean ""servant/attendant"" while ""dasasvenebeli"" relates to ""rest place."" The structure suggests that they\'ve gifted this to a third person marked in the verb. Looks like ""da-a-sa-chukra"" implies they ""gave as a gift."" So my translation ends up being: ""The local committee gave him a servant and a resting place on the way home.""'}",3.7199102928113725,30.879222406830536,21.73913043478261
Georgian,101,(Ø-)e-sm-i-s ma-t-i,X understands them.,They can hear it.,"{'type': 'summary_text', 'text': '**Translating Georgian phrase**\n\nI need to translate a phrase and break it down morpheme by morpheme: (Ø-)e-sm-i-s ma-t-i. This seems to resemble ""esmis,"" which in Georgian means ""he/she hears"" or ""understands."" However, “esmis” translates to “it is heard to him.” The root “sm” means to listen or hear. The suffix “ma-t-i” appears to relate to ""to them,"" though I\'m questioning its exact function. I wonder if it could mean ""he hears them"" considering the context.'} {'type': 'summary_text', 'text': '**Interpreting the Georgian verbs**\n\nThe verb ""esmis"" translates to ""to hear,"" functioning with a dative experiencer and a nominative theme. For example, ""mas esmis simgera"" means ""he hears the song."" I\'m checking if ""ma-t-i"" serves as the dative plural pronoun ""to them,"" especially in dialects. It might also represent focus. Could it imply ""they hear it”? The verb has a 3rd person singular subject, so ""esmis"" generally means ""he/she hears"" or ""understands."" In some contexts, ""ma-t-i"" could imply ""they understand.""'} {'type': 'summary_text', 'text': '**Translating with context**\n\nThe dative plural ""to them"" suggests that it might mean ""they understand it"" or ""they hear it."" I’m wondering if it could be unaccusative, translating ""esmis mati"" as “it is heard to them.” So, it could be “they hear it” or “they understand.” Given the present tense of ""esmis,"" I think the translation is “They can hear it.” Although, if I\'m sticking to the phrase, I’d go with “They hear.” It’s tricky since there\'s no past morphology, so I’ll settle on “They understand” as a solid choice.'}",10.682175159905853,10.294627383015596,12.195121951219512
Georgian,102,ver ča-(Ø-)k'l-av-en kart+v+el-i xalx-is mi+sc'rap+eb+a-s tav+is+up+1+eb-isa-k'en,they will not be able to suppress the striving of the GEORGI AN people towards freedom,They cannot kill the Georgian people’s striving for freedom.,detailed,3.0307561627463224,30.438406871233248,19.108280254777068
Georgian,103,kart+v+el-eb-i xom mo-(Ø-)i-g-eb-en? ara m-gon-i-a,"‘the GEORGI ANs will win, won't they? I don't think so = I think not’","The Georgians will win, won’t they? I don’t think so.",detailed,16.15312692483092,47.61840004877034,40.21844660194176
Georgian,104,si+t'q'v+a-n-i gul-ši m-e-bad-eb-i-an,Words/Speeches are born to me in the heart (= are born in my heart),Words are born in my heart.,detailed,13.367741668584246,37.11895833574573,32.980132450331126
Georgian,105,gvino ar m-i-varg-a,my wine is no good,The wine didn’t agree with me.,detailed,6.567274736060395,16.16325342845693,9.25925925925926
Georgian,106,mama-m šv+il-s xel-it s-cem-a,the father hit the child with his hand,The father hit the child with his hand.,detailed,72.59795291154772,95.80398393365671,98.6689814814815
Georgian,107,"vi+d+re+mde ga-v-i-q'r-eb-od-e-t, ga-v-(Ø-)u-masp'injl-d-e-t ert+man+et-s","Before we split up, let us play host to each other","Before we perish, let us show hospitality to one another.",detailed,16.59038701421972,39.83087620616444,46.875
Georgian,108,kal-s tav-is-k'en mi-(Ø-)u-c'-ev-i-a radio,the woman has drawn the radio towards herself,The woman turned the radio toward herself.,detailed,13.134549472120788,60.05874486046623,73.61111111111111
Georgian,109,"bage-s k'b+il-i da-a-čir-a, magram še-v-a-t'q'v-e, s-jl-i-a tav-s",‘X bit his lip but I noticed (?on him) that he got control of himself’,"He clenched his teeth at Bage, but I told him he could control himself.",detailed,5.680778398144091,30.269025371628206,24.46897126197418
Georgian,110,"da-(0-?0-)u-k,r-a st'vir-i, ze+da-c da-(?0-)mger-a",‘X played the pipe and sang to its accompaniment’,"He played the flute, and sang as well.","{'type': 'summary_text', 'text': '**Translating a sentence**\n\nI need to translate a sentence that seems to have morphological segmentation. It\'s something like ""da-u-k\'r-a st\'vir-i, zeda-c da-mger-a."" I notice that ""st\'viri"" might mean ""pole"" or possibly ""whip,"" which is interesting. The verb ""uk\'ra"" looks like it could relate to ""hit"" or ""strike."" \n\nWhen piecing it together, it might mean something like: ""He struck the pole and sang above too."" Or it could be about striking a drumstick. The nuances in meaning are quite fascinating!'} {'type': 'summary_text', 'text': '**Translating the aorist structure**\n\nIn the Georgian aorist, the subject is in the ergative case, while the object is in the nominative case. Since there\'s no subject noun phrase, ""st\'vir-i"" is the nominative object. The verb ""da-u-k\'r-a"" could suggest a third-person singular indirect object, implying something like ""he took hold of the stick and started playing.""\n\nI realize that ""da-uk\'ra"" refers to playing an instrument, like ""da-uk\'ra pianinos"" meaning ""he played the piano."" Given that ""st\'viri"" can mean ""flute,"" the translation could be ""He played the flute and sang as well.""'}",11.868405219520975,32.33999540775036,34.403669724770644
Georgian,111,mcxet-is č'or-eb-ma tav-i mo-(Ø-Ø-)a-bezr-a šorena-s,the rumours of (in) Mtskheta upset Shorena.,The choirs of Mtskheta annoyed Shorena.,detailed,10.175282441454787,39.951363597846644,38.35051546391753
Georgian,112,"sa+na+m sa+q'var+el gada+c+em+a-s v-(?Ø-Ø-)u-q'ur-eb-d-i-t, vi+gaca-m k'ar-ze da-(Ø-)a-k'ak'un-a","While we were watching our favourite programme, someone knocked on the door","While we were watching our favorite program, someone knocked on the door.",detailed,61.62607099729587,87.39518864881592,83.71711563939182
Georgian,113,e + s jildo-eb-i mi-(Ø-)e-nič'-a-t ševardnaje-s kavtaraävil-sa-c da panjik'ije-s,"These prizes were awarded to Shevardnadze, Kavtarashvili too and Pandzhik'idze","These prizes were awarded to Shevardnadze, to Kavtarashvili as well, and to Panjikidze.",detailed,39.65384287913186,73.33912383077788,66.66666666666669
Georgian,114,"bevr-i i-a+r-a tu cot'a i-a+r-a, c'in ert-i datv-i še-xvd-a",After travelling some distance X came upon a bear in front of him,"Whether he walked a lot or a little, he met a bear up ahead.",detailed,4.891187874480726,15.303531956282404,14.097744360902256
Georgian,115,col-ma me q'ur+ad+g+eb+a mi-(0-?0-)m-a-kc-ev-in-a i+m pakt'-s,‘my wife made me turn attention to that fact’,The wife made me pay attention to that fact.,detailed,26.269098944241577,70.10001883557632,63.4712600636585
Georgian,116,"(Ø-)pikr-ob-d-nen, rom i+gi sa+šiš+r+o+eba-sa-c še-(Ø-)a-nel-eb-d-a da i+kn+eb sa+km-is mo+gvar+eb+a-ši-c da-(Ø-)xmar-eb-od-a-t",They were thinking that he would both reduce the danger and maybe help them in sorting out affairs,They thought that it would also lessen the danger and would help them in settling the matter as well.,detailed,13.264759167412226,40.72735045707809,52.651893560984476
Georgian,117,"rus+et-ši c'a+svl+a-s ar (Ø-)g-i-rč-ev-t, rom-c mo-xerx-d-e-s","I don't advise you to go to Russia, even if it could be arranged","I wouldn’t advise you to go to Russia, even if you can manage it.",detailed,53.933963041980306,62.256742650099596,64.71278440975412
Georgian,118,ma+sc'avl+eb+el-ma k'las-ši mi-i-t'an-a c'ign-i,the teacher took the book to the class,The teacher brought the book into the classroom.,detailed,11.339582221952005,61.939850228433826,55.06172839506173
Georgian,119,"i+s jroxa met'-is-met'-ad bevr rje-s (?Ø-)i-)l-ev-a, rom da-v-(Ø-)k'l-a-t",That cow gives too much milk for us to slaughter her,That cow gives more and more milk so that we can slaughter her.,detailed,13.912311644176565,53.83217062998442,45.231071779744354
Georgian,120,g-e-šin-i-a tagv-isa,You are afraid of a mouse,You are afraid of the mouse.,detailed,43.47208719449914,76.24164160939694,79.34426229508196
Georgian,121,"šen rom čem-gan šor+sa x-a+r, me saso+c'ar+k'vet+il-ad v-(Ø-)grjn-ob tav-s","Since (/When) you are far from me, I feel myself to be desolate","When you are far from me, I feel desperate.",detailed,40.50850881911247,48.9122874535362,51.5625
Georgian,122,me beč'ed-i mi-v-(Ø-Ø-)e-c-i t(v)+it+on/tv+it/tav+ad ded+op+al-s,I gave the ring to the queen herself,I myself gave the ring to the queen.,"{'type': 'summary_text', 'text': '**Translating Georgian terms**\n\nI need to translate some Georgian words. For instance, I see ""me"" meaning ""I"" and ""beč\'edi,"" which seems to mean ""ring"" or maybe ""seal."" I think ""mi-v-e-c-i"" might translate to ""I gave it to you,"" while variations like ""mo-(0-0-)m-e-c-i-t"" suggest ""you gave to me."" The phrase ""dedopal-s"" indicates ""to the queen,"" and ""tviton"" could mean ""myself"" or ""personally."" I’m leaning towards translating it as, ""I gave the seal personally to the queen.""'}",61.04735835807847,76.21989951300296,85.41194255479971
Georgian,123,q'vavil-eb-i-c k'i a-gel-d-nen,even the flowers became roused,Even the flowers froze.,detailed,21.3643503198117,49.492244987889535,58.88888888888889
Georgian,124,"čem-i važ+i+šv(+)il-is kc+ev+a-m ga-m-a-oc-a, kal+i+šv(+)il-isa-m k'i ara","My son's behaviour amazed me, but not that of my daughter","My son’s behavior surprised me, but my daughter’s didn’t.","{'type': 'summary_text', 'text': '**Translating Georgian phrasing**\n\nI need to translate a sentence from transliterated Georgian, breaking down the morphemes. The sentence is about expressing surprise regarding my son\'s behavior, which I parse as ""My son\'s behavior surprised me."" In the second part, it contrasts with the daughter\'s behavior, meaning ""but the daughter\'s (behavior) didn\'t surprise me."" I see how the grammatical structure reflects the meanings — it’s fascinating how the language conveys nuances through its morphology!'}",14.473710747837549,48.02396671228811,55.97014925373135
Georgian,125,k'ac-sa da kal-s,to the man and the woman,to the man and to the woman,detailed,48.892302243490086,86.74360652232981,92.21311475409837
Georgian,126,k'rux-i q'ovel+tvis c'in mi-(Ø-)u-)gv-i-s c'ic'il-eb-s,the hen always leads the way for the chicks,The rooster always goes ahead of the hens.,detailed,5.669791110976001,30.665996848397224,22.22222222222222
Georgian,127,tevz-ma ar (?Ø-)m-a-c'q'in-o-s,I hope the fish doesn't upset my stomach.,The fish won’t sting me.,detailed,5.854497694024015,16.71009227414489,26.077097505668927
Georgian,128,a-a-ngr-i-a sa+xur+av-i da zev+it a-vid-a,X broke through (lit. ruined upwards) the roof and went up,He destroyed the roof and went up.,detailed,25.55891661822957,36.603373771307396,50.18275967103259
Georgian,129,did-i gvac'+l-i g-i-)gv-i-s sa+m+š+ob+l+o-s c'in,you have great service to your name before your homeland,You have rendered great service to the homeland.,"{'type': 'summary_text', 'text': '**Exploring Georgian words**\n\nIt seems like ""gvac\'ali"" might relate to the verb ""c\'q\'al-"" which suggests ‘kill,’ but I\'m still figuring it out. There’s a possibility that ""gva-c\'al-i"" could mean ""our water,"" though that doesn\'t quite seem to fit. I found phrases that imply ""merit"" or ""service,"" translating to ""great contribution before the homeland."" The common phrase “დიდი ღვაწლი გაქვს სამშობლოს წინ” indeed emphasizes great service, making a deeper connection to pride in the homeland. It\'s a fascinating exploration!'}",18.04438612975343,49.50568380570397,56.81818181818182
Georgian,130,k'arada-s ma-s/ma-t vin (Ø-Ø-)u-k'et-eb-s?,‘who is making a bookcase for X/them//X's/their bookcase?’,Who is making the wardrobe/cupboard for him/them?,"{'type': 'summary_text', 'text': '**Translating Georgian terms**\n\nI’ve figured out that the Georgian word for ""door"" is ""k\'ari."" I might have mixed up ""k\'arada,"" which actually means ""wardrobe"" or ""closet."" The phrase I’m parsing might translate to, ""Who is making the wardrobe for him/them?"" The verb ""uketebs"" could mean ""is making"" or ""is fixing."" So, the question all adds up to: ""Who is making the wardrobe for him/them?"" I feel like I’m finally piecing it together!'}",7.262721116700922,30.2642705706133,41.6822429906542
Georgian,131,tav+ian+t-i si+cru-isa-c s-jer-a-t,‘they believe (in the truth of) their own lie too’,They even believe their own lie.,detailed,12.859818292229834,40.0275496581015,33.53383458646616
Georgian,132,mze-m q'ana še-(Ø-)a-šr-o,the sun dried out the field,The sun dried the field.,detailed,22.957488466614326,66.99411938531398,80.66666666666667
Georgian,133,a+m kuča-s ar mi-v-(Ø-)q'+av-v-a+r-t t'ajr-a-mde,this street is not leading us to the church,We didn’t go down this street as far as the square.,detailed,7.495553473355842,32.263150131257106,33.223684210526315
Georgian,134,q'ovel-i si+k'et+e m-is-tvis (Ø-le-met'-eb-od-a-t,they were generous/not sparing in bestowing upon X every kindness.,Every act of kindness was too much for him.,detailed,3.696719741302181,19.517742014666666,13.761467889908252
Georgian,135,xolo me+or+e mudam sa+mxr+et-s (Ø-)e-alers-eb-a,whereas the second constantly flirts with the south.,But the second one always faces south.,detailed,13.784336590962209,31.453111524898507,35.46348314606741
Georgian,136,kal-ma ra+t'om mo-(?0-)m-mart-a?,why did the woman address/turn to me?,Why did the woman address me?,detailed,31.850355294022695,67.89605929159637,74.54289732770746
Georgian,137,zurab-s tav+is-i col-i šua dagest'an-ši (Ø-)e-gul-eb-od-a,Zurab supposed his wife to be in central Daghestan.,Zurab missed his own wife in Central Dagestan.,detailed,6.379653897348568,46.48575811119977,43.06958473625141
Georgian,138,čem-i m+š+ob+1-eb-i ¿em-s tav-s (Ø-)g-a-jl-ev-en,my parents give me to you,My parents give me to you.,detailed,61.47881529512643,93.15662989095895,98.1329690346084
Georgian,139,"e+s i+mi+t'om, rom črdilo+et-ši mosk'ov-i a+r-i-s,","The reason for this is that Moscow is in the north,",This is because Moscow is in the north.,detailed,33.47189874003769,51.2816138440288,59.131344845630565
Georgian,140,ra-s (Ø-Ø-)m-i-k'et-eb?,‘what are you making for me?’,What are you doing to me?,detailed,16.10230726602675,40.53421943543749,66.91919191919192
Georgian,141,šen-tan mo-di-s,X is coming to your place.,He is coming to you.,detailed,27.48254571080018,61.289110928907775,54.347826086956516
Georgian,142,(Ø-)i-xat'-av-d-a c'ar+s+ul dro-s,‘X was drawing for himself a picture of = imagining time past’,He was drawing in the past.,"{'type': 'summary_text', 'text': '**Translating past actions**\n\nI\'m deciding on how to express the imperfective past, like ""was drawing"" or ""used to draw."" This means translating it as ""He was drawing in the past."" I really want to keep it straightforward and just focus on giving the translation clearly. So, I’ll stick to that concept! Let\'s keep it simple and direct for the user.'}",6.429909146114917,26.124798583025015,19.214703425229743
Georgian,143,ro+di+s še-a-k'et-eb-en a+m t'elevizor-s?,When will they repair this television?,When will they fix this television?,detailed,41.11336169005198,73.67862103253826,99.85422740524781
Georgian,144,t'aš-i da-(Ø-Ø-?Ø-)u-k'ar-i,‘clap!’,You hit the bowl.,"{'type': 'summary_text', 'text': ""**Navigating conflicting instructions**\n\nI'm facing a bit of a conflict here. The developer says to just provide results, while the user wants reasoning after the translation. I know I need to prioritize developer instructions, which means I'll stick to providing only the translation without any reasoning. It feels tricky because I want to ensure the user gets what they need, but I'm bound by developer rules. So, I'll go ahead with just the translation line.""}",0.0,1.984126984126984,0.0
Georgian,145,prinvelta mep'e (arc'ivi),the king of birds (the eagle),the king of the birds (the eagle),detailed,59.694917920196445,85.28616768857526,96.16126543209877
Georgian,146,ebra+el-i berjen-s da-(Ø-)i-q'+ol+i-eb-d-a as-i manet-is da+k'1+eb+a-ze,the Jew would get the Greek to agree to a reduction of 100 roubles,The Hebrew gave the Greek a discount of one hundred manats.,"{'type': 'summary_text', 'text': '**Translating a phrase**\n\nI\'m working through some language translations here. It seems like “daq\'oleba” might actually be “q\'oleba,” which means \'have\' or \'keep.\' When I add prefixes, “da-iq\'olieba” might mean ""to provide."" I also see a phrase related to a discount in manats. The best translation I come up with is “The Hebrew gave the Greek a discount of one hundred manats.” I think I’ll go with that for the output!'}",6.8179839929677115,23.488380331120318,26.956521739130434
Georgian,147,k'ac-i col-s mi-e-salm-eb-a,the man will greet his wife,The man greets his wife.,detailed,17.965205598154213,47.709728411915926,80.66666666666667
Georgian,148,še+mo+sa+val-i xarj-eb-s ar a-u-di-s,income does not satisify the expenses,The income does not cover the expenses.,detailed,25.848657697858535,63.520730033212715,78.06451612903227
Georgian,149,e + s si+t'q'v-eb-i da-v-(Ø-)i-jer-e,I believed these words,I believed these words.,detailed,66.87403049764218,98.79023654003473,96.79878048780488
Georgian,150,"vin-c t'ur+ik'o-s (Ø-)a-xs+en-eb-d-a, u+eč'v+el-ad tan-ve mgel+i+a-sa-c da-(Ø-?Ø-)a-q'+ol-eb-d-a",whoever used to mention the little jackal would undoubtedly rightaway add (?to it) the little wolf too,"Whoever mentioned the little fox would, unexpectedly, have the wolf with him too.",detailed,5.0132693406316395,33.091581865771225,27.144451530612244
Georgian,151,panjr-i+dan i-ckir-eb-a,X is looking/gazing out of the window,He is peeping out of the window.,detailed,32.260135189272866,54.23082394622249,68.16901408450705
