Lang,Index,Source,Reference,LLM_Translation,Status,BLEU,ChrF,METEOR
Igbo,61,"Etinyere ọtụtụ nnukwu igwe onyonyo n'ọtụtụ ebe na Rom, ka ndị mmadụ nwee ike kirie mmemme ahụ.",Several large television screens were installed in various places in Rome to let the people watch the ceremony.,Many large video screens were set up in many places in Rome so that people could watch the event.,completed,11.72814736928782,41.24669979425891,50.17091428324175
Igbo,62,"N'ọtụtụ obodo Itali ndị ọzọ ma na uwa nile, ọkachasị na Poland, emere nkwazi dị ka ibe ya, nke ọtụtụ mmadụ hụrụ.","In many other cities of Italy and in the rest of the world, particularly in Poland, similar setups were made, which were viewed by a great number of people.","In many other Italian cities and throughout the world, especially in Poland, a similar arrangement was made, which many people saw.",completed,12.743785294572374,42.32352770680382,49.55609848419677
Igbo,63,"Ndị akụkọala akọtọla ụmụ iwuikikere FBI ndị gara aga maka ịgbado anya akụrụngwa n’ụmụ okwu ndị dị mfe ikpezi, tụmadị ụmụ okwu ụgbọ ala ezuru ezuru, n’iji ebumnobi nke ịkwalite nsìàga ọganihu ha.","Historians have criticized past FBI policies for focusing resources on cases which are easy to solve, especially stolen car cases, with the intent of boosting the agency's success rate.","Investigators have criticized former FBI officials for focusing resources on cases that were easy to solve, especially repeated car-theft cases, with the aim of boosting their record of success.",completed,33.53883156001707,61.58397965355438,62.689969604863215
Igbo,64,Nzukọ omeiwu bidoro ikwado nnyocha ihe ndị dị aṅaa na fiskal n'afọ 2005 ma kwukwaa kpọmkwem na ngalaba FBI ga ewepụtarịrị ndị ozi iri maka ihe ngosi na-akpali agụụ mmekọrịta nwoke na nwanyị.,Congress began funding the obscenity initiative in fiscal 2005 and specified that the FBI must devote 10 agents to adult pornography.,Congress began to approve an investigation into what things were there in fiscal matters in 2005 and also stated explicitly that the FBI division would have to produce ten informants for sexually explicit exhibits.,completed,6.839596061560944,37.69300790349563,43.87219837863615
Igbo,65,"Robin Uthappa nwetara akara kachasị na innings, ọsọ 70 n’ime naanị ụmụ bọọlụ 41 site n’ịkụ anọ ugboro 11 na isii ugboro 2.","Robin Uthappa made the innings highest score, 70 runs in just 41 balls by hitting 11 fours and 2 sixes.","Robin Uthappa scored the most runs in the innings, 70 off just 41 balls, hitting 11 fours and 2 sixes.",completed,39.51994180586402,67.75335421253727,82.76406663240621
Igbo,66,"Ndị na-eji batị akụ n'usoro etiti, Sachin Tendulkar na Rahul Dravid rụrụ ọrụ nke ọma ma mee otu nrụkọọrụ nke ọsọ-otu narị.","Middle order batsmen, Sachin Tendulkar and Rahul Dravid, performed well and made a hundred-run partnership.","The middle-order batsmen, Sachin Tendulkar and Rahul Dravid, performed well and put on a century partnership.",completed,58.75766810867467,77.41116491548907,82.08717004297115
Igbo,67,"Mana, mgbe ha dara wicket India naanị mere 36 gbara ọ tọpụ wicket 7 iji kwụsị innings.","But, after losing the captain's wicket India only made 36 runs loosing 7 wickets to end the innings.","But when they lost wickets, India managed only 36 runs, and he took 7 wickets to end the innings.",completed,31.90887215348668,48.525215301286494,65.6977356503423
Igbo,68,"U.S. Onye isi oche Jiọj W. Bush batata Singapọ n'ụtụtụ ụbọchị nke iri na isii nke ọnwa Nọvemba, iji malite njem njegharị mba Eshia nke ga-anọzu otu izuụka.","U.S. President George W. Bush arrived in Singapore the morning of November 16, beginning a week-long tour of Asia.",U.S. President George W. Bush arrived in Singapore on the morning of November 16 to begin an Asian tour that will last one week.,completed,51.70969057682972,72.37884180223939,71.63587908878505
Igbo,69,Onye na-esote onye isi iche mba Sịngapọ bụ Wong Kan Seng nabatara ya ma ya na onye isi oche mba Sịngapọ bụ Lee Hsien Loong kparịtara ụka gbasara ahịa na ihe iyi ọha egwu.,He was greeted by Singapore's Deputy Prime Minister Wong Kan Seng and discussed trade and terrorism issues with the Singapore Prime Minister Lee Hsien Loong.,"Singapore’s Deputy Prime Minister, Wong Kan Seng, received him and discussed trade and terrorism with Singapore’s Prime Minister, Lee Hsien Loong.",completed,33.5908536197405,70.2108913730901,71.17647058823529
Igbo,70,"Mgbe otu izu gasịrị ebe ọ dara ada na ntuliaka ọkara oge, Bush gwara ndị na-ege ya ntị maka mmụba nke azụmahịa n'Eshia.","After a week of losses in the midterm election, Bush told an audience about the expansion of trade in Asia.","A week after he suffered a defeat in the midterm elections, Bush told his audience about the increase in trade in Asia.",completed,22.68196520523482,60.85496119738239,73.90348826334984
Igbo,71,"Onye isi oche Stivin Hapa ekwetala iziga iwu ọhụrụ nke ikuku ọcha nke gọọmenti ebe a ga elebara ya anya, tupu nleba anya nke abụọ, ma emechaa nzukọ ga-ewe ya na onye isi NDP bụ Jak Leeton nkeji iri abụọ na ise n'ụbọchị Tuzde na PMO.","Prime Minister Stephen Harper has agreed to send the government's 'Clean Air Act' to an all-party committee for review, before its second reading, after Tuesday's 25 minute meeting with NDP leader Jack Layton at the PMO.","Chairman Steven Harper has agreed to send the government’s new clean-air bill to be considered there before the second reading, and afterwards the meeting will take it up with the NDP leader, Jack Layton, for twenty-five minutes on Tuesday at the PMO.",completed,21.076277544217508,55.03310905330867,56.9967423589154
Igbo,72,"Layton arịọla maka mgbanwe nye akwụkwọ iwu gburugburu ebe obibi nke ndị otu ọdịkaọgadị mgbe ya na PM nwere nnọkọ, na-arịọ maka ""ndezigharị zuru oke nke zuru ezu"" nke iwu gburugburu ebe obibi nke ndị otu ọdịkaọgadị","Layton had asked for changes to the conservatives' environmental bill during the meeting with the PM, asking for a ""thorough and complete rewriting"" of the Conservative party's environmental bill.","Layton has called for changes to the opposition party’s environmental law document after he met with the PM, calling for a “thorough and comprehensive overhaul” of the opposition party’s environmental law.",completed,18.24401863423467,50.641680188859816,51.79731638418079
Igbo,73,"Kemgbe gọọmenti weere ọnọdụ ịkwụ ụgwọ ụlọ ọgwụ Mersey na Devọnpọt, Tasmania, gọọmenti steeti na ụfọdụ ndị ome iwu gọọmenti etiti ekwuola okwu megide omume a sị na ọ bụ mere mere n'ihu maka ndọrọ ndọrọ ọchịchị gọọmenti etiti na-abịa na Nọvemba.","Ever since the Federal Government stepped in to take over funding of the Mersey hospital in Devonport, Tasmania, the state government and some federal MPs have criticised this act as a stunt in the prelude to the federal election to be called by November.","Since the government took over paying for the Mersey and Devonport hospitals in Tasmania, the state government and some federal lawmakers have spoken out against the move, saying it was a pre-emptive step taken for the forthcoming federal election politics in November.",completed,20.262144726852938,52.897646489460584,54.605887939221276
Igbo,74,"Mana Prime Minista John Howard ekwuola na ihe a mere bụ naanị ka ichebe ụmụ akụrụngwa nke ụlọ ọgwụ ahụ site n'aka mwedàta siri n'aka gọọmentị Tasmania, n'inye mmezi nke nde AUD$45.","But Prime Minister John Howard has said the act was only to safeguard the facilities of the hospital from being downgraded by the Tasmanian government, in giving an extra AUD$45 million.","But Prime Minister John Howard has said that what was done was only to protect the hospital’s children’s facilities from cuts by the Tasmanian government, by providing an AUD$45 million upgrade.",completed,38.53856918030314,64.64404164612574,71.3569351118243
Igbo,75,"Dika obere akwụkwọ akụkọ kachasị ohuru si kwuo, ogugu oke osimiri gosiri na oke ikuku malitere. O doro anya na enwere oru oke ikuku na mpaghara Pago Pago na Niue.","According to the latest bulletin, sea level readings indicated a tsunami was generated. There was some definite tsunami activity recorded near Pago Pago and Niue.","As the latest short news report said, the ocean measurements showed that a storm had begun. It is clear that there is storm activity in the Pago Pago and Niue area.",completed,9.42962747162884,31.90683396180285,39.02097902097902
Igbo,76,"O nweghị nnukwu mmebi ma ọ bụ mmerụ ahụ akọrọna n’ime Tonga, mana e were ọkụ nwa oge, nke a kọrọ gbochiri ndị ọchịchị Tongan ịnata ịdọ aka na ntị maka ajọ ebili mmiri PTWC ahụ nyere.","No major damage or injuries have been reported in Tonga, but power was temporarily lost, which reportedly prevented Tongan authorities from receiving the tsunami warning issued by the PTWC.","No major damage or injuries were reported in Tonga, but there was a temporary power outage, which reportedly prevented the Tongan authorities from receiving the tsunami warning issued by the PTWC.",completed,61.11097052620983,81.63407850274386,86.52871086322727
Igbo,77,Ụlọ akwụkwọ iri na anọ na Hawaii ndị nọ na ma ọ bụ na nso akụkụ mmiri bụ ndị e mechiri na Wenezdee niile na-agbanyeghị ndọ aka na ntị niile ewepụrụ.,Fourteen schools in Hawaii located on or near coastlines were closed all of Wednesday despite the warnings being lifted.,"Fourteen schools in Hawaii that are on or near the waterfront were all closed on Wednesday, even though all warnings had been lifted.",completed,17.26893278934251,54.63901055642615,68.52134146341463
Igbo,78,Onyeisiala mba Amerịka bụ George W. Bush nabatara ọkwa ahụ.,U.S. President George W. Bush welcomed the announcement.,"The President of the United States, George W. Bush, accepted that position.",completed,17.609282679116177,41.187680204747345,53.24074074074075
Igbo,79,"Gọdọn Jọndro onye na-ekwuchitere Bush okwu kpọrọ nkwa Nọt Koria bụ ""nzọụkwụ dị oke mkpa na ịnweta mwepụ were anya nke ngwa agha nuklia ndị Koria.""","Bush spokesman Gordon Johndroe called North Korea's pledge ""a major step towards the goal of achieving the verifiable denuclearization of the Korean peninsula.""","Gordon Johndroe, Bush’s spokesman, called North Korea’s pledge “a very important step toward achieving the verifiable dismantlement of Korea’s nuclear weapons.”",completed,9.0595283703683,57.56021607394782,42.578125
Igbo,80,"Oke ifufe nke iri abụrụ aha nke oge oke ifufe Atlantik, Oke ifufe akpọrọ Jeri, gbakọrọ n'oke osimiri atlantik taa.","The tenth named storm of the Atlantic Hurricane season, Subtropical Storm Jerry, formed in the Atlantic Ocean today.","The tenth storm of the Atlantic hurricane season, a storm called Jerry, formed in the Atlantic Ocean today.",completed,55.79745063955604,74.09894863710679,94.49404761904762
Igbo,81,Ụlọọrụ Etiti na-ahụ maka Ajọ ifufe (NHC) kwuru sị n’oge a Jeri abụghị ihe iyi egwu nye ala.,The National Hurricane Center (NHC) says that at this point Jerry poses no threat to land.,The National Hurricane Center (NHC) said that at this time Jerry is not a threat to land.,completed,48.81010344921758,73.48836640777276,83.49353730366492
Igbo,82,Ụlọ Ọrụ nke Ndị injinia nke U.S. mere atụmatụ na mmiri mmiri dị inchi isii nwere ike ịgabiga ihe mgbochi ide mmiri e mebibiri na mbụ.,The U.S. Corps of Engineers estimated that 6 inches of rainfall could breach the previously damaged levees.,The U.S. Army Corps of Engineers estimated that six inches of water could overtop the flood barrier that had been damaged earlier.,completed,31.327830823908577,53.25700656842073,68.61555432984005
Igbo,83,"Ward Itoolu, nke hụrụ oke ide mmiri ruru ihe dị ka feet iri abụọ n'oge Ajọ Ifufe Katrina, nọ na nnukwu mmiri na eru ukwu ma gafere akwa levee nọ nso.","The Ninth Ward, which saw flooding as high as 20 feet during Hurricane Katrina, is currently in waist-high water as the nearby levee was overtopped.","Ward Three, which saw floodwaters rise to about twenty feet during Hurricane Katrina, was in waist-deep water and crossed the nearby levee embankment.",completed,22.629872963599407,53.615078867240484,59.016454656344116
Igbo,84,Mmiri n’aghafu n’otu akuku levee obodobo ya di 100feet.,Water is spilling over the levee in a section 100 feet wide.,The water leaving one side of the levee is 100 feet wide.,completed,23.90108882452813,45.81154078491491,57.6923076923077
Igbo,85,Onye nchikwa commons Adam Cuerden gosiputara iwe ya  n’elu ihe eghichapuru mgbe ogwara Wikinews okwu n’onwa gara gara.,Commons Administrator Adam Cuerden expressed his frustration over the deletions when he spoke to Wikinews last month.,Commons administrator Adam Cuerden expressed his anger over the deletions when he spoke to Wikinews last month.,completed,72.76817202342089,84.19592670449723,94.3675509419454
Igbo,86,"O (Wales) n’ezie turu anyi asi site na mbido. Mbu, site na ikpa-agwa ka ihe a bu okwu iwu, Nke abuo, site na igho-aghugho na ona ege anyi nti, ruori mgbe ehichapuru nka ya.","""He [Wales] basically lied to us from the start. First, by acting as if this was for legal reasons. Second, by pretending he was listening to us, right up to his art deletion.""","He (Wales) truly deceived us right from the beginning: first, by pretending that this was a matter of law; second, by misleading us into thinking he was listening to us, until his mask was finally wiped off.",completed,17.227882631803194,45.491468604441835,45.68343299897119
Igbo,87,Mkpadu iwe obodo butere maka mgbali ide iwu gbasara ihe ngosi mmekọahụ na webụsaịtị na-egosi ọtụtụ ihe.,The community irritation led to current efforts to draft a policy regarding sexual content for the site which hosts millions of openly-licensed media.,Public outrage arose over efforts to draft a law about sexual content on websites that show a lot of things.,completed,12.59459119914827,30.641541074182303,29.634757383966242
Igbo,88,"Ọrụ arụrụ bụkarịrị nke iwu a ka na enyocha enyocha, mana edere usoro omume ihe ahụ ka o gosipụta ihe ahụtara ụyọkọ kpakpando Sajiterius.","The work done was mostly theoretical, but the program was written to simulate observations made of the Sagittarius galaxy.","The work done, especially under this law, is still being reviewed, but the procedure was written down so that it would show what was found in the Sagittarius star cluster.",completed,8.9682352483466,42.93196887947845,48.47097658196313
Igbo,89,Mmetụta otu ahụ nọ na-achọ ga-esite n'aka ikikere taịdị ndị dị n'etiti mata ojii nke galaxy na mata ojii nke Milky Way.,The effect the team was looking for would be caused by tidal forces between the galaxy's dark matter and the Milky Way's dark matter.,The effect the team is looking for would come from the tidal forces between the galaxy’s black hole and the Milky Way’s black hole.,completed,27.748702735605818,61.4739648932531,67.41268382352942
Igbo,90,"Dị ka ọnwa na etinye ndọta n’ụwa, na-akpata elili mmiri, etu ahụ ka Milky Way ahụ si etinye ike na galazi Sagittarius ahụ.","Just like the moon exerts a pull on the earth, causing tides, so does the Milky Way exert a force on the Sagittarius galaxy.","Just as the moon exerts gravity on the Earth, causing tides, so too does the Milky Way exert force on the Sagittarius galaxy.",completed,50.4477271676169,77.3568437429961,88.52230483271374
Igbo,92,"Tiori a na-ekwu na imirikiti mata dị oji gburugburu otu ụyọkọ kpakpando dị na gburugburu otu ụyọkọ kpakpando n'otu ụdị halo, ma e mejupụtara ya site n'ọtụtụ urughuru dị obere.","This theory says that most dark matter around a galaxy is located around a galaxy in a kind of halo, and is made of lots of small particles.","The theory says that most of the dark matter around a galaxy cluster is in a kind of halo, and that it is made up of many tiny particles.",completed,42.288233063304034,60.875109383179485,69.51309120825981
Igbo,93,Ụmụ akụkọ si telivishọn na-egosi anwụrụ ọcha si n'igwe nrụpụta ahụ apụta.,Television reports show white smoke coming from the plant.,The news on television shows white smoke coming out of the factory machine.,completed,12.011055432195764,49.656582793155415,61.02825745682888
Igbo,95,"Na ndabere nke ụlọ ọrụ nuklia Japan, a chọpụtawo n'ụlọ mmepụta cesium na ayodiin dị redioaktivu.","According to Japan's nuclear agency, radioactive caesium and iodine has been identified at the plant.","At Japan’s nuclear facility, radioactive cesium and iodine have been detected at the plant.",completed,20.54877502919074,56.933922713118314,64.2554012345679
Igbo,96,Ndị isi chere na nke a na-egosi na o nwere ike gbọmgbọm ndị ji mmanụ ụgbọ yurenium agbawaala ma na-ehi ehi.,Authorities speculate that this indicates that containers holding uranium fuel at the site may have ruptured and are leaking.,The leaders thought that this showed that uranium-fuel bombs might have exploded and were still smouldering.,completed,5.045777123948043,30.093830326118777,24.344763286025067
Igbo,98,"N'otu ajụjụ ọnụ, ọ sị na bke ọhụrụ a na enye ""oke nsogbu ma bụrụkwa ihe egwu n'ihi ogugo ọnwụ dị elu si na ya abịa.""","In an interview, he said the new variant was ""very highly troubling and alarming because of the very high fatality rate.""","In an interview, he said that this new one is causing “serious problems and is also dangerous because of the high death toll that results from it.”",completed,21.34385691462796,41.79843468887615,48.28494822485207
Igbo,99,"Ụfọdụ ndị ọrịa enweela ike ibute ọrịa ahụ n'ụlọ ọgwụ, Dr. Moll cheere, ma ihe dị ka abụọ bụ ndị ọrụ ụlọ ọgwụ.","Some patients might have contracted the bug in the hospital, Dr. Moll thinks, and at least two were hospital health workers.","Some patients may have contracted the disease in the hospital, Dr. Moll thought, but about two were hospital staff.",completed,36.31911188269627,63.73269262950688,70.51990346311536
