Lang,Index,Source,Reference,LLM_Translation,Status,BLEU,ChrF,METEOR
Korean,67,"하지만, 주장이 위킷(wicket)을 잃은 후 인도는 이닝을 끝내기 위해 7개의 위킷을 잃으며 36득점을 했을 뿐이다.","But, after losing the captain's wicket India only made 36 runs loosing 7 wickets to end the innings.","However, after the captain lost his wicket, India managed only 36 runs while losing seven wickets to finish the innings.",completed,11.328360454400997,53.061953072995,74.23940719462036
Korean,68,조지 W. 부시 미합중국 대통령은 11월 16일 아침 싱가포르에 도착하는 것으로 일주일에 걸치는 아시아 순방을 시작하였다.,"U.S. President George W. Bush arrived in Singapore the morning of November 16, beginning a week-long tour of Asia.",U.S. President George W. Bush began a weeklong tour of Asia by arriving in Singapore on the morning of November 16.,completed,52.721189209390026,74.78794701909625,83.48321539693583
Korean,69,그는 싱가포르 부총리 웡칸셍의 환영을 받았고 싱가포르 총리 리셴룽과 무역 및 테러 문제를 논의하였습니다.,He was greeted by Singapore's Deputy Prime Minister Wong Kan Seng and discussed trade and terrorism issues with the Singapore Prime Minister Lee Hsien Loong.,He was welcomed by Singapore Deputy Prime Minister Wong Kan Seng and discussed trade and terrorism issues with Singapore Prime Minister Lee Hsien Loong.,completed,72.39942928812125,87.19594287459591,89.34494195688225
Korean,70,"부시는 중간 선거에서 일주일 내내 이어진 패배 이후, 아시아에서의 무역 확장 정책을 발표했습니다.","After a week of losses in the midterm election, Bush told an audience about the expansion of trade in Asia.",Bush announced a policy to expand trade in Asia after a week-long string of defeats in the midterm elections.,completed,12.322796991244076,51.88282576573351,39.11824668705401
Korean,71,"스티븐 하퍼 총리는 화요일 PMO에서 NDP 대표 잭 레이턴과의 25분 회담을 끝낸 후, 정부의 '대기 오염 방지법'을 두 번째로 읽기 전에 모든 당무회에 보내 검토하게 하는데 동의했습니다.","Prime Minister Stephen Harper has agreed to send the government's 'Clean Air Act' to an all-party committee for review, before its second reading, after Tuesday's 25 minute meeting with NDP leader Jack Layton at the PMO.","Prime Minister Stephen Harper agreed, after ending a 25-minute meeting with NDP leader Jack Layton at the PMO on Tuesday, to send the government’s “Clean Air Act” to all party caucuses for review before its second reading.",completed,40.02080801744071,74.05533097654042,70.14472563684835
Korean,72,"""레이튼(Layton)은 총리와의 면담에서 보수당의 환경 법안을 """"철저히, 완전하게 재작성"""" 할 것을 요청하며, 보수당의 환경 법안에 대한 변경을 촉구했다.""","Layton had asked for changes to the conservatives' environmental bill during the meeting with the PM, asking for a ""thorough and complete rewriting"" of the Conservative party's environmental bill.","Layton, in a meeting with the prime minister, called for changes to the Conservatives’ environmental bill, requesting that it be “thoroughly, completely rewritten.”",completed,12.400180070224952,51.40692717117531,34.804110468850354
Korean,73,"연방정부가 타즈마니아 데본포트에 있는 머시 병원의 자금을 인수하기 위해 개입했을 때부터, 주 정부와 일부 연방 하원 의원들은 이러한 행동이 11월에 있을 연방선거전의 일환으로 쓰일 거라고 비난해왔다.","Ever since the Federal Government stepped in to take over funding of the Mersey hospital in Devonport, Tasmania, the state government and some federal MPs have criticised this act as a stunt in the prelude to the federal election to be called by November.","Ever since the federal government stepped in to take over funding for the Mersey Hospital in Devonport, Tasmania, the state government and some federal lower-house MPs have accused it of doing so as part of the lead-up to the federal election in November.",completed,43.76065291368685,70.64266350391037,79.40141988907854
Korean,74,"그러나 존 하워드 총리는 이번 조치는 태즈메이니아 정부에 의해 병원 시설이 격하되는 것을 막기 위한 것이라고 말하며 4,500만 달러를 추가로 지급했다.","But Prime Minister John Howard has said the act was only to safeguard the facilities of the hospital from being downgraded by the Tasmanian government, in giving an extra AUD$45 million.","However, Prime Minister John Howard said that this measure was intended to prevent hospital facilities from being downgraded by the Tasmanian government, and he provided an additional $45 million.",completed,35.563821673200046,62.179614686041106,61.05431271967322
Korean,75,"최근 속보에 의하면, 쓰나미가 발생했을 때의 해수면 수치가 기록되었으며, 실제로 파고 파고와 니우에 근처에 쓰나미가 강타했다고 밝혀졌다.","According to the latest bulletin, sea level readings indicated a tsunami was generated. There was some definite tsunami activity recorded near Pago Pago and Niue.","According to the latest breaking news, sea-level readings from when the tsunami occurred were recorded, and it was revealed that the tsunami actually struck near Pago Pago and Niue.",completed,24.425731097422172,56.695489268316265,49.460827464788736
Korean,76,"통가에선 큰 피해나 부상자들이 보고되지는 않았지만, 전력 수급이 일시적으로 끊겨 통가 당국이 PTWC에서 발령한 쓰나미 경보를 받지 못한 것으로 알려졌습니다.","No major damage or injuries have been reported in Tonga, but power was temporarily lost, which reportedly prevented Tongan authorities from receiving the tsunami warning issued by the PTWC.","In Tonga, no major damage or injuries were reported, but it was reported that a temporary disruption in the power supply meant the Tongan authorities did not receive the tsunami warning issued by the PTWC.",completed,29.669679240499136,62.44865904172913,70.95688479890934
Korean,77,해안지대 또는 그 주변에 있는 14개의 하와이 소재 학교는 경보가 해제되었음에도 지난 수요일 휴교하였습니다.,Fourteen schools in Hawaii located on or near coastlines were closed all of Wednesday despite the warnings being lifted.,Fourteen Hawaii schools in or near coastal areas were closed last Wednesday even though the warning had been lifted.,completed,8.475426399505569,56.442234360292495,63.469387755102034
Korean,78,조지 W. 부시 미국 대통령은 이 같은 발표를 환영했습니다.,U.S. President George W. Bush welcomed the announcement.,U.S. President George W. Bush welcomed the announcement.,completed,100.00000000000004,100.0,99.93141289437585
Korean,79,"""부시의 대변인 고든 존드로는 북한의 약속에 대해 """"한반도의 비핵화를 달성하기 위한 주요 단계""""라고 평했습니다.""","Bush spokesman Gordon Johndroe called North Korea's pledge ""a major step towards the goal of achieving the verifiable denuclearization of the Korean peninsula.""",Bush spokesman Gordon Johndroe described North Korea’s pledge as “a major step toward achieving the denuclearization of the Korean Peninsula.”,completed,22.67246719280858,71.32658285969096,69.77922024227891
Korean,81,"미국 국립 허리케인 센터 (NHC)에 의하면, 태풍 제리는 더 이상 위협이 되지 않는다.",The National Hurricane Center (NHC) says that at this point Jerry poses no threat to land.,"According to the U.S. National Hurricane Center (NHC), Typhoon Jerry is no longer a threat.",completed,24.761650580786526,51.071100396419865,56.88961988304093
Korean,82,미국 공병대는 시간당 6인치의 강우량이 기 파손된 제방을 무너뜨릴 수 있다고 추정했다.,The U.S. Corps of Engineers estimated that 6 inches of rainfall could breach the previously damaged levees.,The U.S. Army Corps of Engineers estimated that rainfall of six inches an hour could collapse the already damaged levee.,completed,33.63506522477987,63.408130437291256,81.9672131147541
Korean,84,100피트 너비의 제방 너머로 물이 흘러넘칩니다.,Water is spilling over the levee in a section 100 feet wide.,Water is overflowing over the 100-foot-wide embankment.,completed,9.730313569392523,36.23035633954756,35.68
Korean,85,Commons 관리자 Adam Cuerden은 지난달 위키 뉴스와의 통화에서 삭제에 대한 불만을 드러냈다.,Commons Administrator Adam Cuerden expressed his frustration over the deletions when he spoke to Wikinews last month.,Commons administrator Adam Cuerden expressed his dissatisfaction with the deletion in a phone call with Wikinews last month.,completed,26.801651563557787,65.67631327472354,65.7803867403315
Korean,87,최근 공동체적 반감으로 인해 수백만 개의 공개 라이선스 미디어가 실린 사이트의 성적 콘텐츠에 관한 정책 시안을 작성하기 위한 노력이 생겨났습니다.,The community irritation led to current efforts to draft a policy regarding sexual content for the site which hosts millions of openly-licensed media.,"Recently, due to community backlash, efforts have emerged to draft a policy proposal on sexual content for a site that hosts millions of openly licensed media.",completed,17.311878877656692,58.73130726862462,57.3341836734694
Korean,88,비록 대부분 이론에 의존하긴 해도 프로그램은 궁수자리 은하 관측을 시뮬레이션하도록 짜여 있습니다.,"The work done was mostly theoretical, but the program was written to simulate observations made of the Sagittarius galaxy.","Although it relies mostly on theory, the program is designed to simulate observations of the Sagittarius Galaxy.",completed,14.035461952055082,55.29471818956908,55.60563568376068
Korean,90,"달이 지구에 당기는 힘을 발휘하여 조수를 일으키듯이, 은하수도 궁수자리 은하계에 힘을 발휘한다.","Just like the moon exerts a pull on the earth, causing tides, so does the Milky Way exert a force on the Sagittarius galaxy.","Just as the Moon exerts a gravitational pull on the Earth and causes the tides, the Milky Way, too, exerts its force on the Sagittarius galaxy.",completed,27.500743522704845,62.66676187210537,77.18063186813185
Korean,91,과학자들은 암흑물질이 일반 물질과 같은 방식으로 다른 암흑물질에 영향을 준다고 결론지었습니다.,The scientists were able to conclude that the dark matter affect other dark matter in the same way regular matter does.,The scientists concluded that dark matter affects other dark matter in the same way as ordinary matter does.,completed,37.87512368434186,68.64860053755677,77.34441024986845
Korean,93,TV 보도는 공장에서 나오는 흰 연기를 보여줍니다.,Television reports show white smoke coming from the plant.,The TV report shows white smoke coming out of the factory.,completed,14.323145079400492,46.50248263005394,65.9263705482193
Korean,94,현지 당국은 그 발전소 인근 주민들에게 실내에 머물며 에어컨을 끄고 수돗물을 마시지 말라고 경고하고 있다.,"Local authorities are warning residents in the vicinity of the plant to stay indoors, turn off air-conditioners and not to drink tap water.","Local authorities are warning residents living near the power plant to stay indoors, turn off their air conditioners, and not drink tap water.",completed,47.72894233335956,74.55317254685994,71.6745207535509
Korean,97,토니 몰 박사는 남아공 지역인 콰줄루나탈에서 XDR-TB(약물 내성 결핵)를 발견했습니다.,Dr. Tony Moll discovered the Extremely Drug Resistant Tuberculosis (XDR-TB) in the South African region KwaZulu-Natal.,"Dr. Tony Moll discovered XDR-TB (drug-resistant tuberculosis) in KwaZulu-Natal, a region of South Africa.",completed,24.141252302527917,62.99639257437263,57.371403525249676
Korean,99,"Moll 박사는 일부 환자가 병원에서 질병에 감염되었을 수 있다고 생각하며, 그중 적어도 2명은 건강한 병원 근로자였을 것으로 생각했습니다.","Some patients might have contracted the bug in the hospital, Dr. Moll thinks, and at least two were hospital health workers.","Dr. Moll thought that some patients might have contracted the disease in the hospital, and that at least two of them were likely healthy hospital workers.",completed,31.284187153541946,69.88689103770366,83.68648005650347
