Lang,Index,Source,Reference,LLM_Translation,Status,BLEU,ChrF,METEOR
Georgian,55,"კრისტინა ფერნანდეს დე კირხნერმა, არგენტინის მოქმედმა სენატორმა და პირველმა ლედიმ ბუენოს-აირესიდან 50 კილომეტრის (31 მილის) დაშორებით, ქალაქ ლა პლატაში წუხელ გააკეთა განცხადება საპრეზიდენტო კანდიდატობასთან დაკავშირებით.","Current senator and Argentine First Lady Cristina Fernandez de Kirchner announced her presidential candidacy yesterday evening in La Plata, a city 50 kilometers (31 miles) away from Buenos Aires.","Cristina Fernández de Kirchner, Argentina’s incumbent senator and former first lady, made a statement last night in the city of La Plata, 50 kilometers (31 miles) from Buenos Aires, regarding her presidential candidacy.",completed,23.37846499379692,63.147911892893006,71.90265486725664
Georgian,56,"ქალბატონი კირჩნერის განცხადებით, იგი აპირებს არგენტინის თეატრში პრეზიდენტის პოსტზე კენჭი იყაროს, იმავე ადგილას, სადაც მან 2005 წელს სენატის კამპანია დაიწყო, როგორც ბუენოს-აირესის პროვინციის დელეგაციის წევრმა.","Mrs. Kirchner announced her intention to run for president at the Argentine Theatre, the same location she used to start her 2005 campaign for the Senate as member of the Buenos Aires province delegation.","According to Ms. Kirchner, she intends to run for the presidency at Argentina’s Teatro, in the same place where she began her Senate campaign in 2005 as a member of the Buenos Aires Province delegation.",completed,17.659857710927053,54.399854469184284,61.445396319656666
Georgian,57,ქარიშხალი „კატრინას“ გაღვიძებით გამოწვეულმა დახმარების და რეკონსტრუქციის ხარჯებმა დიდი დებატები გამოიწვია; რომელსაც ზოგიერთმა მომჭირნე კონსერვატორმა ირონიულად „ბუშის ახალი ორლეანის გარიგება“ უწოდა.,"The debate was sparked by controversy over spending on relief and reconstruction in the wake Hurricane Katrina; which some fiscal conservatives have humorously labeled ""Bush's New Orleans Deal.""",The aid and reconstruction costs triggered by Hurricane “Katrina” caused a major debate; which some penny-pinching conservatives ironically called “Bush’s New Orleans Deal.”,completed,12.924543812556836,47.54123506765871,46.554561566376904
Georgian,58,აღდგენითი სამუშაოების მცდელობების ლიბერალური კრიტიკა ფოკუსირებულია სარეკონსტრუქციო კონტრაქტების ვაშინგტონის სავარაუდო ინსაიდერებისთვის მინიჭებაზე.,Liberal criticism of the reconstruction effort has focused on the awarding of reconstruction contracts to perceived Washington insiders.,The liberal critique of reconstruction efforts focuses on awarding reconstruction contracts to Washington’s alleged insiders.,completed,11.811831786219445,66.5478261141087,64.23442392830147
Georgian,59,რომში დაკრძალვას ოთხ მილიონზე მეტი ადამიანი ესწრებოდა.,Over four million people went to Rome to attend the funeral.,"In Rome, more than four million people attended the funeral.",completed,22.03359678996932,62.72837442825937,64.90885416666666
Georgian,60,იქ მისული ხალხის სიმრავლიდან გამომდინარე ყველასთვის შეუძლებელი იყო დაკრძალვას დასწრებოდა წმინდა პეტრეს მოედანზე.,The number of people present was so large that it was not possible for everybody to gain access to the funeral in St. Peter's Square.,"Given the large number of people who had gone there, it was impossible for everyone to attend the funeral in St. Peter’s Square.",completed,21.88522751124055,56.24862495604651,58.29168268614635
Georgian,61,"იმისთვის, რომ ადამიანებს ეყურებინათ ცერემონიისთვის, რომში რამდენიმე დიდი ტელევიზორის განთავსება მოხდა რამდენიმე ადგილას.",Several large television screens were installed in various places in Rome to let the people watch the ceremony.,"In order for people to be able to watch the ceremony, several large televisions were set up in Rome in several places.",completed,9.165852474742525,57.2192775003019,54.3825222396651
Georgian,62,"იტალიის და მსოფლიოს ბევრ სხვა ქალაქში, განსაკუთრებით პოლონეთში, შეიქმნა მსგავსი ინსტალაციები, რომელიც ხალხის დიდმა რაოდენობამ ნახა.","In many other cities of Italy and in the rest of the world, particularly in Poland, similar setups were made, which were viewed by a great number of people.","In many other cities in Italy and around the world, especially in Poland, similar installations were created, which were seen by a large number of people.",completed,30.63294318316098,58.50399932414877,75.20000000000002
Georgian,63,"ისტორიკოსები აკრიტიკებდნენ გამოძიების ფედერალური ბიუროს წარსულ პოლიტიკას, რომელიც ემსახურებოდა სააგენტოს წარმატების მაჩვენებლის გაზრდის მიზნით რესურსების მიმართვას ისეთ საქმეებზე, რომელთა გამოძიებაც მარტივი იყო, განსაკუთრებით კი მოპარული ავტომობილების საქმეებზე.","Historians have criticized past FBI policies for focusing resources on cases which are easy to solve, especially stolen car cases, with the intent of boosting the agency's success rate.","Historians criticized the Federal Bureau of Investigation’s past policy, which served to boost the agency’s success rate by directing resources toward cases that were easy to investigate, especially stolen-car cases.",completed,5.1202271310763585,55.02428678220513,46.1967222018548
Georgian,64,"კონგრესმა უხამს საქციელზე ინიციატივის დაფინანსება 2005 ფისკალურ წელს დაიწყო და დაკონკრეტდა, რომ ფედერალურმა ბიურომ ზრდასრულთა პორნოგრაფიისთვის 10 აგენტი უნდა გამოყოს.",Congress began funding the obscenity initiative in fiscal 2005 and specified that the FBI must devote 10 agents to adult pornography.,Congress began funding the initiative on obscene conduct in fiscal year 2005 and specified that the federal bureau must assign 10 agents for adult pornography.,completed,31.56976254000864,70.45188421650741,81.6556193114365
Georgian,65,"რობინ უთაპამ ინინგის უმაღლესი ქულა მოიპოვა, 70 გარბენი 41 ბურთის, მათ შორის 11 ოთხიანის და 2 ექვსიანების ჩაწოდებით.","Robin Uthappa made the innings highest score, 70 runs in just 41 balls by hitting 11 fours and 2 sixes.","Robin Uthappa scored the highest in the innings, making 70 runs off 41 balls, including 11 fours and 2 sixes.",completed,30.487247567592036,62.527665685861365,79.70569433825098
Georgian,66,"საჩინ ტენდულკარმა და რაჰულ დრავიდმა, შუა რგოლის ბურთის მომგერიებლებმა ძალიან კარგი შედეგი დადეს და ასწლიანი პარტნიორობა ჩამოაყალიბეს.","Middle order batsmen, Sachin Tendulkar and Rahul Dravid, performed well and made a hundred-run partnership.","Sachin Tendulkar and Rahul Dravid, the middle-order batsmen, produced a very good result and put together a century partnership.",completed,27.526990943873297,59.20464943777449,65.97992457852706
Georgian,67,"მაგრამ ინდოეთმა, კაპიტნის ვიკეტის დაკარგვის შემდეგ, მხოლოდ 36 გარბენი შეასრულა, რა დროსაც 7 ვიკეტი დაიხსნა ინინგების გათამაშების დროს.","But, after losing the captain's wicket India only made 36 runs loosing 7 wickets to end the innings.","But India, after losing the captain’s wicket, managed only 36 runs, during which 7 wickets fell in the course of the innings.",completed,17.21331553634764,59.64071234854854,61.75295218894009
Georgian,68,16 ნოემბერს დილით ჩაფრინდა სინგაპურში აშშ-ს პირველი პირი ჯორჯ ბუში და ერთ კვირიანი ტური დაიწყო აზიაში.,"U.S. President George W. Bush arrived in Singapore the morning of November 16, beginning a week-long tour of Asia.","On the morning of November 16, U.S. President George Bush arrived in Singapore and began a week-long tour of Asia.",completed,65.37028277184913,82.02765079548989,94.40758293838861
Georgian,69,"მას ვონგ დახვდა კან სენგი, სინგაპურის ვიცე პრემიერ მინისტრი და სინგაპურის პრემიერ მინისტრთან ლი სიან ლუნთან ვაჭრობის და ტერორიზმის საკითხები განიხილა.",He was greeted by Singapore's Deputy Prime Minister Wong Kan Seng and discussed trade and terrorism issues with the Singapore Prime Minister Lee Hsien Loong.,"He met with Kan Seng, Singapore’s Deputy Prime Minister, and discussed issues of trade and terrorism with Singapore’s Prime Minister Lee Hsien Loong.",completed,31.999381873551332,69.95215668981402,72.77001154552177
Georgian,70,"ბუშმა პუბლიკას აზიაში ვაჭრობის გაფართოების შესახებ მას შემდეგ უამბო, რაც წააგო ერთკვირიანი შუალედური არჩევნები.","After a week of losses in the midterm election, Bush told an audience about the expansion of trade in Asia.",Bush told the public about expanding trade in Asia after he lost the week-long midterm elections.,completed,9.486196006462647,48.21614776651685,47.545219638242884
Georgian,71,"სამშაბათს, პროექტების მართვის ოფისში (PMO), ახალი დემოკრატიული პარტიის (NDP) ლიდერთან, ჯეკ ლეიტონთან 25-წუთიანი შეხვედრის შემდეგ, პრემიერ მინისტრი სტივენ ჰარპერი, კანონპროექტის მეორე წაკითხვამდე, დათანხმდა მთავრობის „სუფთა ჰაერის შესახებ კანონის“ განსახილველად გადაცემას ერთობლივ კომიტეტში.","Prime Minister Stephen Harper has agreed to send the government's 'Clean Air Act' to an all-party committee for review, before its second reading, after Tuesday's 25 minute meeting with NDP leader Jack Layton at the PMO.","On Tuesday, at the Project Management Office (PMO), after a 25-minute meeting with the leader of the New Democratic Party (NDP), Jack Layton, Prime Minister Stephen Harper, before the bill’s second reading, agreed to refer the government’s “Clean Air Act” to a joint committee for consideration.",completed,10.839633872859297,62.00831090739727,59.3864953388763
Georgian,72,პრემიერ მინისტრთან აუდიენციისას ლეიტონმა კონსერვატორების გარემოსდაცვით კანონპროექტში განახლებები და კონსერვატიული პარტიის წარმოდგენილი გარემოსდაცვითი კანონპროექტის „საფუძვლიანი და სრული გადაწერა“ მოითხოვა.,"Layton had asked for changes to the conservatives' environmental bill during the meeting with the PM, asking for a ""thorough and complete rewriting"" of the Conservative party's environmental bill.","During an audience with the Prime Minister, Layton called for updates to the Conservatives’ environmental bill and for a “thorough and complete rewrite” of the Conservative Party’s proposed environmental bill.",completed,11.499252064451653,61.58425224339824,61.41493055555556
Georgian,73,"მას შემდეგ, რაც ფედერალურმა მთავრობამ გადაწყვიტა საკუთარ თავზე აეღო მერსის საავადმყოფოს დაფინანსება ტასმანიაში, დევენპორტში, სახელმწიფო მმართველობამ და რამდენიმე ფედერალურმა პარლამენტარმა აღნიშნული აქტი გააკრიტიკა და მას ნოემბრის თვეში ჩასატარებელი ფედერალური არჩევნების წინ მოწყობილი ტრიუკი უწოდა.","Ever since the Federal Government stepped in to take over funding of the Mersey hospital in Devonport, Tasmania, the state government and some federal MPs have criticised this act as a stunt in the prelude to the federal election to be called by November.","After the federal government decided to take over the funding of the Mersey Hospital in Devonport, Tasmania, the state government and several federal MPs criticized the move and called it a trick staged ahead of the federal elections to be held in November.",completed,29.97934817994909,63.33711770072025,70.35115965362692
Georgian,74,"თუმცა, როგორც ჯონ ჰოვარდმა, პრემიერ მინისტრმა თქვა, ეს ქმედება მხოლოდ საავადმყოფოს შენობების ტასმანიის მთავრობის მიერ რეიტინგის დაწევისგან დასაცავად განხორციელდა და დამატებით 45 მილიონი ავსტრალიური დოლარი გადაეცათ.","But Prime Minister John Howard has said the act was only to safeguard the facilities of the hospital from being downgraded by the Tasmanian government, in giving an extra AUD$45 million.","However, as Prime Minister John Howard said, this action was carried out solely to protect the hospital buildings from a downgrade in rating by the Tasmanian government, and an additional 45 million Australian dollars were allocated.",completed,18.731107713279084,51.89653689753661,55.578512396694215
Georgian,75,"უახლესი ცნობების მიხედვით, ცუნამის წარმოქმნაზე ზღვის დონის მაჩვენებლები მიუთითებდნენ. ცუნამის გარკვეული აქტივობა პაგო პაგოს და ნიუეს მახლობლად დაფიქსირდა.","According to the latest bulletin, sea level readings indicated a tsunami was generated. There was some definite tsunami activity recorded near Pago Pago and Niue.","According to the latest reports, sea-level readings indicated the formation of a tsunami. Some tsunami activity was recorded near Pago Pago and Niue.",completed,36.220083325144095,65.99845686213686,70.11125793242957
Georgian,76,"ტონგიდან სერიოზული ზარალის ან დანაკარგების შესახებ არაფერი გადმოუციათ, თუმცა დროებით ელექტროენერგიის მიწოდება შეწყდა, რამაც ხელი შეუშალა, რომ წყნარი ოკეანის ცუნამის გამაფრთხილებელი ცენტრის მიერ გაცემული ცუნამის შესახებ გაფრთხილება ტონგანის ხელისუფლებას გაეთვალისწინებინა.","No major damage or injuries have been reported in Tonga, but power was temporarily lost, which reportedly prevented Tongan authorities from receiving the tsunami warning issued by the PTWC.","Nothing has been reported from Tonga about serious damage or losses, although the electricity supply was temporarily cut off, which prevented the Tongan authorities from taking into account the tsunami warning issued by the Pacific Tsunami Warning Center.",completed,19.431342053833387,56.04747435316815,59.97073526087065
Georgian,77,"მიუხედავად იმისა, რომ გაფრთხილება გაუქმდა, ჰავაიში სანაპირო ზოლზე ან მათ სიახლოვეს არსებული თოთხმეტი სკოლა დაიხურა.",Fourteen schools in Hawaii located on or near coastlines were closed all of Wednesday despite the warnings being lifted.,"Although the warning was lifted, fourteen schools located on or near the coastline in Hawaii were closed.",completed,17.979969665124507,58.233567793749316,67.23618090452261
Georgian,78,"ჯორჯ უოკერ ბუშმა, აშშ-ის პრეზიდენტმა ეს შეტყობინება მოიწონა.",U.S. President George W. Bush welcomed the announcement.,"George Walker Bush, the President of the United States, approved this message.",completed,3.9297193407553013,33.62310748645388,26.041666666666668
Georgian,79,"ჩრდილოეთ კორეის პირობას ბუშის პრეს-სპიკერმა, გორდონ ჯონდროემ „კორეის ნახევარკუნძულის დადასტურებადი დენუკლეარიზაციისკენ გადადგმული მნიშვნელოვანი ნაბიჯი“ უწოდა.","Bush spokesman Gordon Johndroe called North Korea's pledge ""a major step towards the goal of achieving the verifiable denuclearization of the Korean peninsula.""","Bush’s press spokesman, Gordon Johndroe, called North Korea’s pledge “an important step toward the verifiable denuclearization of the Korean Peninsula.”",completed,23.975372326494117,67.63967002626269,64.23043754538853
Georgian,80,"ატლანტიკური ქარიშხლების სეზონის რიგით მეათე ქარიშხალი, სუბტროპიკული შტორმი სახელად „ჯერი“, დღეს ატლანტიკის ოკეანეში წარმოიშვა.","The tenth named storm of the Atlantic Hurricane season, Subtropical Storm Jerry, formed in the Atlantic Ocean today.","The tenth storm of the Atlantic hurricane season, a subtropical storm named “Jerry,” formed today in the Atlantic Ocean.",completed,26.748982833437978,72.14694637901526,94.71112388617419
Georgian,81,"აშშ-ის ქარიშხლების ეროვნული ცენტრის (NHC) განცხადებით, ამ დროისთვის ქარიშხალი ჯერი ხმელეთისთვის საფრთხეს არ წარმოადგენს.",The National Hurricane Center (NHC) says that at this point Jerry poses no threat to land.,"According to a statement by the U.S. National Hurricane Center (NHC), at this time Hurricane Jerry does not pose a threat to land.",completed,25.561657640405194,61.81899658157894,70.01122334455668
Georgian,82,"აშშ-ს ინჟინრების ჯგუფის შეფასებით, უკვე დაზიანებული ჯებირები 6 ინჩიანმა ნალექმა შეიძლება ჩამოშალოს.",The U.S. Corps of Engineers estimated that 6 inches of rainfall could breach the previously damaged levees.,"According to an assessment by a group of U.S. engineers, six inches of rainfall could cause the already damaged dams to collapse.",completed,19.230188007838596,43.18374471702053,51.51959477472674
Georgian,83,"მეცხრე პალატა, რომელიც ქარიშხალი „კატრინას“ დროს რომელიც 20 მეტრზე იყო დატბორილი, ახლა წელამდე წყალში იყო, რადგან ახლომდებარე კაშხალი გადაკეტილი იყო.","The Ninth Ward, which saw flooding as high as 20 feet during Hurricane Katrina, is currently in waist-high water as the nearby levee was overtopped.","The ninth ward, which during Hurricane “Katrina” had been flooded up to 20 meters, was now in water up to the waist because the nearby dam had been blocked off.",completed,4.7201623703193425,40.92814371923596,48.81665722242985
Georgian,84,ჯებირის გარშემო 100 ფუტის სიგანეზე წყალი იშხეფება.,Water is spilling over the levee in a section 100 feet wide.,Water is splashing around the dam over a width of 100 feet.,completed,10.390302174233558,35.97962355035191,48.557692307692314
Georgian,85,"ადამ კუერდენმა, Commons-ის ადმინისტრატორმა, ვიკინიუსთან საუბრისას, გასულ თვეში გამოხატა იმედგაცრუება წაშლილ კონტენტთან დაკავშირებით.",Commons Administrator Adam Cuerden expressed his frustration over the deletions when he spoke to Wikinews last month.,"Adam Cuerden, a Commons administrator, expressed disappointment last month in a conversation with Wikinews regarding deleted content.",completed,6.439931429457922,50.63346021149372,45.52197802197803
Georgian,86,"„პრინციპში მან [უელსმა] დასაწყისშივე მოგვატყუა. პირველი როდესაც ისე მოიქცა, თითქოს აღნიშნული სამართლებრივი მიზეზების გამო ხდებოდა. შემდეგ, როდესაც თავს იკატუნებდა, თითქოს გვისმენდა ზუსტად თავისი ნამუშევრის წაშლამდე.“","""He [Wales] basically lied to us from the start. First, by acting as if this was for legal reasons. Second, by pretending he was listening to us, right up to his art deletion.""","In principle, he [Wells] deceived us right from the very beginning: first when he acted as if it was happening because of the stated legal reasons; then when he pretended he was listening to us—right up until he deleted his work.",completed,8.542863984436885,41.18077625100336,40.53271889400922
Georgian,87,"საზოგადოების გაღიზიანებამ გამოიწვია ვებ-საიტების, რომლებიც ახორციელებს მილიონობით ღიად ლიცენზირებულ მედიის ჰოსტინგს, სექსუალური შინაარსთან დაკავშირებული პოლიტიკის შემუშავება.",The community irritation led to current efforts to draft a policy regarding sexual content for the site which hosts millions of openly-licensed media.,Public outrage led websites that host millions of openly licensed media files to develop policies related to sexual content.,completed,5.430133131266739,41.45971050217247,37.645328477377774
Georgian,88,"თუმცა პროგრამა მშვილდოსნის გალაქტიკაზე დაკვირვების სიმულაციისთვის იყო დაწერილი, შესრულებული სამუშაო იყო ძირითადად თეორიული.","The work done was mostly theoretical, but the program was written to simulate observations made of the Sagittarius galaxy.","Although the program was written to simulate observations of the Sagittarius Galaxy, the work carried out was mainly theoretical.",completed,37.62957149383418,71.55635309156267,62.85219970341078
Georgian,89,"ზემოქმედება, რომელსაც ჯგუფი ეძებდა, გალაქტიკის უხილავი მატერიასა და ირმის ნახტომის უხილავ მატერიას შორის მოქცევითი ძალებით უნდა ყოფილიყო გამოწვეული.",The effect the team was looking for would be caused by tidal forces between the galaxy's dark matter and the Milky Way's dark matter.,The effect the group was looking for should have been caused by tidal forces between the galaxy’s dark matter and the Milky Way’s dark matter.,completed,45.2178288982767,79.6034303229608,83.81630971423031
Georgian,90,"ირმის ნახტომი გავლენას ახდენს მშვილდოსნის ჯუჯა გალაქტიკაზე ზუსტად ისე, როგორც მთვარის მიზიდულობა დედამიწაზე, რაც იწვევს ტალღების წარმოქმნას.","Just like the moon exerts a pull on the earth, causing tides, so does the Milky Way exert a force on the Sagittarius galaxy.","The Milky Way affects the Sagittarius Dwarf Galaxy in exactly the same way as the Moon’s gravity affects the Earth, which causes tides to form.",completed,4.935860893352708,38.815481240766104,34.588982077205884
Georgian,91,"მეცნიერები მივიდნენ იმ საბოლოო დასკვნამდე, რომ ბნელი მატერია ჩვეულებრივი მატერიის მსგავსად ახდენს სხვა ბნელ მატერიაზე გავლენას.",The scientists were able to conclude that the dark matter affect other dark matter in the same way regular matter does.,"Scientists came to the final conclusion that dark matter, like ordinary matter, exerts an influence on other dark matter.",completed,9.614272376566879,45.04241139622399,38.76262626262626
Georgian,92,"მოცემული თეორიის მიხედვით, გალაქტიკის გარშემო არსებული ბნელი მატერიის უმეტესი ნაწილი ერთგვარი ჰალოს სახითაა თავმოყრილი გალაქტიკის გარშემო და ის უამრავი მცირე ნაწილაკისგან შედგება.","This theory says that most dark matter around a galaxy is located around a galaxy in a kind of halo, and is made of lots of small particles.","According to the given theory, most of the dark matter surrounding the galaxy is concentrated around the galaxy in the form of a kind of halo, and it consists of countless small particles.",completed,21.462952437917725,54.74401537013948,56.384803921568626
Georgian,93,ქარხნიდან ამომავალი თეთრ კვამლის შესახებ გადმოსცემენ სატელევიზიო რეპორტაჟები.,Television reports show white smoke coming from the plant.,Television reports report on the white smoke coming out of the factory.,completed,15.727800941615358,62.202198004141394,61.620764810778674
Georgian,94,"ადგილობრივი მთავრობა აფრთხილებს სადგურის სიახლოვეს მცხოვრებლებს, რომ დარჩნენ სახლში, გამორთონ ჰაერის კონდიციონერები და მოერიდონ ონკანის წყლის დალევას.","Local authorities are warning residents in the vicinity of the plant to stay indoors, turn off air-conditioners and not to drink tap water.","The local government is warning residents living near the station to stay at home, turn off their air conditioners, and avoid drinking tap water.",completed,11.43433820088083,47.29582934431665,50.70546737213404
Georgian,95,"იაპონიის ბირთვული სააგენტო იუწყება, რომ საწარმოში რადიოაქტიური ცეზიუმის და იოდის გაჟონვის შემთხვევა დაფიქსირდა.","According to Japan's nuclear agency, radioactive caesium and iodine has been identified at the plant.",Japan’s nuclear agency reports that a leak of radioactive cesium and iodine has been detected at the plant.,completed,28.52636439147137,63.80298237187942,70.00355676269926
Georgian,96,"ხელისუფლება ვარაუდობს, რომ აღნიშნული ადგილზე მდებარე ურანის საწვავით სავსე კონტეინერების გახეთქვასა და გაჟონვაზე მიუთითებს.",Authorities speculate that this indicates that containers holding uranium fuel at the site may have ruptured and are leaking.,The authorities assume that this indicates the rupture and leakage of containers filled with uranium fuel located at the site.,completed,13.988521776260257,57.770060257506906,57.14033383378963
Georgian,97,"სამხრეთ აფრიკის რაიონში, კვაზულუ-ნატალში, დოქტორ ტონი მოლმა აღმოაჩინა წამლის მიმართ მნიშვნელოვანი რეზისტენტულობით გამორჩეული ტუბერკულოზის ერთ-ერთი ფორმა (XDR-TB).",Dr. Tony Moll discovered the Extremely Drug Resistant Tuberculosis (XDR-TB) in the South African region KwaZulu-Natal.,"In a region of South Africa, in KwaZulu-Natal, Dr Tony Moll discovered a form of tuberculosis distinguished by significant resistance to drugs (XDR-TB).",completed,9.941490945601677,59.868287425980704,57.53256076299866
Georgian,98,"„ძალზედ შემაშფოთებელი და საგანგაშოა მისი სიკვდილიანობის მაღალი მაჩვენებლის გამო“, განაცხადა მან ახალ შტამთან დაკავშირებით თავის ინტერვიუში.","In an interview, he said the new variant was ""very highly troubling and alarming because of the very high fatality rate.""","“His death is extremely disturbing and alarming because of the high mortality rate,” he said in his interview regarding the new strain.",completed,20.18515981688661,50.66611141416952,53.38801045816734
Georgian,99,"ზოგიერთი პაციენტი, დოქტორ მოლის მოსაზრებით, ინფექციური დაავადებით საავადმყოფოში დაინფიცირდა და მინიმუმ ორი მათგანი საავადმყოფოს თანამშრომელია.","Some patients might have contracted the bug in the hospital, Dr. Moll thinks, and at least two were hospital health workers.","Some patients, in Dr. Moll’s opinion, contracted an infectious disease in the hospital, and at least two of them are hospital employees.",completed,26.760322756637912,54.403147557688094,61.47540983606557
