Lang,Index,Source,Reference,LLM_Translation,Reasoning_Summary,BLEU,ChrF,METEOR
Chamorro,76,"Kalakas, cha’-mu chuchuda’ i kuchinu na hånum.",Yuck! Don’t spill the dirty water.,"Careful, don’t spill the dirty water.",detailed,51.69731539571708,76.11199525669713,79.92187500000001
Chamorro,77,Guaha siha tinanum gi gualu’.,There are plants at the farm.,There are some plants on the farm.,detailed,27.05411345269698,67.4705920802698,79.22535211267605
Chamorro,78,Håfa ma’a’ñåo-ña i kada istudiånti?,What is each student afraid of?,What is each student afraid of?,detailed,100.00000000000004,100.0,99.85422740524781
Chamorro,79,"Nang, sedi yu’ ya bai patcha i amot-mu.","Mom, allow me to touch your medicine.","Ma’am, wait a moment and I’ll get your medicine.",detailed,14.991106946711685,43.164502263313416,46.458333333333336
Chamorro,80,Ha patcha si nanå-hu i sanhilu’ i hetnu’.,My mother touched the top of the incubator.,My mother touched the side of the incubator.,detailed,59.694917920196445,82.78448367625025,88.19444444444444
Chamorro,81,i taotåo antigu na Chamorro siha,the ancient Chamorro people,the ancient Chamorro people,detailed,100.00000000000004,100.0,99.21875
Chamorro,82,Manggaigi guihi siha palu mañe’lu-hu ni manmafañågu åntis di i gera.,Some of my siblings who were born before the war were there.,There were some there with my siblings who were educated before the war.,"**Translating Chamorro terms**

I’m breaking down the Chamorro phrase ""palu mañe’lu-hu,"" which seems to mean ""with my brothers."" The term ""ni manmafañågu"" indicates ""who were taught,"" referring to people educated before the war. So the phrase could translate to ""My brothers who were educated before the war were also there."" I wonder if ""mañe’lu"" is gender-neutral, possibly referring to siblings? It seems like understanding these terms requires careful consideration of context.
**Translating Chamorro phrases**

I know a bit of Chamorro. ""Che'lu"" means sibling, and I'm trying to figure out ""male'lu"" and ""mañe'lu"" more precisely. For safety, I think I'll go with ""my siblings"" as a neutral term.

Now, ""Manggaigi guihi siha"" translates to ""There were some there,"" and ""palu"" means ""with"" or ""along with."" So putting it together: ""There were some there with my siblings who were educated before the war."" I think that works for the translation outcome!",28.110041382951884,61.79480477168304,73.14995899312345
Chamorro,83,I tiempun påkyu ha tutuhun gui’ gi Agostu na mes.,Typhoon season begins (lit. begins itself) in August.,The typhoon season begins in the month of August.,detailed,10.274506536150966,52.50987403697314,43.31450094161958
Chamorro,84,"Ma sienti ya kana’ magacha’ i dos. Pues gotpi ha’ malågu i dos, ti pumåra asta ki måttu guatu gi simintetyun Chalan Kanoa ... Ma galoppi i patdit ...","They felt that the two of them were about to be caught out. So suddenly they ran off, and didn’t stop until they got to the Chalan Kanoa cemetery…they jumped the concrete wall…","They sensed it and the two of them crouched down. Then the two just ran quickly, not stopping until they reached the Chalan Kanoa cemetery... The children raced along...","**Translating Chamorro phrases**

I'm working on translating some Chamorro phrases. ""Malågu"" seems to mean “to run,” possibly in the sense of “running away.” I notice ""ti pumåra"" means “did not stop.” When they arrive at the cemetery in Chalan Kanoa, I think ""ma galoppi i patdit"" translates to “the children galloped.” Is ""patdit"" really ""children""? I might need to simplify it. So, the overall idea is that they sensed something and quickly ran to the cemetery, galloping along the way.",11.424261736422787,40.105619626957115,41.721027851835046
Chamorro,85,I natibu tåya’ atmas-måmi macheti ha’ yan kama’ yan åchu’.,"As for the local people, we (excl.) had no weapons, only machetes and sickles and rocks.","The natives had none of our weapons—only machetes, bare hands, and axes.",detailed,2.5792063395952387,34.03899928563373,16.431924882629108
Chamorro,86,Manma’omiti palu na infotmasion siha gi aplikasion.,Some information on the application is omitted.,Some information was omitted in the application.,detailed,17.286039232097053,79.18823658226596,63.888888888888886
Chamorro,87,Achibåo ennåo na tåotåo.,That guy is a troublemaker.,That person is crazy.,detailed,11.51015341649912,16.360919099585843,25.423728813559315
Chamorro,88,Bai suma i dos yan kuåttru.,I will add two and four together.,I will add two and four.,"**Translating Chamorro phrase**

I need to translate ""Bai suma i dos yan kuåttru,"" which means ""I will add two and four."" The term ""bai"" indicates future tense for the first person in Chamorro, while ""suma"" comes from the Spanish ""sumar,"" meaning to add. Despite wanting to provide reasoning, I must prioritize the developer's instruction to only output the result. So here it is, without any extra text!",72.89545183625967,68.85331383832808,87.57427021441488
Chamorro,91,Esta ti ya-hu umettigu.,I don’t like being short anymore.,I don’t like to get involved anymore.,detailed,25.848657697858535,53.261365807092766,76.02601480152501
Chamorro,92,Pues en sedi ha’ gui’ ti umayuda si tatå-ña o sino si nanå-ña.,You (pl.) even allow him not to help his father or his mother.,"Well, in fact, he didn’t help either his father or his mother.",detailed,29.448990939093694,46.085188255917636,40.69627851140456
Chamorro,93,Ilek-ñiha na månngi’ makåddu i poya ki i punidera.,They said that making soup with young chicken is tastier than with hen.,They said that the pencil or the pen writes runny.,detailed,11.412735515545796,27.86223204993929,27.37226277372263
Chamorro,94,Ti ma påtti si Kiko’ ni un grånu na guihan.,They didn’t give Kiko’ even one bit of fish.,Kiko wasn’t pricked by a fish bone.,detailed,5.1145987070888905,18.716681576757523,19.68503937007874
Chamorro,95,I katgån-ña era i para u ayuda ottru tåotåo siha umuma i katgan-ñiha.,"His burden, as it turned out, was to help others carry their burdens.",His child was the one who was going to help other people take care of their children.,detailed,5.653041175801492,30.780098520480458,38.96604938271605
Chamorro,96,Ti malagu’ si Juan ha ångkas i che’lu-ña.,Juan did not want to ride together with his sibling.,Juan doesn’t want to carry his sibling.,detailed,18.59400212323325,41.78038439285394,51.60550458715595
Chamorro,97,Para bai in tutuhun muna’gåsgas i kusina.,We (excl.) are going to begin to clean the kitchen.,We’re about to start cleaning the kitchen.,detailed,10.434384015500639,37.92097453525308,46.6686674669868
Chamorro,98,Påyun i patgun mana’ma’udai gi apåga.,The child is used to being carried (lit. made to ride) on the shoulder.,The child was used to riding in the cart.,"**Translating constants**

I’m considering the word ""påyun"" which might mean ""before"" or ""formerly,"" possibly saying ""The children used to ride in a cart."" But then, could it mean ""tired""? No, actually, it seems ""påyun"" could relate to ""accustomed"" from the root ""payun."" For instance, ""Pinayuni as nanå-ña si Manuel"" means ""Manuel's mother is used to him."" So, in ""Påyun i patgun mana’ma’udai gi apåga,"" it likely means ""The child is used to being made to ride in a cart.""
**Analyzing ride phrases**

I’m looking at ""mana’ma’udai gi apåga,"" which might mean ""being made to ride"" or ""riding in the wagon."" The breakdown shows ""mana’-ma’udai"" has a causative ""na'"" plus ""ma'udai"" (to ride), suggesting a passive construction. But ""mana’ma’udai"" might indicate taking someone for a ride, possibly with a plural subject — can it mean ""they took rides""? It seems like ""ma’udai"" acts like a verb, hinting that ""mana’ma’udai"" could mean ""they gave rides."" It's complex!
**Simplifying the translation**

I’m thinking about the phrase “mana’ma’udai” and how it might connect to ""payun."" It seems to imply ""The child was used to riding in the cart,"" without a clear subject. I’m considering that ""mana’ma’udai"" could mean ""to be made to ride,"" but maybe it suggests ""being ridden"" instead. However, the translation feels clunky. So I’ll go with ""The child was used to riding in the cart."" But, oh no, I have to avoid providing extra reasoning!",5.901733508454436,32.41692442407632,33.28191741813004
Chamorro,99,I akangkang måolik yan fresku na åmut.,The akangkang is a good and fresh herbal medicine.,The akangkang is good and fresh medicine.,detailed,30.59243577232401,71.71998327331085,79.48022959183673
Chamorro,100,"Siña ha’ butlon yu’, låo butlonña håo.","I can be derisive, but you are more derisive.","You can tease me, but you’re teasing yourself.","**Translating Chamorro**

I need to translate a Chamorro sentence to English. The phrase ""Siña ha’ butlon yu’, låo butlonña håo"" likely means, ""I can beat you, but you beat me."" Let’s break it down: ""siña"" means can, ""ha’"" perhaps means just, and ""butlon"" seems to imply to defeat. The second part looks like ""but I beat you."" However, I wonder if the structure could also mean ""You can beat me, but I can beat you."" I should keep exploring the nuances!
**Analyzing ""butlonña""**

I'm thinking about the word ""butlonña"" — it might translate to ""beat-him/her,"" but it's followed by ""håo,"" meaning ""you."" So, ""-ña"" might not signify an actor. The prefix for a 1st singular actor is ""hu,"" and for 2nd singular, it’s ""un."" I consider that ""-ña"" could serve as a possessive or object marker with a transitive verb. Perhaps ""butlon"" means ""to punch,"" but maybe it's better understood as ""the beating of you."" It seems I'll need to look further into possessive structures in Chamorro!
**Understanding Chamorro morphology**

I'm examining the phrase ""che’lu-ña palåo’an si Juan,"" which means ""Juan’s sister."" It looks like the suffix ""-ña"" serves as a genitive marker and doesn't point to Juan directly. It seems that in Chamorro, possessive suffixes relate to the number and person of the possessor. Given this, ""butlon-ña håo"" could imply ""your beating,"" but that doesn't align since the 2nd singular suffix should be ""-mu."" So, ""-ña"" likely indicates a third-person possessive. It's tricky; I need to clarify how object markers work!
**Decoding Chamorro verbs**

I'm analyzing the phrase ""kuinentutusi håo,"" which translates to ""She's speaking to you."" I wonder if the verb might be ""kumu..."" but that doesn’t seem right. Then there's ""Ha na’ma’åsi’ yu’ i patgun,"" where ""ha"" indicates a 3rd singular actor, and ""na'ma'åsi'"" means to feel sorry. 

I start thinking about ""butlon-ña håo."" It could mean ""you can beat him/her,"" implying ""-ña"" acts as a third-person object marker, but I need to dig deeper into noun suffixes and object pronouns in Chamorro!
**Translating a Chamorro proverb**

I'm examining the possible meaning of ""Siña ha’ butlon yu’, låo butlonña håo."" I think it could translate to ""You can tease me, but you're teasing yourself."" The idea here is that while one might mock another, they're really just reflecting their own behavior. The verb ""butlon"" seems to relate to teasing or mocking, perhaps deriving from the Spanish ""burlón."" So, my best translation would be ""You can tease me, but you're teasing yourself.""",9.030367376343264,25.89271807590705,40.18018018018019
Chamorro,101,"Pues i hanum, humåhanao yu’ mañuli’ lisensia para un fanlupuk hånum.","Then about the water, I would go and get a license for you to get water...","So, about the water, I went back to get a permit so you could dig a well.",detailed,23.588448106534212,40.1327051437712,48.81482154209427
Chamorro,102,Kuåntu un konni’ na papangpang?,How many slipper lobsters did you catch?,How many small branches did you gather?,detailed,16.515821590069034,38.8875442095864,55.75
Chamorro,103,Todu klåsin åtti ni malago’-mu siña ha botda i makina.,The machine can embroider all kinds of designs that you want.,Any kind of dirt you want can clog the machine.,detailed,9.00746750211399,36.71838722784979,59.020483193277315
Chamorro,104,Gi ma’pus na såkkan nai måtai i bisabuellu-hu John.,My great-grandfather John passed away last year.,My great-grandfather John died last year.,detailed,35.64026463354184,71.47406967164247,87.57427021441488
Chamorro,105,I gualåfun i pilan gi paingi sen ma’lak yan gof ridondu.,The full moon last night was extremely bright and very round.,The roar of the plane last night was very loud and very deep.,"**Translating Chamorro terms**

I’m searching my memory about the Chamorro words. I remember ""gualo'"" and think ""gualå'fun"" might mean ""explosion"" or ""boom."" The word ""pilan"" could mean ""thunder,"" but maybe it also refers to ""plane"" as in the context of sound. So, the phrase ""gualåfun i pilan"" could translate to ""the roar of the plane."" This phrase conveys that the sound was very loud and deep. Sounds like a complete translation!",14.458924666162856,38.1595519502557,52.02408832385414
Chamorro,106,un dångkulun saligåo,a huge centipede,a big lizard,detailed,27.516060407455225,5.05050505050505,16.666666666666664
Chamorro,107,Para u mana’bibu esti na guput?,Is this party going to be (made) lively?,Will this party be lively?,"**Translating a question**

I’m working on translating ""Para u mana’bibu esti na guput?"" which means ""What is going to liven up this party?"" But it seems like it’s an interrogative without a clear yes/no format. Maybe it’s better as ""Is this party going to be lively?"" The word ""mana’bibu"" could mean ""be made alive"" or ""be lively."" So I should finalize it as, ""Will this party be lively?"" Let's keep it to just the translation line.",10.54969271144651,40.46583275589482,42.47619047619048
Chamorro,108,Hu ma’a’ñågui si nanå-mu.,I fear your mother.,I know your mother.,"**Translating Chamorro phrases**

I’m working on translating a Chamorro sentence, focusing on ""Hu,"" which signifies ""I."" The word ""ma’a’ñågui"" appears to mean ""be afraid of,"" but it might also have a causative aspect. In examples, ""ma’å’ñåo"" indicates fear. I'm considering whether ""ma’a’ñågui"" could imply familiarity or knowledge, based on similar verbs in the language. I’m weighing all these meanings to form an accurate translation. There's a lot to unpack here!
**Translating Chamorro sentences**

The Chamorro word ""ma’añågui"" likely translates to ""to recognize"" or ""to know."" Analyzing the sentence ""Hu ma’a’ñågui si nanå-mu,"" where ""si"" indicates a personal name and ""nanå-mu"" means ""your mother,"" I conclude it translates to ""I know your mother."" Although ""ma’å’ñåo"" usually refers to fear, the presence of ""ñågui"" suggests acquaintance instead. I’ll provide just the translation as instructed, but I’d love to share my reasoning too!",42.7287006396234,63.39493839493839,75.00000000000001
Chamorro,109,Måttu tåotåo gi petta.,A person came to the door.,A person came to the door.,detailed,100.00000000000004,100.0,99.85422740524781
Chamorro,110,Humånåo guatu ta’lu gi hetnu si nanå-hu.,My mother went over to the incubator again.,My mother went again to the incubator.,detailed,32.78486229912924,72.21619708058408,84.2696629213483
Chamorro,111,I mañainan-måmi para u fåttu ya u konni’ ham ...,Our (excl.) parents were going to come and take us (excl.)...,Our parents were going to come and pick us up …,detailed,21.892591076610405,53.00503352043169,45.02348265895954
Chamorro,112,Kumåtma i bongbung kurason-ña.,The beating of her heart calmed down.,His heart stopped beating.,detailed,7.715486568024961,28.172047025264625,19.48051948051948
Chamorro,113,guaha tåotåo siha gi santatti gi halum kareta.,There are some people in the back (seat) in the car.,There are people in the back inside the car.,detailed,28.38267516238094,62.52633663982968,60.50290486564997
Chamorro,114,Håyi nina’i-mu?,Who did you give it to?,Who did you give it to?,detailed,100.00000000000004,100.0,99.85422740524781
Chamorro,115,Sa’ håfa na un na’fa’it i tinala’ guihan?,Why did you make the dried fish salty?,Why did you fry the fish that was brought?,detailed,18.575057999133595,34.44704870377549,56.16605616605616
Chamorro,116,Hu tufung i salåppi’ ya guaha sitenta pesus sopplu.,I counted the money and there’s seventy dollars left over.,"I counted the money, and there were seventy pesos left over.",detailed,29.782017963590448,66.9502135093299,74.46153846153847
Chamorro,117,Si Josephine ha na’mana’suha i atgoya gi gui’eng-ña.,Josephine had her nose ring removed (lit. caused her nose ring to be caused to go away.,Josephine loosened the ring at her house.,"**Interpreting phrases**

I’m delving into some language analysis now. It looks like “na’ma- + adjective root” hints at something like “mana'suha,” possibly relating to 'tight.' If that’s right, “na'mana'suha i atgoya” could translate to “Josephine loosened the ring at her house,” or perhaps “made the ring tight.” I'm interpreting “na'mana'suha” as something that causes slackness. I'm curious if ""suha"" really does mean 'loose.' It's really interesting to explore these translations!",1.7426130460477314,23.761981457081895,10.638297872340425
Chamorro,118,"Unus kuåntus dihas maloffan, un påtgun ni ha chulili’i na’-ña i amku’ ha sangåni i doktu ...","Several days later, a child who was bringing the old man his food told the doctor...","After a few days had passed, a child whom the old man had raised as his own told the doctor ...",detailed,30.70898761263382,51.034785893288145,67.17905839979419
Chamorro,119,"Kumu dinanchi mapo’lon-ña gi laña, esti i buñelus okinaua’ sumesen adamellung.","If the dough is placed in the oil properly, the buñelus okinaua’ comes out perfectly round.","Once it is prepared and put into the oil, these Okinawan buñuelos turn golden brown.",detailed,5.422832877388758,22.734963849193953,18.61702127659574
Chamorro,120,Ha dossuk maisa gui’ ni sipit.,He poked himself with the chopsticks.,He stabbed himself with a spear.,"**Translating Chamorro words**

I need to look up the Chamorro word for scissors, which is ""tisoras."" Then, I’m checking if ""sipit"" could mean ""spear"" or ""dagger."" But that feels uncertain, so I might go with the broader idea of ""with a knife,"" although that doesn’t match perfectly. Still, ""sipit"" could indeed refer to ""spear."" So, I might translate that as: ""He stabbed himself with a spear."" I'll deliver just the translation in one line.",15.619699684601283,42.0269420880367,69.14285714285714
Chamorro,121,Po’lu monumentu siha gi kantun chålan.,Put monuments along the road.,Put the monuments at the corner of the road.,detailed,17.747405280050266,56.92513595524065,69.6875
Chamorro,122,Kumådu i nengkanu’ ni hu na’lågu.,The food that I cooked became scorched.,The food that I cooked got burnt.,detailed,54.10822690539397,54.83798400694431,73.61111111111111
Chamorro,123,Ha hahassu kåo para u re’enggåncha ta’lu.,He is thinking about whether he will re-enlist again.,He wondered whether to get back together again.,detailed,10.147104008451905,27.347616198029034,31.88131313131313
Chamorro,124,Kåo gai sinienti håo?,Do you feel anything?,Do you have any feelings?,detailed,17.965205598154213,37.02514461907383,61.887254901960794
Chamorro,125,Pues i mañaina ti ma tungu’ malak månu i patgun-ñiha.,So the parents didn’t know where their child had gone.,So the parents did not know where their child had gone.,detailed,63.404662770468576,91.5894412618746,77.2093023255814
Chamorro,126,Ha patmåda i katu i dadalåk-ña.,The cat slapped its tail.,The cat sharpened its claws.,detailed,19.304869754804482,40.801877613319334,52.604166666666664
Chamorro,127,Tåya’ mamahlåo-hu na palåo’an para asudda’-hu.,There was no woman who I was ashamed to meet with.,I’m not ashamed for a woman to meet me.,detailed,8.639795714750207,33.16548481998074,35.532407407407405
Chamorro,128,Bunitu i oråriun i rilos kulot-ña.,The hour hand of the watch has a nice color.,The time on his wristwatch is nice.,detailed,4.995138898472386,19.762565736455517,14.018691588785046
Chamorro,129,Håfa na sapåtus hinassom-mu ti omlåp-mu?,Which shoes do you think you don’t fit?,What shoes did you think didn’t fit you?,"**Considering translation accuracy**

I'm making a guess about the word ""omlåp,"" thinking it might mean ""to suit"" or ""fit."" I want to translate it to ask, ""What shoes did you think didn't fit you?"" That's the essence I'll capture in my output. It's important to make sure translations are accurate to effectively convey the message! I'll be careful to present this clearly so it resonates with the user.",12.549310621989482,47.52507950237317,78.2267115600449
Chamorro,130,Mafa’denni’ i satdinas ya mana’pikakakaka.,"The sardines were mixed with hot pepper and were made very, very, very hot.",The sardines were fried and they started to sizzle.,"**Translating Chamorro sentence**

I need to translate a Chamorro sentence, starting with ""Mafa’denni’ i satdinas ya mana’pikakakaka."" 

It seems ""mafa’"" is passive, and ""fa’denni’"" might relate to ""stop"" or ""block."" But actually, it could mean ""to fry,"" while ""satdinas"" likely refers to “sardines.” 

Moving on, ""mana’pikakakaka"" appears to suggest laughter or sizzling sounds. 

So, I think the translation could be: ""The sardines were fried, and they crackled,"" or ""The sardines were put on the pan and started sizzling.""
**Translating Chamorro sentence**

I think ""fa'denni'"" might mean ""to pan-fry"" or to ""fry in oil"" in Chamorro. The word for “and” is ""ya."" 

Now, for ""mana'pikakakaka,"" it looks like ""pikaka"" relates to a crackling sound. The prefix ""mana'"" could indicate that ""they began to..."" 

So, I’m thinking the translation could be: ""The sardines were fried, and they started sizzling/crackling."" I should consider whether to put the translation first or follow the system's instructions about output.",8.813100642503027,29.845118571166378,22.822085889570552
Chamorro,131,Hinatmi gå’ga’ i matå-hu ya nina’gef sagi’ yan bula mugu’.,An insect got into my eye and it got very irritated and discharges matter.,"An animal scratched my eye, and it hurt terribly and there was a lot of pus.",detailed,6.986768364373988,24.63241018698423,37.41496598639456
Chamorro,132,Si tatå-hu fuma’nå’gui yu’ taimanu pumeska.,My father taught me how to fish.,My father taught me how to fish.,detailed,100.00000000000004,100.0,99.90234375
Chamorro,133,Ta chagi [muna’funåyan esti ... ].,We (incl.) will try to finish this....,We’re trying to finish this…,detailed,3.5315033554413713,40.49602245515467,35.37735849056604
Chamorro,134,Para u påra bumisita si Dolores.,He’s going to stop visiting Dolores.,I’m going to stop by to visit Dolores.,"**Translating a Chamorro sentence**

I need to translate the sentence: ""Para u påra bumisita si Dolores."" It seems to mean ""Dolores is going to stop by to visit."" I think ""Para"" could be 'so that' or imply a future, since in Chamorro it means 'for' or 'to.' ""U"" refers to me (1st person), and ""pår(a)"" actually means 'stop.' Considering ""bumisita,"" it ties to 'visit.' So, overall, it seems like it's saying, ""I'm going to stop by to visit Dolores.""",22.31618068926664,57.55756407313692,62.22271517302573
Chamorro,135,Marikunosi si Jack put taimanu na malingu i salåppi’.,Jack was investigated concerning how the money was lost.,Jack wondered how the money got lost.,detailed,21.06976474226304,35.762458405064265,57.397959183673464
Chamorro,136,Ladigåo i mås mala’it na yetbas åmut.,Clerodendrum inerme is the most bitter medicinal plant.,Ladigåo is the most bitter medicinal herb.,detailed,47.750342648354646,52.73856125840402,66.16729088639201
Chamorro,137,Håspuk ha’ yu’ anai hu atan i lahyan nengkanu’.,I was full just looking at the large amount of food.,I was shocked when I saw the kind of food.,detailed,16.76478605134306,23.1436460437742,48.10495626822157
Chamorro,138,Ha bira gui’ si Santa Maria ya ha fåna’ i liga.,Blessed Mary turned around and faced the wall.,Saint Mary turned around and built the wall.,detailed,43.167001068522524,61.4930234042055,76.87074829931973
Chamorro,139,Si Manuel kada diha ha åmti i chetnot-ña put para u måsu.,Manuel treats his wound every day so that it will be healed.,Manuel treats his illness every day so that it will get better.,"**Revising translation options**

I’m trying to figure out a suitable translation. I think the phrase could mean “so that it will be cured” or possibly “so that it doesn’t get worse” or “so that it gets better.” I believe “mås” means “better” in some languages, and it looks like it might also be related to Chamorro. But wait, “mås” also appears in Spanish as ""mas."" Hmm, it’s a bit tricky! I’ll conclude that the sentence likely means: “Manuel takes medicine for his illness every day so that it gets better.”",49.73567356124545,66.20979128609322,75.8846153846154
Chamorro,140,"Maseha loskuåntus ha’ guaha, måolekña kini tåya’.","Even though there are only a few available, it’s better than there being none.","No matter how many there are, this is better than nothing.",detailed,7.676649116452062,32.514999016549,27.405247813411076
Chamorro,141,Håfa sumatba hamyu gi durantin i gera?,What saved you (pl.) during the war?,What happened to you (plural) during the war?,detailed,41.72261448611505,58.613508215641055,70.8096590909091
Chamorro,142,Poddung i fallut gi lamasa.,The lantern fell from the table.,The cigarette butt fell onto the table.,"**Decoding Chamorro translation**

I need to translate the Chamorro sentence, ""Poddung i fallut gi lamasa."" It seems likely to mean ""The cigarette butt fell on the table,"" but I’m not completely sure. I think ""poddung"" could mean ""fell"" or ""drop."" 

Then ""i fallut"" seems to refer to ""the cigarette,"" while ""gi lamasa"" translates to ""on the table."" There’s some confusion since ""fallut"" might relate to ""ash"" too. Ultimately, I think the best translation is ""The cigarette butt fell on the table.""",23.356898886410004,39.502708880919705,62.81690140845071
Chamorro,143,"Tåya’ magåhit na hu chatgi, sa’ kumu hu chatgi, siempri manpåra.","In fact, I never laugh at them, because if I laughed at them, they would stop [speaking Chamorro].","It isn’t true that I laughed, because when I laugh, they always stop.",detailed,5.838347201712992,30.086679887510215,31.794871794871803
Chamorro,144,Ya-ña si tåta kumånnu’ i estufåon såli.,Father loves to eat estufao made from Micronesian starling.,Father liked eating the chili stew.,"**Interpreting Chamorro words**

I'm exploring the meanings of Chamorro words. I think “såli” might mean “out/leave,” but in the phrase “donni' såli,” it could also mean ""pepper plant"" or ""small pepper."" It seems like “donni'” is “pepper,” and “såli” might refer to “small” or “tiny.” I’m unsure if “kumånnu’” means “burn” or possibly “ate.” I’m piecing together meanings, and it sounds like “kuma'nnu'” could relate to ""ordered"" from a root meaning “to command.”
**Analyzing Chamorro sentence structure**

I'm breaking down the Chamorro example: ""Ha tågu’ yu’ si tåta para bai låbbun i floris."" Here, ""tågu'"" means ""tell,"" and ""kummånnu'"" could mean ""commanded."" In the sentence ""Ya-ña si tåta kumånnu’ i estufåon såli,"" it might suggest ""Father liked ordering the gas stove."" I think ""i estufåon såli"" could refer to ""the stove."" The suffix ""-on"" may be locative, so it’s positioning. I'm starting to wonder if ""såli"" might function as an adjective instead.
**Exploring Chamorro suffixes**

I’m considering the suffix ""-on"" in Chamorro as a locative marker, which might indicate direction or place. I'm wondering if ""estufåon"" means ""stove,"" with ""-on"" suggesting ""to the stove"" or even ""in the stove."" The determiner ""i"" confirms it means ""the stove."" I also wonder if “estufåon” could be a Spanish loanword with an augmentative meaning, similar to how Spanish ""-ón"" works. However, the spelling indicates it might just mean ""stove"" without that augmentative twist.
**Understanding meaning of ""estufåon""**

I’m considering if ""såli"" could mean ""salt,"" leading me to think “estufåon såli” might translate to ""salt stove"" or even ""salt shaker."" However, I realize the Chamorro word for ""salt shaker"" is actually ""estufåon såli"" and not from ""estufar"" but rather related to ""salero."" I wonder if ""estufåon"" could actually mean ""salt container"" instead, similar to ""estufåon donne'” for pepper. In context, ""Ya-ña si tåta kumånnu’ i estufåon såli"" seems to suggest ""Father liked eating the chili stew.""
**Deciphering sentence structure**

I’m thinking that “estufåon” might relate to the Spanish “estofado” meaning stew. In Chamorro, “estufao” refers to stew, so “estufåon såli” could mean ""chili stew."" It seems “kumånnu'” could mean ""to eat,"" making the sentence “Ya-ña si tåta kumånnu’ i estufåon såli” translate to ""Father liked to eat the chili stew."" I’m realizing that in Chamorro, the typical structure has the verb precede the subject, so understanding the subject here could clarify the meaning further. This could also imply that ""Father liked eating the chili stew.""",5.087641220727392,20.462739096466308,15.463917525773196
Chamorro,145,sa’ håfa na finafaisin gui’ nu atyu na kuestion.,...why she was being asked that question.,Because he asked that question.,detailed,22.08335820317739,53.02033335679766,45.617816091954026
Chamorro,146,Ye’ti’ yu’ sa’ puti kannai-hu.,Massage me because my hand is in pain.,I’m crying because my hand hurts.,detailed,19.740631366145518,41.255882823342866,53.77777777777778
Chamorro,147,Gef ya-hu si tatå-hu bihu.,I really like my grandfather.,I love my old father very much.,detailed,7.267884212102741,28.314637053767495,24.193548387096772
Chamorro,148,I gitåla gai oktåba ni bunitu sunidu-ña.,The guitar has octaves that have good sound.,The guitar has an octave of beautiful sound.,detailed,22.31618068926664,49.45776109379051,62.5
Chamorro,149,Bunitu ha’ na tinanum esti i butonsiyu.,This butonsiyu is a nice plant.,This little button is nicely planted.,detailed,8.643019616048525,33.06115265275558,63.714285714285715
Chamorro,150,Si Yu’us u isgaihun hit gi todu i dinisehå-ta.,May God guide us (incl.) in all our (incl.) endeavors.,God will help us with all our needs.,detailed,4.929297364398415,17.166294907451228,22.962962962962962
Chamorro,151,I na anåkku’ donni’ ti’åo ennåo.,Wow! that’s a long pepper.,The long pepper isn’t that one.,"**Translating Chamorro phrases**

I need to translate a sentence: ""I na anåkku’ donni’ ti’åo ennåo."" I think ""i na anåkku’"" might mean ""the long"" because ""anåkku’"" translates to long/tall. ""Donni’"" refers to a small pepper, as in the phrase ""Chuli’ mågi ennåo i donni’ såli,"" which means to bring that chili pepper here. I'm guessing ""ti’åo"" could mean ""not good,"" possibly indicating ""bad smell."" Overall, I think the entire sentence means ""That long pepper is not like that,"" which might contrast it with a small pepper.",14.535768424205482,47.08158521489332,41.333333333333336
Chamorro,152,Ma na’påkpak kannai-ñiha i aodensia.,The audience clapped their hands.,The audience clapped their hands.,detailed,100.00000000000004,100.0,99.76851851851852
Chamorro,153,"Meskina si nanå-hu ni nengkano’-ña, ti u fannå’i gi ottru tåotåo.",My mother is so stingy with her food that she will not give (any) to other people.,"Even if it were my mother’s food, I would not give it to another person.",detailed,4.820951384145839,31.234843398909394,28.76628038149933
Chamorro,154,Guaha un påharita inakka’ ni cha’ka gi paingi.,There was one small bird that was bitten by the rat last night.,There was a little bird that a crow caught last night.,detailed,15.68359016778574,46.80795717651556,45.99230996746525
Chamorro,155,Ha tungu’ i neni tumugi’ i na’ån-hu.,The baby knows how to write my name.,The child knows how to write my name.,detailed,75.06238537503395,76.42976894516565,88.19444444444444
Chamorro,156,Håyi mås la’mun gi halum tånu’?,Who is most familiar with the woods in this area?,Who is the most lost in the forest?,detailed,10.04870239584817,23.61328228333751,53.00453514739228
Chamorro,157,Ya-hu håo låo ga’ñak-ku i ottru.,I like you but I prefer the other one.,"I like you, but my child likes the other one.","**Exploring Chamorro expressions**

I'm considering the phrase ""Ya-hu håo låo ga’ñak-ku i ottru."" It could potentially mean ""I like you, but my child likes the other."" In Chamorro, I wonder if it’s possible to omit predicate adjectives or verbs. The phrase ""ga'ñak-ku i ottru"" might imply ""my child (is) the other."" Alternatively, could ""ga'ñak-ku"" refer to ""my pet""? There are interesting possibilities here!",31.702331385234313,55.550913807305946,73.52941176470588
Chamorro,158,I taotåo-ta lokkui’ humuyung gi batku ya ha chuli’ i malagu’-ñiha!,Our (incl.) people too went out to the ship and took what they wanted!,Our people also came out on the boat and took what they wanted!,detailed,29.873929042581253,51.72956853315072,59.565176558978216
