Lang,Index,Source,Reference,LLM_Translation,Reasoning_Summary,BLEU,ChrF,METEOR
Basque,140,HORREXEGATIK BERAGATIK uste dut BAdutela ikuskizunik euskaldunekin.,For that very reason do I think that they do have some relation with the Basque,"That’s why, for that very reason, I think they have some kind of show with the Basques.",detailed,12.109013026441868,60.809608594472394,69.1879945818778
Basque,141,"Jon etorri da, ez Peru.","It is Jon who came, not Peru.","Jon came, not Peru.",detailed,48.23560797692261,59.40583086939856,67.68837803320561
Basque,142,"Madrilera zoazenean, gauza asko egiten dituzu.","when you (=one) go to Madrid, you do many things.","When you go to Madrid, you do a lot of things.",detailed,37.79635286696042,58.9089431141396,70.97122302158273
Basque,143,"Orain ez duguna lor dezakegu eta luzaro gäbe lortu, lortu ere.","We can get what we do not have now, and even get it before long.","We can attain what we do not have now, and attain it before long—attain it indeed.",detailed,46.756674181211984,64.45159166687785,73.8606872210111
Basque,144,Lan egiten ari da.,S/he is working.,He is working.,detailed,36.06452879987789,76.00981905844486,73.61111111111111
Basque,145,Ezagutzen al duzu Peru Arrietai?,Do you know Peru Arrieta?,Do you know Peru Arrietai?,detailed,53.7284965911771,94.31510505289316,80.66666666666667
Basque,146,Gurasoek haurra eskolara bakarrik joatea onartu erabaki/proposatu dute.,The parents have accepted/decided/proposed the child's going to school alone.,The parents have decided/proposed to allow the child to go to school alone.,detailed,28.977907494497103,67.68405557791746,80.86065573770492
Basque,147,Jauzilari kubarrak bi metro saltatu ditu.,The Cuban athlete jumped two meters.,The Cuban jumper has jumped two metres.,detailed,16.515821590069034,56.19492282595774,62.81690140845071
Basque,148,"Dei bat egiten digu film honek —dei bat da, hobeto esan, film osoa— zorigaitz beltz hori guztion artean alden dezagun.",This film makes a plea—or rather the entire film is a plea—for all of us together to remove this unfortunate disgrace.,"This film makes a call to us—a call, rather, the whole film is a call—for all of us together to change that dark misfortune.",detailed,27.56001678723636,50.864658045194254,63.27901234567902
Basque,149,Inork ezer erosiko ez duela esan du Jonek.,Jon said that noone will buy anything.,Jon said that nobody would buy anything.,detailed,34.57207846419411,67.9962592584799,73.61111111111111
Basque,150,Sar liteke.,She/he could come in.,You may enter.,detailed,7.545383788761362,7.999396420511207,10.204081632653061
Basque,151,etorri > otorri,‘come’,come,"**Resolving translation conflict**

I've got a bit of a conflict here between the developer's instruction to only output the translation result and the user's request for reasoning. The developer's guidance takes priority, so I’ll just provide the translation without any additional reasoning. The sentence change ""etorri > otorri"" could be a dialectal vowel shift, similar to how ""come"" remains ""come"" in infinitive form. However, I'll focus solely on the translation: ""come.""",0.0,58.011049723756905,17.857142857142854
Basque,152,Orain sariak banatzen ari dira.,Prizes are now being distributed.,The prizes are being handed out now.,detailed,7.809849842300641,37.3757230211792,60.00000000000001
Basque,153,"Urteroko saria, bilduaren eunetiko laua bedi.",Let the annual fee be 4% of what is collected.,Let the annual prize be four percent of the amount collected.,detailed,17.242221289766626,51.58943776620393,52.604166666666664
Basque,154,Hauek dira goizik etortzearen abantailak.,These are the advantages of coming early.,These are the advantages of coming early.,detailed,100.00000000000004,100.0,99.90234375
Basque,155,ARGIA aldizkariko zuzendari izendatu zuten.,"He was named (lit., 'they named him') editor of the magazine ARGIA.",They appointed him director of ARGIA magazine.,detailed,2.5354870210011216,30.17879413149239,26.483781918564524
Basque,156,emäiteko > mä[c\ko,"‘to give, for giving’",to give,detailed,11.15650800742149,25.639786226160933,28.846153846153843
Basque,157,Jonek ardoa ekarri du.,Jon brought the wine.,Jon has brought the wine.,detailed,53.7284965911771,82.97413856315605,94.90196078431373
Basque,158,Argi dago Amaiak asko ikasten duena.,It's clear that Amaia studies a lot.,It’s clear that Amaia studies a lot.,detailed,84.08964152537145,90.73437609644506,87.22527472527472
Basque,159,"Zein idazle, gaurko edo denbora bateko, iruditzen zaizu gidaririk zuzenena hitz kontuan?","Which writer, from today or from other times, seems to you the best guide in terms of words?","Which writer, contemporary or from some earlier time, seems to you the most straightforward guide when it comes to words?",detailed,25.013869500437846,52.38000102705151,67.15932914046121
Basque,160,Bide honetatik gaizki doa.,One is going the wrong way taking this road.,He’s going about it the wrong way.,"**Translating Basque phrases**

I need to translate the Basque sentence. ""Bide honetatik"" translates to ""by this way"" or ""through this path,"" and I can relate it to “from this road.” ""Gaizki"" means ""badly"" or ""wrong,"" and ""doa"" translates to ""he/she/it goes."" So, I think a possible translation is ""He's going the wrong way along this road."" However, it could also mean ""He's going about it the wrong way."" Balancing translation and explanation will be key here.",18.190371142855735,40.542620672489846,44.6
Basque,161,horretaz aparte,aside from that,apart from that,detailed,55.03212081491043,52.34233359233359,62.5
Basque,162,egungo eguneko egoera,the situation on the day of today,the current situation,detailed,9.138402379955025,34.68510989127162,15.151515151515152
Basque,163,musikaz gain,in addition to music,Besides music,detailed,18.393972058572114,19.26474830437831,13.157894736842104
Basque,164,Jakina/noski garaiz helduko garela!,Of course we will arrive in time!,Of course we’ll arrive on time!,detailed,17.026116978186877,66.74498855818327,69.44444444444446
Basque,165,"Pellok, Jonek, Mirenek eta Irenek musika klasikoa dute gustuko.","Pello, Jon, Miren and Irene like classical music.","Pello, Jon, Miren and Irene like classical music.",detailed,100.00000000000004,100.0,99.96243425995492
Basque,166,Orain ondo entzuten dizut.,Now I hear you well.,Now I can hear you well.,detailed,48.892302243490086,77.62192984547977,96.53916211293262
Basque,167,ez dut inoiz ikusi,I have never seen it,I have never seen it.,detailed,75.98356856515926,98.51816410863887,97.64705882352942
Basque,168,Ez gezurrik esateko esan dizut.,I told you not to tell any lies.,I told you not to lie.,"**Translating and clarifying meaning**

I need to translate the sentence: ""Ez gezurrik esateko esan dizut."" In Basque, ""Ez"" means ""not,"" ""gezurrik"" translates to ""any lie,"" and ""esateko"" means ""to say."" The phrase seems to mean something like ""to tell you the truth."" I wonder if this could be an idiom. So, the whole sentence might be interpreted as ""I told you, to tell the truth"" or potentially ""I told you not to lie,"" although that would require a different structure.
**Analyzing word order**

I see that word order is crucial here: ""gezurrik ez esateko esan dizut"" translates to ""I told you not to lie."" Here, ""Ez gezurrik esateko"" starts with ""Ez,"" which can still mean ""not to lie,"" adding some ambiguity. It seems the intended meaning could be ""To tell you the truth, I told you."" However, ""esan dizut"" typically means ""I told you"" with a complement. So, I'll stick with the translation as ""I told you not to lie.""",48.35447404743731,55.03078330476233,78.61781076066792
Basque,169,NEUK nahi dudanean joango naiz etxera.,It is when I want that I will go home.,I’ll go home whenever I want.,detailed,11.091477597683562,37.9831714792537,39.480452674897116
Basque,170,Iraun dut.,I stood.,I endured.,detailed,34.66806371753173,9.361383442265796,33.33333333333333
Basque,171,Konturatu da etxean inor ez zegoela.,He realized that there was no one at home.,He/She realized that there was nobody at home.,detailed,35.08439695638686,78.50111083593106,69.88249845392703
Basque,172,Zuk esaten duzun bezala egingo dut.,‘I will do it as you say.’,I’ll do it as you say.,detailed,60.80253214198355,75.41665009058048,78.67739898989899
Basque,173,Bada Sein Floreten Pillardit izeneko fraile doktrino bat.,There is in St. Floret a preaching friar called Pillardit.,There is a doctrinal friar named Sein Floreten Pillardit.,detailed,10.753659580649467,44.71212006794139,58.2287961055982
Basque,174,Hori bisitatu gogo du.,S/he wishes to visit that.,He wants to visit that.,detailed,36.409302398068725,57.56423827887575,83.00000000000001
Basque,175,"Barka bekio, ez baitzekien zer ari zen.","Let her/him be forgiven, for she/he didn't know what she/he was doing.","Forgive him, for he did not know what he was doing.",detailed,16.125745606297745,46.725315643779794,50.67567567567567
Basque,176,inoiz ere ez dut ikusi,I have never ever seen it,I have never seen it.,detailed,37.99178428257963,78.51972033766225,80.66666666666667
Basque,177,Azi ta ugaritu zaitezte; ta beste mundua ta onen jabe egin.,Go forth and multiply; and conquer this and the other world.,Be fruitful and multiply; and make yourselves masters of the whole world.,"**Translating archaic Basque**

I need to translate the phrase that likely originates from the Bible: ""Azi ta ugaritu zaitezte; ta beste mundua ta onen jabe egin."" It seems like it refers to Genesis 1:28. The translation I’ve come up with is: ""Grow and multiply; and make yourselves masters of the whole world."" However, I realize that I should focus on providing just the translation, even though I wanted to explain my reasoning too. So, here’s the translation!",21.97281387499716,39.53834870978481,43.698395388689825
Basque,178,Irunen jaio da.,He was born in Iran.,He/She was born in Irun.,detailed,23.356898886410004,71.04002020237773,62.5
Basque,179,Ameriketara joan zenez gero ez dugu haren berririk izan.,We haven't heard about him ever since (after) he left for America.,"Since he went to America, we haven’t heard any news of him.",detailed,3.9538040630560025,32.95009478710693,21.875
Basque,180,ttortxen baxara,if you come,If you come.,detailed,31.947155212313625,80.7971795938625,94.98207885304659
Basque,182,Xabier zerbitzari(a) da.,Xabier is a waiter.,Xabier is a waiter.,detailed,100.00000000000004,100.0,99.6
Basque,189,Negar egiten dozula usteko dabe.,They will think you are crying.,They think you’re crying.,detailed,17.03057835676086,58.92319666338648,63.714285714285715
Basque,190,frants es modura,in the French way,In the French manner,detailed,31.947155212313625,62.35175635454719,99.21875
Basque,191,etxez etxe,from house to house,door to door,detailed,19.716118825581447,7.964684887761811,12.820512820512823
Basque,192,Zigarroa nahi dut.,I want a cigarette.,I want a cigarette.,detailed,100.00000000000004,100.0,99.6
Basque,193,Joni eta Mireni bata bestearen gurasoek pena ematen diete.,Each other's parents make Jon and Mary sad.,Jon and Miren feel sorry for each other’s parents.,detailed,9.980099403873663,46.748486403371345,50.10893246187364
Basque,194,Gaiso dago gaur.,He is sick today.,He is sick today.,detailed,100.00000000000004,100.0,99.6
Basque,195,Lanerako gogoa eta indarra agertu nuen.,I showed my wish and strength to work.,I showed eagerness and strength for work.,detailed,16.882295545316385,53.10521806688847,63.20224719101123
Basque,196,JONEK esan du liburua agortu EGIN dela.,JON said that the book SOLD out.,JON has said that the book has indeed sold out.,detailed,28.997844147152072,57.74210368528162,93.84412650602411
Basque,197,Politikari batzuek ez dute inoiz dimititzen.,Some politicians never resign.,Some politicians never resign.,detailed,100.00000000000004,100.0,99.6
Basque,198,Lengo idazle zarren kartarik gutxi dugu.,We have few letters of the ancient writers of the past.,We have few letters from the old writers.,detailed,24.598127518343304,48.31821988405751,54.24733996162567
Basque,199,Korritu du.,He ran.,He has run.,"**Translating Basque sentence**

I need to translate the Basque sentence ""Korritu du."" The verb ""korritu"" means 'run' and the auxiliary ""du"" indicates a third-person singular subject and object. Actually, ""korritu"" is intransitive and should use ""izan"" instead of ""du."" It could mean ""has run it"" when treated as transitive, though. In some dialects, it might use ""eduki."" Typically, the standard phrase is ""Korrika egin du."" So, I might interpret this as ""He ran"" or ""He has run.""
**Translating Basque phrase**

The Basque phrase ""Korritu du."" translates to ""He has run."" In this context, ""du"" indicates the present perfect tense. Though I could also interpret it as ""He ran,"" using the perfect aspect is more fitting here. The developer has instructed that I should only provide the translation without further explanations. So, I’ll stick to just the translation, keeping it clear and concise.",18.99589214128981,21.107456140350873,32.25806451612904
