Lang,Index,Source,Reference,LLM_Translation,Reasoning_Summary,BLEU,ChrF,METEOR
Georgian,86,ek'onomik'+ur-ma ga+sa+č'ir-ma sa+m+š+ob+l+o-ši da+brun+eb+ul-eb-s u+cx+o-d tav-i,the economic plight caused those who had returned to their homeland to feel foreign,Economic hardship made the returnees feel like strangers in their homeland.,detailed,6.8179839929677115,38.87101856071686,30.897745571658607
Georgian,87,c'ign-i magida-ze dev-s,‘the/a book is lying on the table’,The book is lying on the table.,detailed,45.62272070865924,76.02406389320969,67.25967540574283
Georgian,88,nene-m š(Ø-Ø-)a-vedr-a gvt+a+eba-s tav+is-i p'ir+m+š+o,Nene besought the godhead for protection for her first-born,Mother begged for forgiveness with her own mouth.,detailed,5.669791110976001,20.559860662586587,11.11111111111111
Georgian,89,bavšv-eb-s mo-(Ø-)e-c'on-eb-a-t e+s sa+čuk+ar-i,The children will like this present.,The children like this gift.,detailed,20.547995616750768,53.34187867525689,85.34621578099838
Georgian,90,"nu+tu ver (Ø-Ø-)xvd-eb-l-t, bat'on-o Salva, ra+t'om (Ø-)i-zid-av-s isar-s črdilo+et-i da sa+mxr+et-i?","«Can you really not understand, Sha Iva sir, why the north and south attract the arrow?","Well, if you can’t understand, Mr. Salva, why do the North and the South attract the needle?",detailed,6.798317193644945,46.51298975653055,56.577374879762154
Georgian,91,"p'rezident'-s pex-eb-ze h-k'id-i-a, ra+m+den-i k'ac-i mo-k'vd-a",‘the president doesn't give a damn how many men died’,The president has been hung up by his feet; how many men have died?,detailed,9.78237574896145,45.33203071250569,47.721344176768454
Georgian,92,ra-s (Ø-Ø-Ø-)u-švr-eb-i/(Ø-Ø-Ø-)u-zam?,what are you doing/will you do to X/them?,"What should I do to him/it?

**Reasoning:** *ra-s* is the interrogative “what” with the -s case marker (often used for the object/affected argument in such glosses). The verb forms *(Ø-Ø-Ø-)u-švr-eb-i / (Ø-Ø-Ø-)u-zam* show the preverb/person marker **u-**, which in Georgian commonly indexes a 3rd-person indirect object (“to him/her/it”). The whole is thus an object-directed question of the type “what should I do to/with X?”, parallel to the provided example *me ma-s ra-s v-u-zam?* ‘what shall I do to/with him/it?’.",detailed,0.71864057451829,9.29610515037754,9.900990099009903
Georgian,93,p'ropesor-s (5ibux-i sul u+kr+ob+1-ad p'ir-ši s-čr-i-a,‘the professor has a pipe stuffed in his mouth without ever putting it out’,The professor always has a pipe in his mouth.,detailed,18.30054742374001,39.77986995989743,50.578327922077925
Georgian,95,kalak-ši mo-gv-i-xd-eb-a c'a+svl+a,we shall have to go to town,We will get to go to the city.,detailed,17.747405280050266,29.485708541315347,67.22222222222223
Georgian,96,e + s c'er+il-i vi-s ga-v-(Ø-Ø-)a-t'an-o?,to whom should I give this letter to take?,To whom should I take this letter?,detailed,21.897593220582774,64.2046092313323,71.66772959183673
Georgian,99,kva-s xel-i mo-v-(Ø-Ø-)u-č'ir-o-t,let's squeeze the stone,Let’s give Kva a hand.,"**Translating Georgian phrases**

I’m figuring out the meaning of ""uč'ir,"" which seems to mean ""need"" or ""lack."" So, it looks like it could translate to something like ""Kva needs help."" The phrase ""mo-v-...-ot"" might imply ""let's help Kva"" — maybe it translates to ""let's lend Kva a hand."" In Georgian, I could also use ""xel-i mo-vu-č'irot."" I’m noticing some complexities in the verb forms, and it’s interesting to explore how they work together.",0.0,5.9981020930690585,9.433962264150944
Georgian,100,adgil+k'om-ma mo+sa+msax+ur+e da+sa+sven+eb+el-i saxl-is sa+gz+ur-it da-a-sa+čuk+r-a,the local council rewarded (its) servant with a travel-pass to a house of rest,Adgilkom served him and gave him a place to rest on the way home.,detailed,3.47681086066992,18.338453919922532,12.578616352201259
Georgian,101,(Ø-)e-sm-i-s ma-t-i,X understands them.,He understands theirs.,"**Translating Georgian sentence**

I need to translate the Georgian sentence ""(Ø-)e-sm-i-s ma-t-i."" It seems that the verb is ""esm-i-s,"" possibly meaning ""he/she hears"" or ""understands."" The root ""-sm-"" is linked to understanding. I conclude that ""ma-t-i"" refers to ""their,"" indicating possession. So the phrase could translate to ""he understands theirs,"" but without a noun, it might simply mean ""he understands them."" I'm pondering if the structure includes a possessive pronoun like ""their."" There's a lot to decipher here!
**Analyzing Georgian phrase**

In Georgian, ""e-sm-i-s mat-i"" might translate to ""he hears them,"" with ""mat-i"" possibly indicating the plural form. However, ""mat"" is the dative form, and adding ""-i"" turns it into a possessive pronoun meaning ""their."" This leads me to think the phrase could mean ""He hears their [something]."" I wonder if it plays a role in a larger sentence or suggests agreement with an indirect object. The verb ""esm-i-s"" indeed implies a dative experiencer, as in ""it is heard to him/her.""
**Interpreting Georgian structure**

I’m analyzing the Georgian phrase where the prefix ""m-"" suggests a first-person dative. Meanwhile, ""e-sm-i-s"" might represent a third-person dative without the subject being expressed, implying ""he/she hears."" Could ""mat-i"" be the subject or perhaps the stimulus? The word order seems significant as ""mat-i e-sm-i-s"" could indicate ""he/she hears theirs."" However, without a noun, ""they"" might refer to something understood. Ultimately, translating might be best as ""He/she understands theirs,"" given the context—or lack of it!",18.99589214128981,76.79985971030197,25.0
Georgian,103,kart+v+el-eb-i xom mo-(Ø-)i-g-eb-en? ara m-gon-i-a,"‘the GEORGI ANs will win, won't they? I don't think so = I think not’","The Georgians will win, won’t they? I don’t think so.",detailed,16.15312692483092,47.61840004877034,40.21844660194176
Georgian,104,si+t'q'v+a-n-i gul-ši m-e-bad-eb-i-an,Words/Speeches are born to me in the heart (= are born in my heart),Words are born in my heart.,detailed,13.367741668584246,37.11895833574573,32.980132450331126
Georgian,106,mama-m šv+il-s xel-it s-cem-a,the father hit the child with his hand,The father hit the child with his hand.,detailed,72.59795291154772,95.80398393365671,98.6689814814815
Georgian,107,"vi+d+re+mde ga-v-i-q'r-eb-od-e-t, ga-v-(Ø-)u-masp'injl-d-e-t ert+man+et-s","Before we split up, let us play host to each other","Until we parted, we hosted each other.",detailed,8.125165710854512,28.467873967192748,36.44349477682812
Georgian,108,kal-s tav-is-k'en mi-(Ø-)u-c'-ev-i-a radio,the woman has drawn the radio towards herself,The woman pulled the radio toward herself.,detailed,13.134549472120788,58.27358158646073,73.61111111111111
Georgian,109,"bage-s k'b+il-i da-a-čir-a, magram še-v-a-t'q'v-e, s-jl-i-a tav-s",‘X bit his lip but I noticed (?on him) that he got control of himself’,"He sank his tooth into the child, but I held back; I can control myself.","**Processing translation instructions**

The developer specified that I should only provide the translation result and not the reasoning. However, the user wants both the translation first and then the reasoning afterward. This creates a conflict since the developer's instruction takes priority. So, I’ll comply with the developer's request and output only the translation as a single line. It seems like a straightforward solution to adhere to the guidelines provided!",5.10809933294318,25.58536844166332,12.626262626262626
Georgian,110,"da-(0-?0-)u-k,r-a st'vir-i, ze+da-c da-(?0-)mger-a",‘X played the pipe and sang to its accompaniment’,He played the flute and sang too.,detailed,13.784336590962209,40.60616941690788,35.046728971962615
Georgian,111,mcxet-is č'or-eb-ma tav-i mo-(Ø-Ø-)a-bezr-a šorena-s,the rumours of (in) Mtskheta upset Shorena.,The guys from Mtskheta annoyed Shorena.,detailed,9.469167282754096,37.5288151225536,32.53865979381443
Georgian,113,e + s jildo-eb-i mi-(Ø-)e-nič'-a-t ševardnaje-s kavtaraävil-sa-c da panjik'ije-s,"These prizes were awarded to Shevardnadze, Kavtarashvili too and Pandzhik'idze","These prizes were awarded to Shevardnadze, to Kavtaradze as well, and to Panzhikidze.",detailed,38.50322886878713,67.7566294431345,61.0733695652174
Georgian,114,"bevr-i i-a+r-a tu cot'a i-a+r-a, c'in ert-i datv-i še-xvd-a",After travelling some distance X came upon a bear in front of him,"Whether he walked a lot or walked a little, up ahead he met a bear.",detailed,4.573913556123801,14.63233275893812,13.992537313432837
Georgian,115,col-ma me q'ur+ad+g+eb+a mi-(0-?0-)m-a-kc-ev-in-a i+m pakt'-s,‘my wife made me turn attention to that fact’,The wife drew my attention to that fact.,detailed,19.070828081828378,56.804780985184955,52.08333333333333
Georgian,116,"(Ø-)pikr-ob-d-nen, rom i+gi sa+šiš+r+o+eba-sa-c še-(Ø-)a-nel-eb-d-a da i+kn+eb sa+km-is mo+gvar+eb+a-ši-c da-(Ø-)xmar-eb-od-a-t",They were thinking that he would both reduce the danger and maybe help them in sorting out affairs,They thought that he would also reduce the danger and would also be of help to you in settling the matter.,detailed,17.096862609754865,47.36928112948867,51.46059782608695
Georgian,117,"rus+et-ši c'a+svl+a-s ar (Ø-)g-i-rč-ev-t, rom-c mo-xerx-d-e-s","I don't advise you to go to Russia, even if it could be arranged","I wouldn’t advise you to go to Russia, even if you manage to.",detailed,56.591192566527035,62.03491108053106,51.45962732919255
Georgian,118,ma+sc'avl+eb+el-ma k'las-ši mi-i-t'an-a c'ign-i,the teacher took the book to the class,The teacher brought the book into the classroom.,detailed,11.339582221952005,61.939850228433826,55.06172839506173
Georgian,119,"i+s jroxa met'-is-met'-ad bevr rje-s (?Ø-)i-)l-ev-a, rom da-v-(Ø-)k'l-a-t",That cow gives too much milk for us to slaughter her,"That cow gives more and more milk, so that we may slaughter it.",detailed,11.114924776032007,46.93621727048394,32.63157894736842
Georgian,120,g-e-šin-i-a tagv-isa,You are afraid of a mouse,You are afraid of the mouse.,detailed,43.47208719449914,76.24164160939694,79.34426229508196
Georgian,121,"šen rom čem-gan šor+sa x-a+r, me saso+c'ar+k'vet+il-ad v-(Ø-)grjn-ob tav-s","Since (/When) you are far from me, I feel myself to be desolate","When you are far from me, I feel utterly desperate.",detailed,41.63468725645405,48.80901065470058,51.23197115384615
Georgian,122,me beč'ed-i mi-v-(Ø-Ø-)e-c-i t(v)+it+on/tv+it/tav+ad ded+op+al-s,I gave the ring to the queen herself,I myself gave the ring to the queen.,detailed,61.04735835807847,76.21989951300296,85.41194255479971
Georgian,124,"čem-i važ+i+šv(+)il-is kc+ev+a-m ga-m-a-oc-a, kal+i+šv(+)il-isa-m k'i ara","My son's behaviour amazed me, but not that of my daughter","Vazhaishvili’s behavior surprised me, but Kalishvili’s didn’t.",detailed,12.716571564598604,29.003852581426358,28.40909090909091
Georgian,125,k'ac-sa da kal-s,to the man and the woman,to the man and the woman,detailed,100.00000000000004,100.0,99.76851851851852
Georgian,126,k'rux-i q'ovel+tvis c'in mi-(Ø-)u-)gv-i-s c'ic'il-eb-s,the hen always leads the way for the chicks,The brood-hen always leads the chicks ahead.,"**Translating Georgian morphemes**

I’m looking to translate a Georgian sentence with morpheme segmentation. For example, ""k'rux-i"" means ""brood-hen."" I think ""q'ovel+tvis"" translates to ""always,"" and ""c'in"" means ""in front"" or ""before."" 

The tricky part is ""mi-u-gv-i-s,"" which might mean ""leads us."" I suspect it's from the verb ""gvida"" but could also involve ""ugvi.” I’ll need to understand the structure better. The phrase likely means ""the brood-hen always leads the chicks ahead.""
**Decoding Georgian verb roots**

Okay, so I’m realizing that ""gv"" is actually the 1st person plural object. But in the sentence, the object seems to be ""c'ic'il-eb-s,"" meaning ""chicks,"" so ""us"" doesn't fit here. Maybe ""gv"" is part of the verb root ""ugvi""? 

I considered ""ugvis,"" possibly meaning ""calls,"" but I'm redrafting my approach. It's leading me to think the verb could be ""mi-u-gvidis,"" which means ""points out."" 

This might suggest something like ""the hen always guides the chicks,"" which feels like a more accurate interpretation.",21.573652645054942,64.4557374615411,50.11235955056179
Georgian,127,tevz-ma ar (?Ø-)m-a-c'q'in-o-s,I hope the fish doesn't upset my stomach.,The fish won’t upset me.,detailed,6.4790667469036025,29.40302397190695,32.20663265306122
Georgian,129,did-i gvac'+l-i g-i-)gv-i-s sa+m+š+ob+l+o-s c'in,you have great service to your name before your homeland,You have committed a great crime against the homeland.,detailed,5.522397783539471,30.18844391936354,31.562500000000004
Georgian,130,k'arada-s ma-s/ma-t vin (Ø-Ø-)u-k'et-eb-s?,‘who is making a bookcase for X/them//X's/their bookcase?’,Who is doing it for him/them in the courtyard?,"**Translating Georgian terms**

I’m questioning if the Georgian word ""karada"" means 'corridor' or if it could be ""in the hall."" Maybe ""k'arada"" refers to a 'kitchen garden'? I'll consider it as being locative, meaning ""in the courtyard."" So, the translation I’m settling on is: ""Who is doing it for him/them in the courtyard?"" I think I’ll provide just this one translation to keep it simple!",5.6144841488873585,18.226202814108433,40.917431192660544
Georgian,131,tav+ian+t-i si+cru-isa-c s-jer-a-t,‘they believe (in the truth of) their own lie too’,"You believe your own lie, too.",detailed,7.413670083653379,29.558116797826862,23.554104477611936
Georgian,132,mze-m q'ana še-(Ø-)a-šr-o,the sun dried out the field,The sun dried the field.,detailed,22.957488466614326,66.99411938531398,80.66666666666667
Georgian,134,q'ovel-i si+k'et+e m-is-tvis (Ø-le-met'-eb-od-a-t,they were generous/not sparing in bestowing upon X every kindness.,They did every good deed for him.,detailed,3.5152088567003625,10.619299251192253,14.018691588785046
Georgian,135,xolo me+or+e mudam sa+mxr+et-s (Ø-)e-alers-eb-a,whereas the second constantly flirts with the south.,But the second one always points south.,detailed,13.784336590962209,31.699885729324723,35.46348314606741
Georgian,136,kal-ma ra+t'om mo-(?0-)m-mart-a?,why did the woman address/turn to me?,Why did the woman address me?,detailed,31.850355294022695,67.89605929159637,74.54289732770746
Georgian,137,zurab-s tav+is-i col-i šua dagest'an-ši (Ø-)e-gul-eb-od-a,Zurab supposed his wife to be in central Daghestan.,Zurab missed his own wife in Central Dagestan.,detailed,6.379653897348568,46.48575811119977,43.06958473625141
Georgian,138,čem-i m+š+ob+1-eb-i ¿em-s tav-s (Ø-)g-a-jl-ev-en,my parents give me to you,My parents give me to you.,detailed,61.47881529512643,93.15662989095895,98.1329690346084
Georgian,139,"e+s i+mi+t'om, rom črdilo+et-ši mosk'ov-i a+r-i-s,","The reason for this is that Moscow is in the north,","This is because Moscow is in the north,",detailed,43.742343691381734,54.01240462283218,67.84188034188034
Georgian,140,ra-s (Ø-Ø-)m-i-k'et-eb?,‘what are you making for me?’,What are you doing to me?,detailed,16.10230726602675,40.53421943543749,66.91919191919192
Georgian,141,šen-tan mo-di-s,X is coming to your place.,He is coming to you.,detailed,27.48254571080018,61.289110928907775,54.347826086956516
Georgian,142,(Ø-)i-xat'-av-d-a c'ar+s+ul dro-s,‘X was drawing for himself a picture of = imagining time past’,He used to paint in the past.,detailed,0.0,12.68686268651488,3.731343283582089
Georgian,143,ro+di+s še-a-k'et-eb-en a+m t'elevizor-s?,When will they repair this television?,When will they fix this TV?,detailed,27.77619034011791,40.01157149951753,84.12698412698414
Georgian,144,t'aš-i da-(Ø-Ø-?Ø-)u-k'ar-i,‘clap!’,Tashi threw it to him.,detailed,0.0,1.8115942028985508,0.0
Georgian,145,prinvelta mep'e (arc'ivi),the king of birds (the eagle),the king of birds (the eagle),detailed,100.00000000000004,100.0,99.90234375
Georgian,146,ebra+el-i berjen-s da-(Ø-)i-q'+ol+i-eb-d-a as-i manet-is da+k'1+eb+a-ze,the Jew would get the Greek to agree to a reduction of 100 roubles,The Hebrew married the Greek woman at a discount of one hundred manets.,detailed,6.754312828675709,24.45941911357394,26.571428571428573
Georgian,147,k'ac-i col-s mi-e-salm-eb-a,the man will greet his wife,The man greets his wife.,detailed,17.965205598154213,47.709728411915926,80.66666666666667
Georgian,148,še+mo+sa+val-i xarj-eb-s ar a-u-di-s,income does not satisify the expenses,The income does not cover the expenses.,detailed,25.848657697858535,63.520730033212715,78.06451612903227
Georgian,149,e + s si+t'q'v-eb-i da-v-(Ø-)i-jer-e,I believed these words,I believed these words.,detailed,66.87403049764218,98.79023654003473,96.79878048780488
Georgian,150,"vin-c t'ur+ik'o-s (Ø-)a-xs+en-eb-d-a, u+eč'v+el-ad tan-ve mgel+i+a-sa-c da-(Ø-?Ø-)a-q'+ol-eb-d-a",whoever used to mention the little jackal would undoubtedly rightaway add (?to it) the little wolf too,"Whoever mentioned the fox would, strangely enough, bring up the wolf too.",detailed,4.735536667911913,27.994988128558752,32.371794871794876
Georgian,151,panjr-i+dan i-ckir-eb-a,X is looking/gazing out of the window,He is looking out of the window.,detailed,36.28241434631104,72.47391368866826,68.16901408450705
Georgian,152,babo (Ø-)i-mzad-eb-d-a mzitev-s,‘Babo was preparing her own dowry/a dowry for herself’,Grandmother was preparing a dowry.,detailed,9.977283359412496,36.677934975385114,24.33862433862434
Georgian,153,"tu da-(Ø-Ø-)a-k'vir-d-eb-od-i-t, še-(Ø-Ø-)a-mon-ev-d-i-t, rom surat-i še+sa+nišn+av-ad a+r-i-s da+xat'+ul-i","If you were to scrutinise it, you would notice that the picture is wonderfully painted","If you had paid attention, you would have noticed that the picture is remarkably well drawn.",detailed,21.67183006379162,45.15494724718929,60.89506172839506
Georgian,154,k'ac-ma unagir-s da-(Ø-Ø-)u-c'q'-o mt'vr+ev+a,‘the man started to break up the saddle’,The man dusted off the saddle.,detailed,6.770186228657867,35.946515569140246,38.65979381443299
Georgian,155,m-e-sm-i-s i+s xma,I hear that sound,I hear that voice.,detailed,39.76353643835254,55.74719895972583,71.81571815718158
Georgian,156,"ekim-s šen-i šv+il-i mo-s-c'on-s, tav-is-i k'i (Ø-)u-q'var-s","the doctor likes your child, but he loves his own","The doctor likes your child, but he loves his own.","**Translating Georgian phrases**

I'm digging into some Georgian phrases and their translations. ""ekim-s"" seems to mean ""to the doctor,"" with ""-s"" signaling dative. “šen-i švil-i"" translates as ""your child."" The phrase ""mo-s-c'on-s"" likely indicates ""likes"" and has a dative experiencer. I think ""ekim-s šeni švili mo-s-c'ons"" can be interpreted as ""The doctor likes your child."" Then there's ""tav-is-i k'i,"" which might suggest a reflexive possessive. I'm considering how ""u-q'var-s"" means ""loves,"" focusing on contrasts in the context of liking versus loving.",80.70557274927978,96.81044305847784,99.06187178914452
Georgian,157,tav-s xom ar še-v-(Ø-Ø-)a-k'l-av-t a+m saxl-s,"we shan't sacrifice ourselves for this house, shall we?","We’re surely not going to kill ourselves over this house, are we?","**Translating a phrase**

I'm thinking about how to translate the phrase. It reads: ""We're surely not going to kill ourselves over this house, are we?"" The structure breaks it down into a rhetorical question, suggesting a sense of lightness or irony. So, I believe the best way to put it is: ""We aren't going to kill ourselves for this house, are we?"" That feels accurate and captures the intent clearly! I'll go with that.",13.912311644176565,39.37867827685006,51.184990125082294
Georgian,158,kila xel-i+dan ga-mo-m-i-vard-a,‘the jam-jar fell from my hand = I dropped the jam-jar’,A kilo fell out of my hand.,"**Translating Georgian string**

I need to translate the Georgian morph string: ""kila xel-i+dan ga-mo-m-i-vard-a."" It looks like ""kila"" refers to ""a kilo"" or ""kilogram,"" while ""xel-i+dan"" means ""from hand."" The verb ""ga-mo-m-i-vard-a"" indicates ""it fell out of my hand."" Thus, the full translation could be ""a kilo fell out of my hand"" or maybe ""the kilogram slipped out of my hand"" for a more natural phrasing.",8.400788786839636,15.012232252464333,20.444444444444443
Georgian,159,vada ga-g-i-di-s,your time is up,Your time is up.,"**Translating Georgian phrases**

I need to translate ""vada ga-g-i-di-s"". The phrase seems to follow Latin transliteration with morpheme breaks. ""ga-g-i-di-s"" looks like it could be a verb with a preverb ""ga-"" and the root ""di."" It might also come from ""gadis,"" which means 'goes out or passes.' There’s a possibility that it has a causative aspect. The form ""g-i-di-s"" suggests a second-person object marker. I’m parsing the components and thinking it might mean 'he sells it to you.'
**Analyzing Georgian verbs**

I’m considering that ""ga-"" might mark the future in verb forms. The root “id-” relates to the word “midis,” meaning ‘to go.’ It seems reasonable that ""gadi-s"" translates to 'he goes out' with ""ga-"" as a preverb. The ""ga-g-i-di-s"" construction includes a second-person object marker, making it transitive. The word “vada” appears to mean 'term or deadline' in Georgian, which leads me to think ""vada ga-g-i-di-s"" could mean ""your deadline has passed.""
**Translating and interpreting Georgian phrases**

I'm considering the phrase ""vada gagidis."" It could be colloquial for ""your term will expire."" The term ""gagidis"" might relate to ""gadis"" with the second-person object marker, potentially indicating ""you have a deadline."" If I break it down: ""vada"" means 'term' or 'deadline,' ""ga-"" serves as a preverb, and ""g-"" functions as a second-person indirect object marker. So, it seems like ""your deadline is up"" is a fitting translation. The conflict arises since the developer wants only the result first, but I also want to share my reasoning.",39.76353643835254,87.22832118323053,96.79878048780488
Georgian,163,"tu kux-d-a, a+g+re+t+ve el(+)av-d-a","If it was thundering, it was also lightening","If it thundered, it also flashed lightning.",detailed,14.25876976452075,38.315189234306885,62.5
Georgian,164,xel-ma xel-i da-(Ø-)ban-a,‘one hand washed the other’,One hand washed the other.,detailed,30.213753973567677,86.10830998629717,72.17391304347825
Georgian,165,zgva-s gada-u-rč-a nam-ma da-a-xrč-o,X survived the sea only to be drowned by the dew,He survived the sea that had nearly drowned him.,"**Translating sea survival**

I'm considering the translation related to the sea. If ""agent"" is indeed ""sea,"" then my guess for the translation is, ""He survived the sea that had drowned him."" But I wonder if it should be, ""He survived the sea; it drowned him,"" suggesting a contradiction. Maybe I should add ""nearly,"" so I settle on: ""He survived the sea that had nearly drowned him."" That feels like a solid choice!",15.187207110382285,49.012676115466924,18.34862385321101
Georgian,166,cocxal-i ve-gar gada-m-i-rč-eb-i,you'll no longer be able to survive me alive,You can’t save me alive anymore.,detailed,9.870315683072759,26.638638313036296,25.813692480359148
Georgian,167,"an ra da-(Ø-)a-šav-a p'ek'in-ma, ga-v-(Ø-Ø-)u-k'et-o-t maSin k'omp'as-s me+sam+e isar-i?",So what did Peking do wrong? Should we then make a third arrow for compasses?,"Or what sin did Pekin commit, that we should then make a third arrow on the compass?",detailed,21.951524426618455,52.93017804964428,58.76417451470306
Georgian,168,šuk-ma tval-eb-i (Ø-)m-a-t'k'in-a,the light made my eyes hurt.,The light hurt my eyes.,detailed,17.278735854774762,49.60035683464349,74.07407407407406
Georgian,169,elguja-m saxl-is k'ac-i mo-(Ø-)m-i-k'l-a ... šven-i sisxl-i (Ø-)mart-eb-s,‘Elgudzha killed a man of my house ... our blood has to be avenged’,Elguja killed the man of the house for me … your blood will justify it.,detailed,6.43716525407242,35.17043582933999,23.25
Georgian,170,"amocana-s i+s+e a-v-(Ø-)xsn-i, rom sul ar da-v-(Ø-)xr-i dabl+a tval-eb-s",I shall explain the puzzle without lowering my eyes at all,I solved the problem in such a way that I didn’t lower my eyes at all.,detailed,15.844501337268932,36.594342490524454,56.98720166032515
Georgian,171,a+k-e+dan ert-i saat-is sa-val-i-a,from here it is a one hour journey,It’s an hour’s walk from here.,detailed,11.386050660556931,32.10868759889551,38.027108433734945
Georgian,172,"me a+ka v-a+r, šen k'i mand","I am here, whereas you (are) there","I am here, and you are there.","**Translating Georgian sentence**

I need to translate the Georgian sentence: ""me a+ka v-a+r, šen k'i mand."" It seems to mean ""I am here, and you are there"" or possibly ""I am here, but you are there."" 

The breakdown shows that ""me"" means ""I,"" ""a+ka"" translates to ""here,"" ""v-a+r"" means ""I am,"" ""šen"" is ""you,"" ""k'i"" acts as ""and/but,"" and ""mand"" means ""there."" 

But it conflicts with the developer's instruction to only provide the translation. So, I’ll just output the translation as necessary.",30.719343730842187,40.052565696358776,64.11049268192124
Georgian,173,tval-it a+gara+per-i i-xed-eb-a,nothing can be seen any more with the eye,Nothing can be seen with the naked eye.,detailed,23.356898886410004,61.34933636340632,74.71655328798185
Georgian,174,ga-cxar-d-a abesa+je.,Abesadze became heated.,Abesadze got angry.,detailed,18.99589214128981,32.89929071165727,25.0
Georgian,175,e + s p'ir+na+k'1+oba ma-t zog+jer axal kart+ul-ši-c gad-mo-h-q'v-a-t,This lack of a person has sometimes followed them through into Modern GEORGI AN too,Sometimes they have also carried this over into New Georgian.,detailed,2.605244243496221,22.750445007029285,13.698630136986301
Georgian,176,nacar+kek+i+a-m cxra mta gada-i-a+r-a,lazy Bones crossed over nine mountains,Natsarkekia crossed nine mountains.,detailed,19.357693493908812,51.056747079176546,43.31450094161958
Georgian,177,gvar-is ga+m+grj+el+eb+el-i ar da-gv-rč-en-i-a,we have not been left with anyone to continue the race/surname,There is no one left to carry on the family name.,detailed,4.100530090638893,20.88487485601792,13.513513513513514
Georgian,178,čem-i m+š+ob+l-eb-i čem-s tav-s ma+sc'avl+eb+el-s (Ø-Ø-)a-bar-eb-en,my parents are entrusting me/handing me over to the teacher,My parents are entrusting me to my teacher.,detailed,24.598127518343304,57.860803373497596,57.823129251700664
Georgian,179,"ra-c me (?Ø-)m-i-k'id-i-a aklem-eb-s, met'-i ar m-i-nd-a",I want no more than what I have suspended on the camels,I don’t want anything more than what I bought for the Akles.,"**Analyzing translation nuances**

I'm considering the word ""aklemi"" and whether it translates to ""needle"" or “firewood.” I think my best guess is: ""Whatever I bought for the Akles, I don’t want any more."" It could also mean ""Of what I bought for Akle(s), I don't want any more."" The structure is becoming clearer as, ""What I've bought for the Akles, I don't want more."" It feels solid, so I'll output that result in a simple line.",22.242469397936766,36.968998074383485,51.601128256180516
Georgian,180,k'vercx-eb-i da-laq'-d-a,‘the eggs became addled’,The eggs became addled.,detailed,21.3643503198117,84.56452787563494,67.26694915254237
Georgian,181,supta haer-i svan+et-s mäven+ier sa-m+q'+op a+dg+il-ad xd-i-s,clean air makes Svanetia a beautiful place to be/stay/live,Clean air makes Svaneti a wonderful place to live.,detailed,9.730313569392523,58.12681557418114,61.8131868131868
Georgian,182,mela-m čit'-is bude-s mi-a-gn-o,the fox located the bird's nest,The fox found the bird’s nest.,detailed,8.643019616048525,44.32791274602543,61.94444444444446
Georgian,183,šen ra (?Ø-)g-i-g+av-s čem-s šv+il-s?,what of you is like my son? = in what way do you resemble my son?,What have you got against my child?,"**Translating Georgian Sentence**

I need to translate the Georgian sentence ""šen ra g-i-gav-s čem-s švil-s?"" and break it down. ""šen"" means ""you,"" ""ra"" means ""what,"" and I'm debating the verb ""g-i-gav-s."" It appears to indicate a second-person subject or object. The phrase ""čem-s"" is possessive, referring to ""my,"" and ""švil-s"" is ""child."" I’m trying to figure out if ""g-i-gavs"" could mean ""you have,"" but that doesn’t fit, so I'm still pondering its meaning.
**Deciphering the Georgian Phrase**

I'm examining the phrase ""ra g-i-gavs čem-s švil-s,"" and I'm considering whether it translates to ""what do you have against my child?"" I’m wondering if “g-i-gavs” relates to verbs like ""gavad"" or ""gigaV."" It's in the dictionaries, but I also think of ""what do you want?"" with ""ra g-i-gavs?"" meaning something else. Maybe ""g-i-gavs"" comes from a root that means ""to do,"" or even implies ""envy."" I'm pondering different meanings related to ""takes"" or ""happens.""
**Analyzing Verb Structure**

I’m trying to figure out the meaning of ""g-i-gavs."" If ""i"" indicates the third person, then ""g-"" would suggest a second person indirect object. However, I realize the subject is second person, so that shifts how I think about it. In Georgian, it’s common for verbs to mix up subjects and objects, and I’m noticing that ""shen"" is used as nominative, not dative. I wonder if ""shen"" might also behave like other pronouns that share forms for nominative and dative.
**Interpreting Verb Meanings**

I’m considering if ""shen"" could be a dative experiencer, potentially indicating ""What does my child need you for?"" As for ""g-i-gavs,"" I wonder if it might mean ""it hurts you,"" but I know ""hurt"" translates to ""g-i-t'k'iv-a."" ""G-i-gavs"" could be derived from ""gav,"" meaning ""to lack."" It might also imply ""you have to do."" I'm comparing this with expressions like ""ra gicavs?"" which means ""what's wrong with you?"" Overall, I’m still decoding the exact connotation of ""g-i-gavs.""
**Analyzing Verb Relationships**

I’m breaking down the morphology of ""g-i-gavs,"" which may represent several concepts. I think it includes a second-person indirect object marker. The subject could also be my child in nominative while being dative in structure. I'm considering phrases like ""What does my child have to do with you?"" and other possibilities like ""What does my child need from you?"" It's clear that understanding these verb forms is crucial, especially looking at how possession works in Georgian with ""qavs"" for animate objects. I'm piecing together meanings to clarify my translations!",2.0822836897918786,11.007226751387723,11.76470588235294
Georgian,184,kal-eb-ma (?Ø-)gv-i-švel-es,they women helped us,The women helped us.,detailed,39.76353643835254,75.02410579616462,71.81571815718158
